"MR1";"MR2"
"afraid";0.781284102872694;0.148613689584213
"beautiful";0.779775309804904;0.384139957604111
"best";-0.0561293304755528;0.582873477086093
"comfortable";0.376048044289649;0.428116706840741
"cruel";0.208449351666939;0.593693783717067
"curious";0.193075020293072;0.467619473259756
"delicate";0.630541122445305;0.213771817331897
"different";0.814971781688769;0.178121899244809
"fair";0.780547107446191;0.190835988921476
"faithful";0.263308596456273;0.645940845848986
"familiar";0.359848796243229;0.698072748384261
"free";0.476259861561529;0.39568434836931
"friendly";0.291021792206783;0.506671418569983
"greatest";0.561408938927808;0.515549494625559
"happy";0.578847237038502;0.307121817503634
"honest";0.592021426633929;0.154512303151725
"natural";0.332875022662301;0.74269351742578
"pleasant";0.380068372453168;0.560868461199339
"proud";0.228854080561796;0.639155403686193
"quiet";0.169565500445419;0.56510912688157
"rich";0.622074122542747;0.404004303893526
"strong";0.376142932749773;0.179599092542768
"weak";0.337443422800136;0.650018813118784
"worth";0.411301303173536;0.440045548360321
