"MR4";"MR1";"MR3";"MR2";"MR7";"MR8";"MR6";"MR9";"MR5"
"afraid";0.0554571670737719;0.358771217145851;0.646881464696366;0.0494112190346171;0.292099266550026;0.250376400882227;-0.0917344006263972;0.0331179059099942;-0.0765365045823836
"beautiful";0.260763196490212;0.0796921446929637;0.119853471628401;0.34450881571547;0.314086534256591;0.216707295784883;-0.0202752751281064;0.103495612429879;0.345846628141465
"best";0.78054753821296;0.176155676906358;0.163905278396318;0.0133096065323699;0.194714538130179;0.127141217347678;0.0879804613135842;0.12962291309904;0.212775399665512
"capable";0.219033628266858;0.380264398933295;-0.0721167346457629;0.113597327464205;0.0582701215344229;0.693871957869194;0.0060705302648815;0.251755449657483;0.192186679428287
"comfortable";0.407317643825358;0.696304653843172;0.240957380190279;-0.133865286034411;0.141808208177544;0.245020417361882;0.0613189622214533;0.0811051191576971;0.0230536302234104
"delighted";0.397847008476384;0.123971268109667;0.196880027907397;0.437102887537651;0.0925330944493925;0.35260026603648;0.345943042520427;0.164381901149402;-0.110111126023842
"delightful";0.324018098520899;0.407893453438857;0.0502198172973424;0.0595780965992745;0.189273875745153;0.0699576629430345;-0.36041031338396;0.246703617060506;0.000132054179662582
"different";0.00194470949083621;0.00701207745176436;0.144379250352973;-0.0323944262900213;-0.0321537140637279;0.0675896941271705;-0.00913966816423193;0.0252350105735623;0.692495417138716
"extraordinary";0.100573363887842;0.272966440263416;-0.0983991291087662;0.105795267836472;0.189734136402186;0.179181465859435;0.101809997689031;0.864178495420274;0.0751249303047141
"fair";0.634094819792816;0.386584100826523;0.343791912192965;-0.00275461471697214;0.171006055804078;0.246393743054692;0.189249119632888;0.0945647761386316;-0.098008754082772
"greatest";0.043104843257606;0.498643837949605;0.0642389761426903;0.47438972827777;0.363688072404534;0.352193087290643;0.17161651871301;-0.0483833755432695;0.178921911049917
"happy";0.0304744114960322;0.0578667482948282;-0.795961516643204;0.0727863408748021;0.0836668383008023;0.0990465500263933;-0.171519152499799;0.187073507147144;-0.181726011111674
"interesting";0.0469266446046753;0.0722786262712083;0.12587438210571;0.324993577362635;0.268635713252098;0.512562724628113;-0.0724562670798289;0.0457616096426341;0.0862343724421234
"married";0.274314068213755;0.377701552303723;0.032209846304067;0.181896377198197;0.766868699569887;-0.00497284675998752;0.0941328160124514;0.292609062716782;0.167656162520663
"natural";0.115167757588168;0.887000471653118;0.114307243722465;0.191800794787308;0.133543499378636;0.0762501695350234;-0.0541932945903856;0.210936911814332;-0.00269476904169538
"pleasant";0.788916846928261;0.0444017677635533;-0.218113875183895;0.163386688065479;0.0290539014545972;0.0627163225571898;0.0598447543333599;-0.0407368354818086;-0.131643423026043
"pleasing";0.247048694550774;-0.0132944583352586;0.247261851461306;0.462097051478262;-0.00498098424785012;0.385676264071638;0.26686916168468;0.367218339750882;-0.124311042507283
"proud";0.166287171518735;0.00397760948804878;0.0575100798973624;0.239155972183543;0.0694456295882441;-0.0108838231641457;0.948894168822697;0.124173906334311;-0.000722202533629484
"reasonable";0.538851549045301;0.188048451423367;0.274726068995268;0.246647536464106;0.233828175462911;-0.037731166513728;-0.0570550832916916;0.138213265640539;0.220490390837657
"rich";0.204441401225807;0.238490983823662;0.827738194196372;0.185182830007593;0.241690411443901;0.11775977487146;-0.0471082812854902;0.146222050972899;0.229669040453218
"strong";0.2533517177052;0.131959518384054;0.289544690248555;-0.154079245389361;0.778936680339994;0.358088041880816;0.00209256381022085;0.0664727238920816;-0.261030742841288
"superior";0.168732033304595;0.324964728172217;0.247526622010803;0.452979304119485;0.246198916740923;0.246478129244726;0.213379702850564;-0.0528698752656644;0.253544980621735
"worth";0.0722638394905098;0.0389948957281368;-0.0849678039277208;0.879133362757109;-0.0578894012885083;0.0703910015404713;0.120438455637129;0.07763549053441;-0.0494548139086939
