"MR1";"MR2";"MR3"
"afraid";0.107135791174036;0.668904067683822;0.00892881430765221
"beautiful";0.635682887037966;0.5412226303633;0.163760068211788
"best";0.440188498042892;0.492508562129541;-0.177668931067776
"cheerful";0.442895641106795;0.806850602432266;0.213114459742819
"delighted";0.802643904492907;0.406439076511479;-0.119306981630896
"delightful";0.733123347538659;0.411169571051805;-0.1946156280024
"different";0.845232735004216;0.292556020041292;0.283835804804339
"extraordinary";0.643826685775365;0.453878989158302;0.332413513798168
"familiar";0.30375513039539;0.737642698838014;0.231644150125867
"friendly";0.863903779548099;0.4176509637473;0.185195605131737
"gentle";0.510992132914537;0.70211869588492;0.277098658809311
"happy";0.0449681507904104;0.0873147998614695;0.788897253185458
"natural";0.508530236378786;0.579939625808749;0.271596187131136
"pleasant";0.449490023845111;0.693405981003562;-0.0305569534823935
"proud";0.291304187092372;0.884171391849616;0.103198515648394
"quiet";0.901884400774089;0.162324501954508;0.0821129857017109
"strong";0.567498087133801;0.688164784814285;-0.107182914210515
