"MR1";"MR4";"MR7";"MR2";"MR3";"MR5";"MR6";"MR8";"MR9"
"afraid";0.758260235878682;0.0705214526011406;0.513021158984723;-0.0402581742333704;0.0989860008574931;0.0767936294328675;0.146991578439615;-0.0740479487993637;-0.0348851062145207
"beautiful";0.544223390627907;0.102051955213274;0.424005927844014;0.154710267435042;0.368563928089831;0.434000198148897;0.102564987866126;0.00274392663009771;0.297022690424471
"best";-0.0870090600812112;-0.0032216777462824;0.166699653886162;0.888888379779236;0.0166508989016591;0.169102029535349;0.0826126308167031;0.00367431828221445;0.0854216726617942
"comfortable";0.157575228483617;0.135704606633607;0.173932713587948;0.0870345637801642;0.168222721650227;0.18064368593853;0.779476604549122;0.0817663178742255;0.113280693119867
"cruel";0.150576722804292;0.701874268406218;0.224718555519844;0.142289415555715;-0.0183788456754717;0.309738412635401;-0.0369577346775998;-0.155699597154018;0.247612456185669
"curious";-0.00000568443731156722;0.141410941224702;0.0212033867253177;0.282779359693482;-0.0282690005414684;0.891328611204848;0.254387708348993;0.205682432676247;0.00453053034076516
"delicate";0.490065910768675;0.160921427009057;0.128315526790637;-0.0515707900631922;0.211147040675627;0.60908645303905;-0.0237872401818749;0.0587563078662287;0.179093492987374
"different";0.785795842522826;0.116030534073066;0.242042051283648;0.140189749874032;0.286280495669744;0.153876277210087;-0.206997252035235;0.266024778718691;-0.016325783015142
"fair";0.843354563669168;0.223224717297226;0.00261626068355527;0.0576354446807242;0.0394120715492605;0.00686123034084832;0.291676665236184;0.0938321778652063;0.193975701054095
"faithful";0.206966009169975;0.680933659327153;0.496845382726524;0.191527650524769;-0.0448543213019542;0.0223193288518663;0.0203236729321634;-0.00988342012468847;0.116471014192055
"familiar";0.0734412861533473;0.515241988822252;0.53965794053819;0.132559421065006;0.377819139398168;0.270640364906868;0.196660874241647;0.10621646769847;-0.104497078881961
"free";0.359763297798622;0.285394201098036;0.112149054166769;0.165673169134088;0.0367977003904945;0.183384943397305;0.240718482315502;0.0720266966394329;0.701560298714062
"friendly";0.371536769678735;0.339423293590359;0.014683662063156;0.478305679227697;0.213103775135553;0.0827626061470251;0.0602871172101901;0.0942908780077971;-0.42065368667891
"greatest";0.453888702392356;0.285699547401749;0.145292719960567;0.340293350929849;0.359868542562905;0.127248799122501;0.233328027004223;-0.0173526065525644;0.132894198092791
"happy";0.422559299547041;0.396208082131387;0.0684021980642536;-0.0859141782548412;0.287148840685405;-0.000296566139992412;0.281643473297859;0.228303132692145;0.163768142443238
"honest";0.336197624469861;-0.174066294334325;0.132503667819008;0.0901613414166064;0.855135206540006;0.0262181036176429;0.21426682823612;0.180728926874177;-0.0165411000638183
"natural";0.116931936546255;0.412333687617133;0.298533641091407;0.330638961497334;0.293171176835202;0.0665643680024054;0.48933144342463;0.189760391680789;0.0900900969939349
"pleasant";0.220816168872359;0.254944330880999;0.264103516122871;0.377033983554723;0.388266373086849;0.158992609220816;0.0997880833790034;0.108094705242392;-0.00387701298262962
"proud";0.0402956811246497;0.333268938195598;-0.0361030699937332;0.507657722865214;0.444622591011343;0.049874698841948;0.257264478865267;0.430145838302988;-0.051305751828243
"quiet";0.175236505953828;0.83878428947386;-0.124525139444704;0.0708798353238793;-0.0292857527087413;0.0498770674024265;0.286825634376262;0.0842480721904951;-0.0377758070188482
"rich";0.535370598961663;0.364652340759791;-0.0273839063911262;0.0836374126231558;0.225978293979698;0.117306540190019;0.433196074788474;0.228559874339995;0.00920225957589905
"strong";0.170712357829202;-0.026248575619119;0.0849995741098173;0.0336144494950254;0.146786465817593;0.170450305377661;0.11450173091265;0.948227653348725;0.0289302188423829
"weak";0.353416364683282;0.383596998044572;0.381452634386553;0.564742645916758;0.114419872358186;-0.00590897749383565;-0.0346625671970666;-0.033041376643595;0.10146462133255
"worth";0.209707365779852;0.0499830120916636;0.868456222664388;0.237598743408089;0.101708218312451;0.0401096320907852;0.15200147537949;0.0930672116500012;0.0877840770382713
