"terms";"clusters"
"#-difficult";130
"#-good";29
"#-grateful";7
"#-happy";3
"#-interesting";70
"#-little";32
"#-tall";70
"#-weak";64
"accomplished";7
"active";55
"admirable";31
"adventurous";114
"affectionate";27
"afraid";21
"agreeable";68
"alone";37
"amazing";131
"ambitious";14
"amusing";118
"angry";4
"anxious";119
"artificial";42
"ashamed";106
"athletic";7
"attentive";15
"awake";2
"awful";30
"awkward";28
"bad";24
"beautiful";52
"big";16
"bitter";47
"blind";108
"bold";39
"brave";95
"bright";97
"brilliant";60
"busy";35
"calm";78
"capable";43
"careful";47
"careless";80
"casual";59
"cautious";53
"certain";97
"charming";109
"cheap";70
"cheerful";101
"childish";22
"clean";8
"clever";20
"clumsy";88
"cold";72
"comfortable";38
"comical";5
"compassionate";15
"compatible";7
"complicated";132
"concerned";5
"confident";32
"confused";12
"conscientious";6
"considerate";121
"consistent";83
"cool";2
"corrupt";5
"courageous";5
"courteous";99
"crazy";59
"critical";81
"cruel";38
"curious";46
"cute";90
"dangerous";123
"daring";114
"decent";126
"defensive";29
"delighted";57
"delightful";50
"dependent";17
"depressed";9
"desirable";64
"determined";75
"devoted";69
"difficult";115
"direct";122
"disabled";64
"disappointed";90
"disrespectful";132
"distinguished";129
"disturbed";88
"dumb";69
"eager";77
"elderly";104
"embarrassed";28
"embarrassing";93
"encouraging";19
"energetic";64
"enthusiastic";15
"evil";107
"excellent";99
"excited";71
"exhausted";59
"experienced";3
"expressive";131
"extraordinary";18
"fair";85
"faithful";53
"familiar";91
"famous";79
"fascinating";64
"fat";84
"feminine";10
"fine";74
"firm";51
"foolish";67
"forgetful";112
"forgiving";96
"fortunate";51
"friendly";18
"furious";41
"generous";75
"gentle";74
"genuine";128
"gifted";86
"glad";45
"graceful";107
"gracious";46
"grateful";62
"greedy";110
"handsome";24
"happy";25
"hard";74
"harmless";110
"healthy";100
"helpless";73
"honest";120
"hopeful";105
"humorous";64
"ignorant";48
"impatient";78
"important";1
"impressive";94
"inconsiderate";103
"independent";36
"innocent";47
"insane";118
"insecure";117
"intellectual";42
"interested";30
"interesting";87
"jealous";29
"kind";95
"lazy";51
"lively";126
"logical";64
"lonely";91
"lonesome";9
"loud";108
"lovely";131
"loving";28
"loyal";105
"lucky";117
"mean";124
"modest";121
"motherly";7
"muscular";92
"natural";120
"neat";103
"needy";90
"negative";7
"nervous";113
"nice";50
"noisy";124
"obnoxious";14
"observant";82
"offensive";109
"open";97
"ordinary";11
"original";58
"passionate";3
"pathetic";64
"patient";66
"peaceful";49
"persuasive";43
"plain";125
"playful";130
"pleasant";39
"pleased";49
"polite";129
"poor";102
"popular";1
"positive";130
"powerful";105
"practical";36
"pretty";38
"private";85
"productive";7
"professional";116
"prominent";5
"proper";63
"prosperous";92
"proud";101
"punctual";14
"quiet";97
"reasonable";60
"rebellious";118
"reckless";123
"religious";1
"remarkable";56
"respectable";50
"respected";70
"respectful";3
"responsible";26
"rich";115
"ridiculous";100
"romantic";90
"rough";115
"rude";65
"sad";108
"sarcastic";70
"satisfied";126
"scared";73
"secure";127
"selfish";42
"sensible";78
"sensitive";40
"sentimental";31
"serious";33
"shallow";129
"short";61
"shy";117
"sincere";122
"skilled";64
"sleepy";23
"slim";103
"smart";71
"sociable";82
"social";88
"spontaneous";64
"stable";56
"straightforward";64
"strange";13
"strict";94
"strong";61
"successful";23
"surprised";38
"suspicious";93
"sweet";52
"talkative";76
"tall";108
"terrible";111
"terrific";5
"thankful";98
"thin";44
"thorough";44
"thoughtful";47
"thoughtless";110
"tiny";26
"tired";63
"tough";89
"troubled";62
"trustworthy";54
"truthful";96
"uncomfortable";76
"ungraceful";96
"unhappy";34
"unlucky";53
"unusual";2
"useful";106
"valuable";106
"violent";66
"warm";33
"weak";34
"wealthy";7
"well";67
"wise";119
"wonderful";23
"worthy";21
"young";102
"youthful";113
"superstitious";82
"unreasonable";54
