"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"30","assertive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","athletic",6,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
"32","attentive",44,3,1,7,3,5,2,5,8,1,2,4,1,2,0,0
"33","attractive",9,0,0,2,0,0,1,1,3,0,0,1,1,0,0,0
"34","average",9,0,0,1,1,0,0,2,1,1,0,0,0,1,1,1
"35","awake",6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1
"36","awesome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","awful",140,4,3,16,13,19,18,4,4,13,4,6,5,18,11,2
"38","awkward",68,1,4,4,4,3,0,1,4,7,4,14,2,6,12,2
"39","bad",523,22,34,49,42,38,39,27,26,48,14,34,26,75,31,18
"40","bashful",21,0,0,2,4,0,1,0,4,2,0,1,1,0,4,2
"41","beautiful",356,6,9,36,39,46,15,6,34,30,8,38,15,17,36,21
"42","believable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","big",66,2,2,1,4,5,1,3,11,3,4,7,5,10,8,0
"44","bitter",53,3,5,5,7,3,1,1,3,6,1,7,4,2,1,4
"45","blind",184,7,64,12,7,12,9,6,16,7,4,9,8,11,5,7
"46","bold",65,1,12,2,7,8,1,1,1,10,0,8,1,6,4,3
"47","bored",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"48","boring",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"49","bossy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","brave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","bright",397,15,36,42,34,50,19,7,42,34,15,14,11,33,23,22
"52","brilliant",54,0,3,3,1,7,2,0,8,5,1,8,5,3,5,3
"53","businesslike",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"54","busy",112,7,8,13,8,12,5,3,9,12,2,9,2,7,8,7
"55","calm",62,3,2,2,13,6,3,1,6,6,0,0,4,2,7,7
"56","capable",66,4,0,11,9,7,2,1,6,5,2,4,2,9,1,3
"57","carefree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","careful",64,2,4,11,5,4,3,0,6,3,2,7,0,3,8,6
"59","careless",36,3,3,4,1,0,1,2,4,8,0,2,2,5,1,0
"60","caring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","casual",20,1,1,2,2,1,0,0,3,1,0,2,0,5,1,1
"62","cautious",17,1,2,0,0,4,0,1,1,2,0,1,0,2,1,2
"63","certain",354,10,21,28,41,32,23,10,26,44,9,16,10,54,15,15
"64","charming",125,4,6,11,6,17,2,3,17,9,6,12,1,16,2,13
"65","cheap",61,0,1,3,4,4,0,3,3,12,0,10,5,6,6,4
"66","cheerful",103,2,12,13,10,10,1,3,3,13,3,6,5,4,6,12
"67","childish",39,0,3,4,9,8,2,0,2,1,3,1,2,1,1,2
"68","chubby",13,1,0,1,1,3,0,0,0,1,0,0,0,4,2,0
"69","clean",111,4,6,10,4,10,8,2,9,6,6,10,5,11,16,4
"70","clever",89,0,4,4,8,3,1,1,28,6,0,12,12,4,5,1
"71","closed-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","clumsy",15,2,2,0,1,0,1,0,1,3,0,1,0,4,0,0
"73","cocky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","cold",516,16,37,41,27,64,27,12,26,37,14,50,48,31,46,40
"75","colorful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","comfortable",122,0,7,14,18,8,6,5,7,16,0,7,4,14,11,5
"77","comical",10,0,0,1,1,0,0,1,0,2,1,1,0,1,1,1
"78","compassionate",25,4,1,2,5,2,1,2,0,2,0,0,0,2,3,1
"79","compatible",5,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0
"80","competent",9,0,0,0,1,1,1,0,2,0,1,1,0,1,0,1
"81","competitive",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"82","complaining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","complicated",22,1,2,2,2,1,1,0,2,2,1,2,1,0,5,0
"84","compulsive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","conceited",3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"86","concerned",9,0,0,3,0,1,0,0,2,0,1,1,0,1,0,0
"87","confident",41,4,3,2,6,4,1,0,4,2,2,5,1,2,3,2
"88","confused",39,5,1,2,3,5,3,1,4,3,1,2,2,2,3,2
"89","confusing",4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
"90","conscientious",18,0,2,0,7,1,1,0,0,1,3,0,0,1,2,0
"91","conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","considerate",48,1,1,8,3,4,1,2,4,7,1,7,1,4,3,1
"93","consistent",24,0,1,2,3,1,4,1,1,3,1,0,0,3,1,3
"94","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"95","controlling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","controversial",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"97","cool",111,3,10,14,8,5,4,3,8,13,2,11,1,15,8,6
"98","cooperative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","corrupt",10,0,2,2,1,1,0,0,2,2,0,0,0,0,0,0
"100","courageous",4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"101","courteous",17,0,3,1,0,1,0,0,2,2,0,3,0,3,2,0
"102","crabby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","cranky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","crazy",33,2,2,3,0,2,1,1,3,3,1,5,3,3,1,3
"105","creative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","critical",9,0,1,0,0,1,2,0,0,0,0,1,1,1,2,0
"107","cruel",158,11,14,9,20,17,6,3,17,14,6,12,4,12,6,7
"108","curious",237,9,9,40,19,14,18,8,22,19,11,10,6,19,22,11
"109","cute",3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"110","dangerous",94,8,9,12,7,5,4,3,5,7,5,5,6,5,9,4
"111","daring",23,1,4,1,2,4,0,1,2,1,2,0,0,2,1,2
"112","decent",48,1,2,4,7,2,2,2,3,7,0,3,0,3,9,3
"113","dedicated",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"114","defensive",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"115","delighted",88,1,8,6,17,4,3,0,9,16,1,6,3,6,6,2
"116","delightful",130,1,3,14,26,5,4,0,7,8,2,22,1,11,20,6
"117","demanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","democratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","dependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","dependent",29,0,2,5,0,3,3,1,7,2,0,2,0,0,3,1
"121","depressed",12,1,1,1,0,1,1,0,3,1,1,1,0,1,0,0
"122","desirable",44,1,1,5,3,2,3,1,4,4,4,5,3,3,3,2
"123","determined",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"124","devoted",81,3,4,9,11,6,1,4,8,5,4,5,0,9,10,2
"125","difficult",228,13,15,27,18,11,16,7,29,17,12,9,6,22,14,12
"126","direct",32,5,3,3,1,3,2,1,5,1,1,2,0,2,1,2
"127","disabled",10,0,1,0,1,1,1,1,3,0,0,0,0,1,1,0
"128","disappointed",30,1,2,2,2,1,0,1,5,1,0,1,3,6,2,3
"129","disgusting",6,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0
"130","dishonest",10,0,0,0,2,1,0,2,0,0,0,0,0,1,2,2
"131","disobedient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","disorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","disrespectful",6,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0
"134","distinguished",62,0,2,9,6,5,3,0,12,7,1,6,1,2,8,0
"135","disturbed",17,1,3,1,2,1,2,0,1,2,0,0,0,2,2,0
"136","dominant",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"137","down-to-earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","dumb",57,2,5,4,4,9,3,2,4,6,1,2,4,2,2,7
"139","eager",42,0,4,3,3,6,3,1,2,4,0,4,6,1,1,4
"140","easygoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","educated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","effective",5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"143","efficient",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"144","elderly",68,4,2,3,5,7,3,2,5,3,2,9,3,3,13,4
"145","embarrassed",19,0,1,3,1,3,0,0,3,1,1,0,0,3,1,2
"146","embarrassing",15,1,2,0,0,0,0,0,0,1,1,3,0,4,3,0
"147","emotional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","employed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","encouraged",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"150","encouraging",27,3,0,7,0,1,2,0,5,5,0,0,1,0,1,2
"151","energetic",9,1,1,0,0,0,0,1,0,0,0,0,0,1,3,2
"152","entertaining",26,0,3,2,2,2,1,0,2,2,0,2,0,6,0,4
"153","enthusiastic",12,0,0,1,0,1,0,1,0,1,0,1,1,1,5,0
"154","ethical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","evil",82,5,7,3,7,8,3,5,5,10,1,4,3,8,5,8
"156","excellent",149,3,1,22,19,15,2,1,8,17,4,16,4,13,20,4
"157","exceptional",7,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0
"158","excited",22,3,2,0,3,1,1,0,1,1,1,2,1,1,4,1
"159","exciting",16,0,0,1,0,0,0,0,1,0,0,3,3,2,3,3
"160","exhausted",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"161","experienced",15,0,0,0,0,1,0,0,1,0,0,2,4,2,3,2
"162","expressive",134,3,5,11,9,13,9,4,13,6,4,8,7,23,17,2
"163","extraordinary",293,7,7,18,23,34,11,6,7,24,8,56,9,16,47,20
"164","fair",262,13,19,21,11,29,6,3,30,30,6,29,5,28,14,18
"165","faithful",65,3,1,17,5,6,3,2,7,2,0,7,3,5,1,3
"166","familiar",160,6,10,21,20,14,5,6,18,18,3,9,6,10,5,9
"167","famous",54,2,4,8,10,2,2,2,11,5,0,0,1,1,5,1
"168","fascinating",21,1,1,5,1,1,0,0,1,0,2,0,0,6,2,1
"169","fat",172,0,4,8,5,3,6,1,4,6,0,17,7,3,106,2
"170","feminine",17,2,1,1,0,1,1,2,0,1,2,1,0,4,0,1
"171","fine",359,14,25,64,32,18,11,12,28,22,5,37,14,25,44,8
"172","firm",25,0,2,4,6,1,2,0,0,3,2,2,1,1,0,1
"173","flexible",3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"174","foolish",83,3,7,7,10,4,3,2,4,7,0,16,1,3,8,8
"175","forgetful",5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
"176","forgiving",9,0,1,0,1,0,2,0,2,2,0,0,0,0,1,0
"177","fortunate",63,1,5,3,8,4,3,1,3,8,2,7,3,7,6,2
"178","forward",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"179","friendly",194,5,13,19,26,13,9,3,14,16,9,6,4,31,13,13
"180","frightening",9,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1
"181","frustrated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","frustrating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","funny",8,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2
"184","furious",25,4,4,0,0,2,3,0,2,0,1,2,1,2,4,0
"185","generous",92,3,3,13,9,10,1,0,13,11,6,5,3,13,1,1
"186","gentle",212,8,17,12,22,25,5,6,13,19,3,18,16,10,18,20
"187","genuine",63,2,2,10,2,5,4,2,10,6,4,2,4,5,2,3
"188","gifted",17,0,5,0,1,0,1,0,0,1,1,2,1,1,2,2
"189","giving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","glad",381,1,23,37,53,39,18,15,35,48,8,24,9,28,22,21
"191","glamorous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","good",3696,150,301,420,356,273,161,100,335,371,78,269,143,292,244,203
"193","good-for-nothing",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"194","good-humored",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","good-looking",15,0,0,2,1,0,2,0,1,1,0,4,2,1,1,0
"196","good-natured",40,2,4,2,3,5,1,0,6,6,3,4,0,2,0,2
"197","gorgeous",24,1,0,3,0,5,1,0,1,5,1,0,0,4,2,1
"198","graceful",30,0,2,3,0,5,2,0,6,2,1,5,0,2,0,2
"199","gracious",152,8,15,10,12,15,3,1,15,22,3,11,5,18,7,7
"200","grateful",83,2,3,5,5,10,6,1,6,13,5,3,3,9,2,10
"201","great",3242,115,279,313,268,298,130,74,272,312,48,340,141,150,306,196
"202","greedy",29,1,2,4,1,1,2,2,0,4,1,3,1,6,0,1
"203","grouchy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","grumpy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"205","handicapped",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","handsome",224,9,14,24,22,29,16,2,27,12,6,19,6,21,10,7
"207","happy",324,9,12,42,45,32,11,5,35,26,5,27,12,14,26,23
"208","hard",460,27,26,39,33,52,25,14,41,37,12,40,17,47,27,23
"209","hard-working",4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"210","harmless",34,2,2,6,1,0,0,0,2,6,1,4,1,7,2,0
"211","healthy",12,2,0,1,0,1,0,1,0,0,3,1,0,0,0,3
"212","heartbroken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","helpful",3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"214","helpless",21,1,1,1,2,0,1,0,0,1,1,4,3,4,1,1
"215","hilarious",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"216","homeless",5,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0
"217","honest",217,16,20,11,14,15,4,5,13,21,4,21,8,43,6,16
"218","hopeful",32,0,0,4,7,3,3,1,4,2,2,1,0,3,1,1
"219","hostile",4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"220","hot-tempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","humiliated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","humorous",15,0,0,0,1,2,0,0,1,2,1,0,1,0,4,3
"223","idealistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","ignorant",54,5,3,2,4,3,6,3,6,5,1,5,2,7,2,0
"225","imaginative",7,0,0,0,3,0,0,1,1,2,0,0,0,0,0,0
"226","immature",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","impatient",43,1,2,2,2,2,5,3,4,4,1,6,2,5,0,4
"228","impolite",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"229","important",135,4,8,13,15,12,3,1,17,6,4,9,5,9,25,4
"230","impressive",62,1,3,6,6,6,2,3,5,5,1,2,5,6,11,0
"231","impulsive",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"232","incompetent",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"233","inconsiderate",6,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1
"234","indecisive",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"235","independent",55,0,1,2,1,4,1,5,5,11,1,3,3,12,5,1
"236","inexperienced",13,0,1,2,1,1,0,0,1,0,0,2,0,2,2,1
"237","influential",7,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0
"238","informal",3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"239","innocent",193,9,9,27,16,32,10,4,19,9,5,5,7,19,11,11
"240","insane",7,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"241","insecure",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","insensitive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","insulting",11,0,0,0,0,2,2,0,1,1,1,1,2,0,1,0
"244","intellectual",27,0,0,4,1,5,3,1,2,3,0,2,2,2,2,0
"245","intelligent",15,0,0,4,0,0,1,1,1,4,0,0,1,2,1,0
"246","interested",63,2,1,9,11,4,1,2,8,5,0,3,2,10,3,2
"247","interesting",106,2,5,11,6,6,4,6,11,8,2,11,7,13,11,3
"248","intimidating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","involved",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250","irrational",3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"251","irresponsible",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"252","irritable",9,0,0,1,0,1,0,0,2,1,0,3,0,0,1,0
"253","irritated",7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3
"254","irritating",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"255","jealous",35,0,0,1,3,7,1,0,4,3,0,8,0,4,0,4
"256","joyful",16,0,0,7,1,2,0,0,0,2,1,0,1,1,1,0
"257","kind",65,0,1,4,11,10,1,2,6,13,1,6,0,2,1,7
"258","kind-hearted",11,0,2,2,0,0,0,0,1,0,0,2,3,0,1,0
"259","knowledgeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","laid-back",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","laughing",4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"262","lazy",21,0,3,0,5,0,1,0,0,4,1,1,0,2,3,1
"263","level-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","liberal",32,1,0,0,1,1,2,0,5,6,3,2,2,4,2,3
"265","likeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","little",5940,180,219,743,682,552,236,117,848,406,121,394,163,516,392,371
"267","lively",50,0,4,0,2,5,0,0,5,13,3,2,5,4,7,0
"268","logical",7,0,1,0,1,1,1,0,0,2,0,0,0,1,0,0
"269","lonely",63,3,6,4,7,11,4,1,3,1,2,1,7,5,4,4
"270","lonesome",6,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1
"271","loud",136,8,15,2,4,4,3,4,8,11,0,30,8,3,28,8
"272","lovable",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"273","lovely",110,1,4,8,9,11,3,0,7,6,1,11,4,32,6,7
"274","loving",92,3,5,13,22,15,2,4,5,2,2,5,1,9,0,4
"275","loyal",8,1,1,1,0,0,0,0,1,0,2,0,0,0,2,0
"276","lucky",47,1,1,1,3,3,4,0,2,2,0,12,5,4,6,3
"277","masculine",5,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1
"278","materialistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","mature",11,0,0,0,1,2,0,0,0,0,0,1,1,6,0,0
"280","mean",15,0,2,3,2,1,1,0,1,0,0,3,0,1,0,1
"281","messy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","middle-aged",25,0,0,4,3,0,1,0,0,2,0,0,1,0,13,1
"283","middle-class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","modest",61,1,2,5,9,4,2,2,6,6,4,2,2,11,2,3
"285","moody",5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1
"286","motherly",14,0,1,3,2,2,2,0,2,0,0,1,0,1,0,0
"287","muscular",9,0,1,1,0,0,2,0,0,0,0,1,1,1,2,0
"288","naive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","narrow-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","natural",391,19,21,47,34,41,21,11,39,42,9,30,2,31,21,23
"291","neat",40,1,1,7,3,3,2,2,3,9,0,1,2,3,2,1
"292","needy",8,1,0,0,0,0,0,0,1,1,0,1,0,2,1,1
"293","negative",28,1,2,2,0,4,2,0,3,4,1,0,2,3,2,2
"294","neglected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","neighborly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","nervous",44,1,2,1,8,4,5,1,1,4,0,5,4,3,5,0
"297","nice",117,3,3,6,11,10,6,0,7,6,3,9,8,9,25,11
"298","noisy",26,0,3,2,0,0,0,1,0,5,1,3,5,1,0,5
"299","normal",5,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0
"300","nosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","obnoxious",13,1,1,0,2,1,2,0,1,2,1,0,0,0,1,1
"302","observant",24,1,1,3,2,5,1,1,1,2,1,0,1,4,1,0
"303","obsessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","offensive",29,1,2,3,2,1,1,1,1,3,1,5,0,7,0,1
"305","old",4849,115,216,494,390,483,200,86,341,431,75,367,327,312,530,482
"306","old-fashioned",53,3,3,14,7,10,1,1,3,3,1,2,0,2,1,2
"307","open",627,30,54,57,45,44,46,10,50,58,23,37,31,50,54,38
"308","open-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","opinionated",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"310","optimistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","ordinary",98,0,7,4,3,8,0,2,6,11,3,16,4,3,26,5
"312","organized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","original",268,13,35,8,9,30,2,2,35,2,6,39,2,31,7,47
"314","outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","outspoken",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"316","outstanding",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
"317","overrated",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"318","overworked",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"319","passionate",29,2,1,2,4,0,0,0,4,1,2,1,3,6,2,1
"320","pathetic",29,1,0,2,4,3,1,3,2,3,3,2,0,3,0,2
"321","patient",16,0,2,2,1,0,0,3,1,1,1,3,0,2,0,0
"322","peaceful",27,1,1,3,0,1,0,0,3,5,1,3,3,1,1,4
"323","perceptive",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"324","persistent",6,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"325","persuasive",19,0,2,1,0,2,1,0,6,2,1,2,0,0,1,1
"326","phony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","plain",185,7,9,23,18,12,7,14,16,19,1,12,4,15,8,20
"328","playful",18,0,1,4,1,0,2,0,0,5,0,0,1,3,1,0
"329","pleasant",385,10,27,46,36,24,18,6,29,60,2,37,11,16,32,31
"330","pleased",71,1,2,5,13,6,2,1,11,7,0,7,0,10,2,4
"331","pleasing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","polite",70,5,2,10,7,7,5,0,10,2,3,4,1,11,1,2
"333","poor",1306,58,82,151,107,106,50,42,143,78,38,127,45,132,50,97
"334","popular",75,5,7,6,2,3,2,4,10,9,2,10,0,2,7,6
"335","positive",17,0,0,2,2,1,1,0,3,3,1,2,1,0,0,1
"336","possessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","powerful",82,2,4,11,2,15,6,1,5,4,1,6,5,7,10,3
"338","practical",86,2,3,12,9,5,1,12,20,8,0,2,0,6,1,5
"339","predictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","prejudiced",7,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0
"341","preoccupied",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","presentable",6,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0
"343","pretty",157,8,4,26,21,15,3,2,12,4,7,12,3,10,27,3
"344","private",268,9,18,23,18,30,19,7,18,27,2,26,6,12,43,10
"345","procrastinating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","productive",7,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1
"347","professional",140,0,5,27,12,3,1,2,16,16,3,7,5,7,25,11
"348","prominent",14,0,1,3,1,1,2,1,0,0,0,2,0,1,0,2
"349","prompt",9,0,0,1,0,1,0,0,1,0,0,4,1,0,1,0
"350","proper",141,4,11,9,5,3,2,5,21,13,0,21,6,6,20,15
