"terms";"clusters"
"#-eager";72
"#-easy";20
"#-free";172
"#-weak";53
"#-wise";34
"abrupt";7
"acceptable";114
"accessible";159
"accurate";104
"active";146
"acute";171
"affectionate";55
"affluent";56
"aloof";115
"argumentative";19
"arrogant";161
"assuasive";1
"assured";71
"awkward";125
"baseless";136
"bitter";47
"bluff";42
"boastful";72
"boisterous";84
"bold";165
"brave";7
"brisk";38
"brutish";152
"buoyant";60
"busy";75
"calculating";110
"calm";33
"candid";147
"careful";26
"careless";10
"cautious";170
"certain";86
"chaste";173
"chatty";44
"cheerful";162
"cheery";54
"christian";40
"circuitous";98
"civil";61
"clean";126
"cleanly";44
"close";73
"cold";158
"commanding";182
"compassionate";145
"complacent";115
"complimentary";9
"conciliatory";52
"confident";96
"confidential";170
"considerate";125
"consistent";106
"constant";171
"constrained";10
"contrary";136
"conventional";10
"conversational";48
"cool";68
"cordial";179
"courageous";125
"cruel";116
"cunning";69
"curious";51
"decorous";104
"deferential";52
"defiant";74
"delicate";59
"demonstrative";106
"dependent";92
"destructive";179
"determined";4
"dictatorial";71
"diffident";83
"direct";151
"discreet";66
"dishonest";87
"disorderly";65
"dissatisfied";24
"doleful";25
"domestic";67
"dreamy";53
"dutiful";53
"eager";122
"earnest";107
"easy";178
"economical";17
"energetic";153
"enthusiastic";30
"even";52
"exact";5
"explosive";150
"expressive";168
"facetious";62
"faithful";121
"familiar";99
"fanciful";164
"fast";70
"fearful";111
"feminine";124
"fierce";18
"fiery";130
"forgiving";152
"formal";8
"frank";63
"free";73
"fresh";142
"friendly";126
"frivolous";3
"furtive";20
"gallant";115
"gay";34
"general";95
"generous";117
"genial";79
"genteel";167
"gentle";21
"giddy";175
"gloomy";30
"graceful";173
"graceless";171
"gracious";43
"grateful";107
"grave";122
"greedy";30
"gritty";104
"gruff";129
"handsome";181
"handy";22
"hasty";91
"hearty";44
"heavy";86
"heedless";63
"helpless";12
"honest";142
"hopeful";14
"hopeless";27
"hospitable";140
"hostile";62
"humane";123
"humble";80
"hurried";31
"imaginative";26
"immaculate";88
"immovable";20
"impatient";138
"imperceptible";170
"imperial";79
"imperious";146
"impertinent";166
"impervious";18
"improvident";153
"impulsive";175
"incisive";11
"inconsiderate";81
"incredulous";138
"indefatigable";1
"independent";94
"indifferent";181
"indolent";36
"industrious";183
"inflexible";143
"intellectual";148
"intense";122
"intimate";53
"invincible";100
"inviolable";3
"irascible";129
"irrational";115
"jocular";102
"kind";89
"ladylike";18
"languid";66
"lazy";66
"limp";146
"lofty";74
"logical";19
"lonely";119
"loud";160
"loving";15
"magnanimous";39
"majestic";115
"maternal";129
"mathematical";101
"maudlin";111
"mechanical";163
"melancholy";162
"mercenary";45
"merciful";84
"mild";104
"mischievous";64
"modest";2
"mournful";82
"movable";28
"mute";10
"natural";49
"neat";150
"negligent";135
"nervous";85
"nigh";7
"noiseless";184
"noisy";101
"nonsensical";11
"obedient";137
"observant";45
"officious";97
"open";120
"oracular";170
"oratorical";136
"orderly";117
"original";131
"outspoken";44
"particular";120
"passive";71
"paternal";129
"patient";37
"patriotic";18
"peaceful";32
"penitent";62
"pensive";143
"persistent";104
"pert";170
"perverse";35
"philosophical";39
"pious";96
"plaintive";125
"pleasant";174
"polite";169
"political";134
"politico";19
"practical";144
"predatory";170
"proud";116
"provident";35
"prudent";50
"punctual";183
"purposeless";24
"quick";103
"quiet";95
"rapid";55
"rapturous";30
"reasonable";46
"refined";64
"regardful";8
"reliant";128
"religious";96
"reproachful";64
"resentful";132
"reserved";90
"respectful";48
"restless";78
"rigid";6
"romantic";108
"rough";37
"rude";170
"runaway";56
"rusty";71
"sad";47
"sagacious";48
"sanguine";3
"scientific";64
"scornful";106
"second";180
"selfish";157
"sensible";154
"sentimental";93
"serene";41
"serious";175
"servile";113
"severe";96
"shrewd";39
"silent";31
"simple";51
"sincere";110
"slow";174
"smooth";53
"sober";141
"social";46
"soft";66
"solemn";7
"sorrowful";33
"sour";115
"spirited";42
"spiritual";182
"sprightly";112
"stable";156
"stately";165
"statistical";14
"steadfast";170
"steady";89
"stealthy";122
"steep";22
"stern";120
"stiff";154
"still";58
"stolid";24
"stormy";132
"straight";23
"straightforward";123
"strict";54
"strong";86
"submissive";127
"subservient";143
"subtle";13
"sudden";33
"sufficient";138
"suggestive";18
"sullen";66
"sunny";16
"sure";95
"susceptible";130
"suspicious";74
"sweet";143
"swift";57
"sympathetic";161
"tardy";72
"tearful";125
"tempered";143
"tender";91
"thankful";8
"thorough";39
"thoughtful";133
"tidy";140
"tight";77
"timid";29
"true";95
"trustful";34
"ugly";139
"unbending";23
"uncertain";42
"uncompromising";43
"ungracious";66
"unhappy";15
"unrelenting";10
"vague";75
"vain";143
"vicious";66
"violent";73
"vivacious";176
"vocal";62
"watchful";177
"zealous";72
"unkind";91
"tough";125
"tremulous";106
"umbrageous";146
"wise";171
"torpid";124
"windy";139
"wiser";109
"weak";21
"vehement";155
"womanly";10
"willing";76
"uncommunicative";60
"vengeful";170
"wheezy";62
"troublous";105
"wry";66
"tasteful";179
"stubborn";79
"wary";182
"visionary";118
"utilitarian";149
"ungrateful";179
