"terms";"clusters"
"#-considerate";247
"#-curious";18
"#-demonstrative";217
"#-familiar";156
"#-free";82
"#-intimate";130
"#-loud";189
"#-open";161
"#-particular";80
"#-political";170
"#-proud";236
"#-reticent";130
"#-slow";186
"#-steady";31
"#-unyielding";111
"abject";42
"abrupt";295
"acceptable";213
"accessible";127
"accurate";210
"active";176
"acute";110
"adhesive";264
"adventurous";103
"affable";93
"affectionate";274
"affluent";258
"aloof";142
"arbitrary";140
"argumentative";41
"arrogant";187
"artistic";78
"assured";222
"austere";71
"avaricious";111
"awkward";210
"baseless";258
"bashful";9
"benevolent";174
"benign";173
"benignant";9
"bitter";8
"bland";47
"boastful";45
"boisterous";298
"bold";119
"brave";265
"brisk";228
"brute";96
"businesslike";255
"busy";239
"callow";288
"calm";199
"candid";249
"capricious";26
"careful";212
"careless";95
"casual";108
"cautious";101
"ceremonious";293
"certain";285
"charitable";110
"chary";236
"chaste";279
"cheerful";30
"cheery";161
"chivalrous";209
"choleric";216
"christian";181
"circuitous";245
"civil";65
"clean";155
"close";197
"clumsy";9
"coherent";192
"cold";70
"coming";14
"communicative";12
"companionable";198
"compassionate";22
"complimentary";108
"conciliatory";118
"condescending";94
"confident";257
"confidential";148
"congenial";278
"congratulatory";245
"conscientious";79
"considerate";50
"consistent";143
"constant";27
"contemplative";78
"contrary";76
"conventional";141
"conversational";281
"convivial";61
"cool";169
"cordial";52
"courageous";270
"courteous";66
"credulous";132
"crisp";157
"cruel";126
"cunning";97
"curious";220
"dainty";100
"daring";270
"decided";194
"defiant";196
"definite";245
"deliberate";166
"delicate";204
"demonstrative";223
"dependent";102
"determined";87
"dexterous";69
"didactic";59
"diffident";230
"dignified";86
"diligent";241
"diplomatic";91
"direct";263
"discreet";196
"disdainful";202
"dispassionate";28
"dissatisfied";269
"distempered";10
"distrustful";158
"doleful";6
"domestic";195
"dreamy";7
"dutiful";278
"eager";260
"earnest";107
"easy";122
"effeminate";67
"eloquent";224
"emphatic";147
"energetic";245
"enthusiastic";82
"envious";202
"equable";39
"exact";152
"exclusive";58
"expansive";294
"explicit";1
"explosive";264
"expressive";291
"facetious";61
"facile";99
"faithful";154
"familiar";239
"fanciful";210
"fast";3
"fatherly";281
"fearful";152
"feminine";43
"ferocious";112
"fervent";156
"fervid";118
"fierce";139
"fiery";92
"firm";254
"fitful";271
"fluent";134
"forcible";132
"forgetful";130
"forgiving";158
"formal";117
"frank";207
"fraternal";64
"free";256
"fresh";239
"friendly";150
"furtive";83
"gallant";124
"gay";153
"general";206
"generous";219
"genial";62
"genteel";213
"gentle";219
"gentlemanly";153
"giddy";149
"girlish";230
"gloomy";23
"graceful";24
"graceless";224
"gracious";154
"grateful";231
"grave";201
"greedy";175
"gritty";251
"gruff";14
"halting";21
"handsome";204
"hasty";207
"hateful";156
"haughty";234
"headless";123
"headlong";248
"hearty";211
"heavy";122
"heedless";171
"helpful";71
"helpless";53
"honest";274
"hopeful";231
"hopeless";20
"hospitable";25
"humane";279
"humble";169
"hurried";214
"hysterical";252
"illogical";284
"imaginative";297
"immaculate";288
"immovable";286
"impartial";227
"impatient";129
"imperious";60
"impersonal";236
"impertinent";105
"imperturbable";275
"impetuous";140
"impious";161
"impressible";193
"improvident";284
"impudent";111
"impulsive";232
"inconsiderate";29
"inconstant";81
"incredulous";209
"indefatigable";109
"indefinite";88
"independent";166
"indifferent";283
"indirect";83
"indomitable";12
"indulgent";248
"industrious";278
"inflexible";188
"informal";167
"ingrate";38
"ingratiatory";10
"inquisitive";217
"insatiable";161
"insolent";179
"insusceptible";173
"intellectual";180
"intense";287
"intimate";257
"intrepid";264
"intrusive";200
"invariable";208
"invincible";36
"inward";32
"irascible";130
"ironical";188
"irrational";295
"irreligious";40
"irrepressible";37
"irresolute";260
"irreverent";117
"irritable";115
"jealous";268
"jocose";19
"jocular";233
"joyful";55
"just";180
"keen";210
"kind";122
"laborious";77
"laconic";38
"languid";142
"lazy";296
"leisurely";67
"lenient";49
"limp";140
"listless";80
"literal";43
"lithe";135
"lively";24
"lofty";6
"lonely";87
"loud";221
"loving";51
"loyal";151
"lucid";90
"magnanimous";89
"majestic";234
"malevolent";266
"malicious";67
"martial";123
"maternal";65
"mathematical";298
"maudlin";233
"mechanical";145
"meek";72
"melancholy";63
"mercenary";272
"merciful";98
"methodical";17
"migratory";208
"mild";20
"military";253
"mistrustful";243
"moderate";182
"modest";178
"moody";293
"morose";97
"motherly";94
"mournful";284
"murderous";277
"musical";90
"mute";120
"mystical";161
"natural";206
"neat";263
"negative";215
"neglectful";121
"negligent";116
"nervous";114
"nigh";83
"nimble";66
"noiseless";103
"noisy";108
"nomadic";266
"obdurate";25
"obedient";68
"obliging";227
"observant";164
"officious";229
"oily";208
"open";15
"opinionated";130
"oratorical";242
"orderly";49
"original";154
"overbearing";258
"overpoised";284
"pacific";279
"parsimonious";292
"partial";79
"particular";276
"passionate";131
"passive";130
"paternal";47
"patient";107
"patriotic";177
"peaceful";137
"pedantic";295
"peevish";240
"peremptory";162
"persistent";295
"persuasive";177
"perverse";18
"philanthropic";181
"philosophical";48
"pious";79
"pitiless";29
"placid";37
"plaintive";168
"playful";272
"pleasant";197
"pliable";235
"polite";160
"politic";4
"political";290
"politico";216
"pompous";241
"positive";155
"practical";35
"precipitous";187
"precise";165
"prejudiced";95
"prompt";83
"proud";276
"provident";82
"prudent";207
"puffy";245
"punctilious";61
"punctual";296
"querulous";135
"quick";197
"quiet";206
"random";173
"rapacious";138
"rapid";50
"rapturous";10
"reasonable";165
"rebellious";125
"reckless";267
"recondite";198
"refined";11
"regretful";230
"reliant";72
"religious";84
"remorseful";203
"reproachful";167
"resentful";259
"reserved";234
"resigned";186
"resolute";244
"respectful";144
"responsible";127
"responsive";48
"restive";116
"restless";81
"reticent";275
"retrospective";133
"revengeful";237
"rigid";246
"rigorous";130
"romantic";46
"rough";30
"rude";186
"rusty";214
"sad";159
"sagacious";273
"sanguine";189
"sarcastic";41
"scientific";73
"scornful";132
"second";122
"secular";253
"selfish";179
"sensible";126
"sensitive";34
"sententious";59
"sentimental";262
"serene";39
"serious";184
"servile";133
"severe";56
"shrewd";113
"shy";153
"silent";261
"simple";107
"sincere";278
"slippery";193
"slovenly";233
"slow";154
"sluggish";104
"sly";202
"smooth";159
"sober";226
"social";195
"soft";150
"solemn";8
"solicitous";119
"sorrowful";37
"sour";171
"spasmodic";245
"specific";140
"speculative";264
"speedy";125
"spirited";146
"spiteful";252
"splenetic";208
"spontaneous";243
"sportive";67
"sprightly";71
"stable";135
"staid";117
"stately";53
"steadfast";91
"steady";27
"stealthy";31
"steep";254
"stern";195
"stiff";56
"stilly";183
"stolid";16
"stormy";216
"straight";203
"straightforward";54
"strenuous";288
"strict";254
"strong";185
"stubborn";5
"submissive";214
"subtle";18
"sudden";154
"sufficient";93
"suicidal";13
"sullen";77
"sunny";205
"superstitious";187
"sure";285
"surly";226
"susceptible";39
"suspicious";64
"sweet";75
"swift";210
"sympathetic";247
"tacit";238
"taciturn";14
"tardy";253
"tenacious";192
"tender";136
"thankful";52
"thankless";258
"thorough";190
"thoughtful";214
"tight";201
"timid";129
"timorous";183
"tolerant";28
"tough";74
"tractable";235
"traditional";202
"tranquil";124
"treacherous";262
"tremulous";152
"trim";196
"true";15
"trusty";43
"turbid";255
"turbulent";168
"ugly";106
"umbrageous";85
"uncertain";107
"uncomplaining";59
"unconscionable";96
"unctuous";289
"undecided";17
"undutiful";233
"unfaithful";200
"unforgiving";61
"ungrateful";225
"unhappy";44
"unheroic";233
"unkind";181
"unloving";249
"unrelenting";253
"unreserved";218
"unselfish";98
"unsteady";163
"unsuspicious";128
"untoward";170
"unvarying";103
"unyielding";25
"urbane";258
"vagrant";188
"vague";184
"vain";87
"vehement";179
"verbal";98
"vicious";265
"vigilant";81
"vindictive";40
"violent";35
"virtuous";109
"visionary";49
"vociferous";187
"voluble";253
"watchful";215
"weak";70
"whimsical";172
"wise";44
"wishful";101
"worldly";146
"righteous";161
"wistful";80
"unhesitating";186
"vivacious";267
"unmindful";280
"urgent";191
"willing";205
"womanly";68
"ticklish";33
"tearful";264
"unthankful";85
"voracious";175
"windy";230
"woeful";73
"testy";245
"touchy";173
"uncompromising";19
"vocal";200
"wry";2
"wary";16
"wrathful";259
"unobtrusive";282
"wiser";158
"unmerciful";80
"sleek";200
"treasonable";288
"tumultuous";296
"unsparing";57
"unwinking";111
"ungenerous";229
"supercilious";10
"zealous";250
"unchanging";116
"unsympathetic";202
"unpretending";264
"unenvious";36
