"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-genteel";8;8;0;0;1;"#-genteel";4,88890945148108;"#-genteel";0,901923786515062;"#-genteel";226;"#-genteel";0,0626837743918738;"#-genteel";0,365439772605896
"#-guarded";14;14;0;0;1;"#-guarded";4,80664772892422;"#-guarded";0,904660528480222;"#-guarded";203;"#-guarded";0,0777919863597613;"#-guarded";0,298029631376266
"#-handsome";9;9;0;0;1;"#-handsome";4,82321613374103;"#-handsome";0,905279323493887;"#-handsome";206;"#-handsome";0,0749217527386541;"#-handsome";0,344044208526611
"#-open";16;16;0;0;1;"#-open";4,89693725666024;"#-open";0,894863859753992;"#-open";238;"#-open";0,0563636363636364;"#-open";0,391880571842194
"#-quiet";11;11;0;0;1;"#-quiet";4,90929824847363;"#-quiet";0,889776195754974;"#-quiet";249;"#-quiet";0,0489242558208075;"#-quiet";0,401989340782166
"#-watchful";18;18;0;0;1;"#-watchful";4,94793308110013;"#-watchful";0,886769294465898;"#-watchful";265;"#-watchful";0,0457848837209302;"#-watchful";0,420428454875946
"acceptable";18;15;2;40,5;0,833333333333333;"acceptable";4,40269892756461;"acceptable";0,929886916167471;"acceptable";160;"acceptable";0,18240131393923;"acceptable";0,240481386582057
"active";102;78;7;17,4285714285714;0,764705882352941;"active";4,76336869302413;"active";0,905254450088088;"active";211,5;"active";0,0885887250898899;"active";0,330483152531087
"acute";11;11;0;0;1;"acute";4,84510207230726;"acute";0,903719089083842;"acute";213;"acute";0,0704295704295704;"acute";0,346788376569748
"affable";9;9;0;0;1;"affable";4,96628278233229;"affable";0,884762059266092;"affable";274;"affable";0,0448279790385054;"affable";0,424813807010651
"affectionate";197;105;18;7,55555555555556;0,532994923857868;"affectionate";4,52292026512089;"affectionate";0,923275102238187;"affectionate";167,842105263158;"affectionate";0,153537355234632;"affectionate";0,252604786698756
"animated";17;17;0;0;1;"animated";4,62061116139893;"animated";0,925893914215057;"animated";147;"animated";0,120199146514936;"animated";0,245562136173248
"assiduous";10;10;0;0;1;"assiduous";4,98491808396699;"assiduous";0,884668006266508;"assiduous";280;"assiduous";0,0421536310058935;"assiduous";0,428177893161774
"assured";7;7;0;0;1;"assured";4,89466002632767;"assured";0,893082010106769;"assured";240;"assured";0,0542382374906647;"assured";0,404073655605316
"awkward";22;20;2;18;0,909090909090909;"awkward";4,87560723584988;"awkward";0,898151497706305;"awkward";228,333333333333;"awkward";0,0606048329199395;"awkward";0,373751471439998
"bashful";15;15;0;0;1;"bashful";4,69808168823895;"bashful";0,915823479042978;"bashful";169;"bashful";0,103741496598639;"bashful";0,271298050880432
"benignant";15;15;0;0;1;"benignant";4,88833919327976;"benignant";0,899629975564127;"benignant";229;"benignant";0,0616605616605617;"benignant";0,385195553302765
"bitter";26;23;1;20;0,884615384615385;"bitter";4,84544837720797;"bitter";0,902495612285039;"bitter";215;"bitter";0,0699225508918316;"bitter";0,337787061929702
"boisterous";13;13;0;0;1;"boisterous";4,18375396049944;"boisterous";0,952054242350496;"boisterous";81;"boisterous";0,237179487179487;"boisterous";0,0799854174256325
"bold";23;22;2;6,5;0,956521739130435;"bold";4,54721056831764;"bold";0,93352523872447;"bold";131;"bold";0,135154565593162;"bold";0,21829409400622
"boyish";16;16;0;0;1;"boyish";4,98368385093595;"boyish";0,885010907780852;"boyish";279;"boyish";0,0437419493344783;"boyish";0,431509643793106
"busy";80;57;6;19,8333333333333;0,7125;"busy";4,63104565775971;"busy";0,916744460254111;"busy";173,142857142857;"busy";0,117626475063287;"busy";0,280312213514532
"calm";157;99;12;11,25;0,630573248407643;"calm";4,80648819158585;"calm";0,902814828139247;"calm";218,769230769231;"calm";0,0853613987720105;"calm";0,350926788953634
