"terms";"clusters"
"#-buff";11
"#-certain";76
"#-curious";195
"#-fast";165
"#-strong";238
"#-sure";102
"abject";254
"abrupt";1
"accurate";71
"active";245
"acute";223
"adventurous";252
"affable";181
"affectionate";59
"aloof";42
"amorous";113
"animated";91
"apathetic";99
"argumentative";164
"assiduous";213
"awkward";190
"bashful";172
"belligerent";99
"benevolent";167
"benign";93
"benignant";68
"bitter";114
"bland";186
"bloodthirsty";141
"boastful";244
"boisterous";214
"bold";74
"boyish";170
"brave";95
"brisk";143
"brutal";231
"buoyant";42
"busy";105
"cabalistic";218
"callous";206
"calm";130
"candid";152
"canny";26
"captious";209
"careful";44
"careless";92
"casual";67
"cautious";40
"ceremonious";31
"certain";183
"charitable";51
"chaste";58
"cheerful";110
"chivalrous";1
"choleric";17
"christian";109
"circumstantial";124
"civil";89
"clean";132
"cleanly";162
"close";73
"clumsy";14
"coherent";124
"cold";176
"commanding";188
"communicative";235
"companionable";101
"compassionate";70
"complacent";7
"complimentary";38
"conciliatory";164
"condescending";23
"confident";128
"confidential";87
"congenial";250
"congratulatory";120
"conscientious";200
"considerate";125
"consistent";208
"constant";163
"contemplative";100
"contrary";157
"conversable";43
"conversational";45
"convivial";194
"cool";245
"coquettish";113
"cordial";67
"courteous";16
"covetous";255
"crisp";55
"critical";118
"cruel";234
"cunning";9
"curious";110
"dainty";64
"daring";63
"dashing";35
"decided";97
"decisive";107
"definite";65
"deliberate";19
"delicate";189
"dependent";119
"deprecatory";244
"destructive";78
"determined";156
"dexterous";140
"dictatorial";113
"dignified";13
"direct";124
"discreet";207
"dishonest";41
"dispassionate";182
"distrustful";166
"domestic";205
"downright";206
"dutiful";126
"eager";243
"earnest";127
"easy";110
"efficient";181
"eloquent";47
"emphatic";249
"energetic";109
"enthusiastic";117
"envious";19
"equable";35
"erudite";115
"eulogistic";197
"exact";24
"excitable";134
"exclusive";8
"explicit";103
"expressive";61
"exuberant";102
"facetious";80
"faithful";132
"faithless";131
"familiar";109
"fast";147
"fearful";215
"feminine";56
"ferocious";236
"fervent";32
"festive";114
"fickle";252
"fierce";117
"fiery";157
"firm";160
"fleshly";115
"forcible";247
"forensic";238
"forgiving";4
"formal";198
"forthcoming";165
"fractious";78
"frank";64
"free";50
"fresh";73
"friendly";82
"frivolous";193
"frugal";10
"fustian";155
"gallant";175
"gay";75
"general";73
"generous";193
"genteel";169
"gentle";2
"gentlemanlike";209
"gentlemanly";169
"giddy";112
"girlish";233
"gleeful";36
"gloomy";230
"graceful";88
"gracious";106
"grateful";168
"grave";168
"greedy";145
"gruff";238
"halting";124
"handsome";82
"handy";58
"hasty";171
"haughty";49
"headlong";63
"headstrong";98
"heartless";184
"hearty";239
"heavy";81
"heedless";238
"helpless";199
"honest";243
"hopeful";197
"hopeless";212
"hospitable";66
"hostile";199
"humane";156
"humble";9
"hurried";153
"hypocritical";172
"hysterical";144
"immovable";88
"impartial";186
"impatient";246
"imperative";224
"imperceptible";133
"imperial";120
"imperious";184
"impertinent";199
"imperturbable";210
"impetuous";10
"impudent";129
"inarticulate";6
"inconstant";252
"indefatigable";212
"indefinite";200
"independent";84
"indifferent";56
"indirect";43
"industrious";200
"inexpressive";43
"inflammable";255
"inflexible";161
"ingenuous";251
"inquisitive";32
"insolent";4
"intellectual";150
"intense";239
"intimate";180
"intuitive";121
"invariable";252
"inventive";149
"invincible";7
"inward";94
"irascible";240
"irrepressible";56
"irritable";148
"jaunty";184
"jealous";185
"jocose";155
"jolly";101
"jovial";226
"joyful";216
"joyous";27
"judicious";41
"just";207
"keen";256
"kind";163
"kindly";99
"laborious";238
"languid";42
"lavish";172
"lazy";236
"lethargic";92
"limp";148
"listless";121
"literary";150
"lively";44
"lofty";217
"lonely";132
"loquacious";19
"loud";176
"loyal";5
"magisterial";203
"magnanimous";158
"majestic";123
"malicious";192
"maternal";219
"mathematical";122
"mechanical";209
"melancholy";174
"melodramatic";39
"merciful";157
"merry";204
"metaphysical";256
"methodical";182
"migratory";122
"mild";252
"military";52
"mischievous";46
"moderate";3
"modest";74
"moody";135
"mournful";27
"musical";140
"mute";142
"natural";221
"neat";59
"negative";29
"negligent";124
"nervous";211
"nigh";238
"noiseless";172
"noisy";146
"obdurate";63
"obedient";103
"obliging";158
"obsequious";70
"observant";58
"officious";10
"oily";97
"open";176
"original";175
"orthodox";196
"overbearing";38
"partial";219
"particular";79
"passionate";34
"passive";225
"paternal";86
"patient";111
"patriotic";154
"peaceful";33
"penitent";20
"peremptory";154
"persuasive";20
"pert";124
"pettish";209
"philanthropic";185
"philosophical";118
"phlegmatic";152
"pickwickian";185
"pious";128
"placid";234
"plaintive";149
"platonic";182
"playful";192
"pleasant";96
"pleasurable";126
"pliable";10
"pliant";64
"poetic";40
"polite";173
"political";33
"pompous";151
"positive";71
"practical";74
"precise";50
"prejudiced";179
"presumptuous";60
"prim";226
"prompt";225
"prophetic";185
"proud";239
"prudent";116
"puffy";18
"pugilistic";86
"punctual";228
"quick";143
"quiet";81
"rapid";127
"rapturous";137
"rash";89
"reasonable";9
"rebellious";37
"reckless";135
"reflective";51
"refractory";200
"religious";157
"reproachful";70
"reserved";229
"resigned";203
"respectful";222
"responsible";232
"responsive";104
"restless";117
"retrospective";121
"rigid";77
"roguish";237
"romantic";142
"rough";187
"rude";224
"rueful";57
"ruminative";256
"runaway";36
"rusty";249
"ruthless";184
"sad";198
"sagacious";228
"sanctified";172
"sanguinary";254
"sanguine";20
"sarcastic";76
"scientific";198
"scornful";4
"scrupulous";129
"second";81
"selfish";22
"sensible";123
"sensitive";202
"sentimental";118
"serene";116
"serious";190
"servile";122
"severe";87
"shrewd";165
"silent";30
"simple";241
"sincere";31
"slanderous";122
"sleek";34
"slippery";43
"slipshod";122
"sloppy";14
"slovenly";10
"slow";211
"sly";35
"smooth";248
"snappish";104
"sober";70
"social";83
"soft";127
"solemn";73
"solicitous";54
"sorrowful";49
"sour";122
"spasmodic";165
"speculative";125
"speedy";248
"spirited";85
"spiteful";253
"splenetic";251
"spontaneous";62
"sprightly";246
"stable";227
"stately";129
"statistical";15
"steadfast";57
"steady";227
"stealthy";92
"steep";234
"stentorian";257
"stern";160
"stiff";69
"still";122
"stormy";102
"straight";242
"straightforward";206
"strict";178
"strong";96
"studious";206
"subtle";16
"sudden";183
"sufficient";211
"sullen";63
"sunny";114
"supercilious";122
"superstitious";252
"sure";79
"surly";214
"susceptible";173
"suspicious";40
"sweet";2
"swift";136
"sympathetic";250
"systematic";32
"taciturn";220
"talkative";21
"technical";11
"tempered";53
"tender";194
"testy";94
"thoughtful";66
"thoughtless";195
"tidy";136
"tight";108
"timid";188
"torpid";104
"tractable";107
"treacherous";252
"tremulous";192
"true";183
"tumultuous";194
"ugly";118
"unblushing";252
"uncertain";215
"uncomplaining";196
"unctuous";195
"undecided";83
"unequivocal";202
"unerring";137
"unfeeling";86
"ungraceful";247
"ungrateful";138
"unhappy";44
"unkind";92
"unmindful";31
"unpolite";193
"unrelenting";196
"unsteady";191
"vague";202
"vain";130
"valorous";56
"vehement";212
"verbal";88
"vindictive";72
"violent";174
"visionary";23
"vixenish";90
"volatile";188
"wily";119
"wiser";20
"willing";100
"wise";177
"vagabondish";256
"tacit";12
"wry";252
"trusty";165
"unremitting";28
"urgent";192
"worldly";48
"submissive";4
"timorous";25
"weak";34
"zealous";181
"virtuous";242
"unsuspicious";213
"uncharitable";64
"worshipful";36
"unceremonious";26
"womanly";1
"wary";201
"specific";139
"vociferous";246
"wistful";77
"unresisting";196
"unremorseful";253
"veracious";14
"throng";120
"warlike";216
"wrathful";193
"thorough";179
"vicious";255
"undutiful";97
"ultra";104
"tough";233
"resolute";159
"strenuous";193
"surreptitious";42
"tearful";233
"tortuous";99
"watchful";196
