"terms";"clusters"
"#-bold";21
"#-handsome";12
"#-hasty";47
"#-tender";51
"abrupt";116
"acceptable";94
"accurate";115
"active";46
"acute";15
"affable";104
"affectionate";16
"animated";30
"arrogant";111
"assiduous";37
"authoritative";111
"awkward";102
"bashful";51
"benevolent";73
"bitter";8
"bold";63
"busy";73
"calm";53
"candid";47
"careful";59
"careless";82
"casual";127
"cautious";95
"ceremonious";133
"certain";100
"chatty";122
"cheerful";22
"christian";31
"circumspect";72
"civil";33
"clamorous";87
"close";36
"coherent";110
"cold";124
"communicative";101
"compassionate";125
"conceited";20
"conciliatory";9
"confident";10
"confidential";62
"congenial";110
"congratulatory";27
"conscientious";61
"consistent";59
"constant";45
"cool";53
"cordial";23
"courteous";93
"creative";106
"critical";12
"cruel";11
"curious";49
"daring";91
"decided";130
"decisive";90
"delicate";17
"dependent";82
"destructive";92
"determined";64
"dictatorial";111
"diffident";84
"dignified";4
"dilatory";77
"direct";7
"disrespectful";61
"dissatisfied";47
"doleful";106
"domestic";56
"eager";108
"earnest";39
"easy";43
"eloquent";81
"emphatic";60
"energetic";70
"exact";2
"explicit";80
"expressive";122
"exuberant";6
"faithful";40
"familiar";11
"fastidious";24
"fearful";2
"firm";40
"forbearing";68
"formal";102
"free";99
"fresh";45
"friendly";45
"frivolous";4
"gallant";70
"gay";106
"general";5
"generous";39
"genteel";93
"gentle";128
"gloomy";92
"graceful";15
"gracious";17
"grateful";64
"grave";120
"guarded";72
"handsome";14
"hasty";118
"haughty";24
"headstrong";51
"hearty";89
"heavy";95
"honest";86
"hopeless";128
"humble";129
"hurried";32
"hypocritical";132
"impartial";50
"impatient";69
"impertinent";11
"impetuous";35
"impudent";103
"incredulous";113
"indefinite";80
"independent";114
"indifferent";126
"indirect";110
"indolent";20
"indulgent";61
"insincere";97
"insolent";40
"intimate";45
"invariable";44
"irreligious";74
"irritable";29
"jealous";88
"joyful";7
"just";127
"kind";124
"laconic";80
"leisurely";73
"lively";107
"lofty";112
"malicious";66
"maternal";29
"melancholy";83
"mercenary";74
"merry";110
"mild";72
"military";98
"miserly";26
"moderate";81
"modest";92
"musical";70
"natural";43
"neat";116
"negative";91
"negligent";77
"nervous";10
"noisy";103
"nonsensical";58
"obliging";19
"obsequious";97
"obstinate";28
"officious";96
"open";54
"orderly";30
"original";58
"overbearing";73
"partial";45
"particular";14
"pedantic";70
"peevish";6
"penitent";127
"perverse";72
"playful";51
"pleasant";18
"polite";41
"pompous";65
"positive";113
"prompt";26
"proud";33
"prudent";22
"punctual";95
"quarrelsome";115
"querulous";55
"quick";2
"quiet";13
"rapid";68
"rapturous";68
"reasonable";16
"resentful";37
"reserved";109
"resolute";25
"respectful";61
"restless";6
"retrospective";105
"romantic";3
"rough";116
"rude";68
"sad";40
"sanguine";77
"sarcastic";34
"scrupulous";34
"second";14
"selfish";89
"sensible";48
"serious";124
"severe";78
"shrewish";87
"shy";15
"silent";76
"sincere";57
"slow";31
"social";127
"solemn";94
"sour";68
"speedy";7
"spirited";97
"spiritless";63
"spiteful";131
"sportive";27
"squeamish";6
"stately";65
"steady";67
"strong";16
"sudden";134
"sufficient";78
"supercilious";93
"sure";38
"sweet";58
"tacit";12
"taciturn";8
"tempered";66
"tender";109
"thankful";52
"thorough";71
"tractable";101
"true";14
"unassuming";15
"uncertain";7
"uncivil";117
"unforgiving";98
"ungracious";19
"unguarded";75
"unhappy";1
"unreserved";79
"urgent";105
"vain";67
"violent";1
"watchful";92
"weak";135
"wise";59
"vague";21
"simple";116
"ungenerous";46
"undecided";123
"thoughtful";121
"thoughtless";119
"worldly";3
"unsocial";8
"whimsical";112
"vicious";9
"willing";42
"ugly";119
"untidy";20
"unsuspicious";74
"unbending";37
"studious";92
"unvarying";122
"suspicious";85
"wiser";28
"sly";31
"undutiful";106
"steadfast";121
"upstart";12
"unpretending";31
"witty";127
