"terms";"clusters"
"#-fastidious";36
"#-formal";149
"#-handsome";97
"#-heavy";114
"#-open";62
"#-shy";53
"#-talkative";9
"#-true";62
"#-wise";149
"abrupt";126
"acceptable";52
"active";129
"acute";34
"adventurous";105
"affable";31
"affectionate";110
"airy";114
"alert";66
"animated";133
"argumentative";106
"assured";70
"awkward";119
"benevolent";67
"bitter";114
"boastful";97
"boyish";134
"brisk";79
"brutal";135
"busy";28
"calm";100
"capricious";57
"captious";122
"careful";58
"careless";92
"cautious";21
"ceremonious";78
"certain";3
"charitable";87
"chatty";24
"cheerful";15
"christian";116
"civil";147
"clamorous";99
"clean";79
"close";128
"cold";38
"communicative";24
"compassionate";103
"complimentary";24
"conceited";143
"concise";130
"confident";77
"confidential";117
"congratulatory";29
"considerate";1
"consistent";152
"constant";128
"contrary";96
"conversable";143
"convivial";88
"cool";148
"cordial";116
"courageous";99
"critical";37
"cruel";49
"curious";118
"decided";45
"decisive";86
"delicate";23
"dependent";116
"desultory";22
"determined";147
"dignified";90
"dilatory";115
"direct";65
"discreet";78
"docile";7
"doleful";25
"domestic";51
"dutiful";95
"eager";39
"earnest";93
"easy";107
"energetic";122
"envious";131
"even";4
"exact";142
"expressive";46
"faithful";90
"familiar";139
"fanciful";131
"fearful";118
"fearless";85
"feminine";78
"firm";5
"forgiving";62
"formal";145
"free";14
"fresh";153
"friendly";28
"gallant";23
"gay";98
"general";108
"generous";128
"genteel";126
"gentle";13
"gentlemanlike";136
"gloomy";120
"graceful";84
"gracious";154
"grateful";35
"grave";69
"guarded";83
"guileless";31
"handsome";80
"hasty";132
"hateful";25
"hearty";140
"heavy";124
"helpless";120
"honest";86
"hospitable";73
"humane";9
"humble";125
"hurried";130
"impartial";134
"impatient";65
"impertinent";60
"impudent";70
"inconsiderate";64
"indefatigable";91
"independent";93
"indifferent";125
"indolent";120
"indulgent";42
"insincere";146
"insolent";132
"intellectual";41
"intimate";93
"invariable";22
"inward";82
"irrational";82
"irresolute";112
"irritable";122
"jealous";106
"joyful";123
"joyous";96
"judicious";21
"just";32
"kind";121
"laborious";59
"ladylike";113
"languid";66
"lazy";140
"literary";89
"lively";52
"lonely";78
"loud";6
"maternal";150
"melancholy";110
"merry";106
"mild";19
"military";57
"mischievous";11
"moderate";55
"modest";10
"mournful";42
"musical";75
"natural";121
"neat";139
"negative";46
"negligent";139
"nervous";48
"noisy";4
"nonsensical";97
"obliging";28
"observant";47
"officious";111
"open";107
"orderly";27
"original";102
"overcareful";7
"partial";74
"particular";104
"passive";43
"paternal";27
"patient";101
"pensive";115
"pert";10
"perverse";94
"plaintive";91
"playful";42
"pleasant";104
"polite";45
"positive";2
"precise";12
"prejudiced";17
"presumptuous";117
"prompt";56
"proud";19
"prudent";127
"punctual";20
"quick";3
"quiet";44
"random";68
"rapid";63
"rapturous";122
"reasonable";40
"refined";154
"reproachful";31
"reserved";138
"respectful";150
"restless";138
"retentive";34
"romantic";20
"rough";149
"rude";32
"sad";44
"sanguine";77
"sarcastic";70
"scornful";91
"scrupulous";151
"second";16
"selfish";33
"sensible";44
"serious";3
"severe";40
"silent";16
"simple";35
"sincere";54
"sleek";141
"slippery";20
"slow";14
"sluggish";7
"sly";95
"smooth";81
"sober";101
"social";8
"soft";65
"solemn";2
"solicitous";8
"sorrowful";137
"sour";79
"speedy";83
"spirited";18
"stable";49
"steady";61
"steep";99
"stormy";73
"straightforward";5
"strict";18
"strong";104
"submissive";47
"sudden";153
"sufficient";76
"sure";108
"suspicious";31
"sweet";44
"talkative";98
"tempered";58
"tender";118
"thankful";55
"thorough";153
"thoughtful";50
"thoughtless";72
"tremulous";109
"true";121
"uncertain";116
"unfeeling";64
"unfriendly";34
"ungracious";51
"ungrateful";124
"unhappy";23
"unkind";20
"unmirthful";34
"unpretending";149
"unsentimental";27
"unsuspicious";54
"vain";39
"weak";32
"willing";30
"womanly";149
"witty";26
"violent";105
"vocal";114
"wise";71
"spontaneous";66
"urgent";70
"unvarying";78
"ungallant";89
"wiser";21
"tidy";144
"unequivocal";130
"unreserved";1
"unselfish";146
"windy";91
"timid";113
"undecided";115
"unostentatious";9
"verbal";109
"unsteady";82
"ungenerous";91
"keen";135
"unbiased";117
"untoward";154
"woeful";135
"worldly";135
"upstart";43
"uncivil";22
