"terms";"clusters"
"#-brutal";71
"#-cold";130
"#-cordial";136
"#-easy";49
"#-fast";86
"#-free";167
"#-hearty";15
"#-pleasant";17
"#-unmindful";157
"#-wise";184
"abject";135
"abrupt";6
"acceptable";61
"active";64
"acute";218
"adventurous";52
"affable";125
"affectionate";177
"affluent";130
"amorous";223
"argumentative";73
"atheist";118
"avaricious";117
"awkward";121
"bashful";132
"bitter";28
"bland";57
"bluff";209
"boastful";217
"boisterous";198
"bold";91
"boyish";24
"brave";211
"brisk";20
"brutal";186
"buoyant";18
"businesslike";10
"busy";216
"cabalistic";135
"calm";46
"candid";8
"capricious";30
"careful";12
"careless";145
"casual";72
"cautious";28
"certain";155
"cheerful";13
"cheery";58
"childlike";1
"choleric";132
"christian";106
"circumstantial";95
"civil";61
"clamorous";203
"clean";175
"close";104
"cold";155
"communicative";61
"companionable";123
"compassionate";107
"complacent";9
"compliant";8
"complimentary";108
"concise";103
"confident";87
"confidential";55
"congenial";37
"considerate";222
"consistent";9
"constant";216
"contemplative";45
"convivial";29
"cool";201
"cordial";8
"cranky";22
"crisp";133
"critical";105
"cruel";32
"cunning";84
"curious";201
"dainty";26
"daring";23
"deceptive";184
"decided";163
"decisive";119
"deferential";53
"deliberate";89
"delicate";227
"dependent";112
"deprecatory";181
"dexterous";168
"dignified";10
"dilatory";68
"diligent";68
"direct";141
"discreet";161
"disdainful";33
"dishonest";178
"disrespectful";15
"distrustful";38
"docile";79
"domestic";59
"downright";207
"dreamy";60
"dutiful";168
"eager";226
"earnest";169
"easy";187
"eloquent";223
"emphatic";9
"energetic";136
"envious";47
"equable";77
"eulogistic";69
"even";42
"exact";50
"exclusive";149
"expansive";7
"expressive";37
"facetious";57
"faithful";137
"familiar";21
"fast";78
"fastidious";181
"fearful";175
"feminine";118
"ferocious";173
"fervent";190
"festive";204
"fierce";14
"fiery";141
"firm";120
"fitful";60
"flexible";157
"forcible";174
"forgetful";60
"formal";145
"frank";174
"fraternal";30
"free";13
"fresh";5
"friendly";148
"frigid";103
"frolicsome";171
"frugal";224
"gallant";85
"garrulous";213
"gay";221
"general";183
"generous";82
"genial";164
"genteel";36
"gentle";104
"gentlemanly";146
"giddy";185
"glib";116
"gloomy";147
"graceful";50
"gracious";225
"grateful";147
"grave";99
"greedy";51
"gritty";130
"gruff";197
"handsome";94
"handy";209
"hasty";137
"headlong";87
"heady";86
"heartless";43
"hearty";25
"heavy";5
"heedless";130
"helpless";189
"honest";92
"hopeful";116
"hopeless";22
"hospitable";113
"humane";63
"humble";131
"hurried";158
"hypocritical";63
"hysterical";182
"immaculate";220
"impatient";196
"imperative";74
"imperceptible";1
"imperturbable";146
"impetuous";109
"impish";100
