"terms";"clusters"
"bold";2
"busy";1
"calm";2
"certain";1
"cheerful";2
"close";1
"cold";1
"confidential";2
"constant";2
"cruel";2
"curious";2
"delicate";2
"earnest";2
"easy";1
"expressive";2
"familiar";2
"free";1
"fresh";2
"friendly";2
"general";1
"gentle";1
"gracious";2
"grateful";2
"grave";2
"handsome";1
"haughty";2
"heavy";1
"honest";2
"humble";2
"indifferent";2
"kind";1
"lonely";2
"melancholy";1
"mild";2
"natural";1
"open";1
"particular";1
"pleasant";2
"proud";1
"quick";2
"quiet";1
"rough";2
"sad";2
"second";1
"sensible";2
"severe";2
"silent";1
"simple";2
"slow";2
"smooth";2
"soft";1
"solemn";1
"stately";1
"steady";2
"strong";1
"sudden";2
"sure";1
"sweet";1
"thoughtful";2
"timid";2
"true";1
"unhappy";2
"vague";2
"violent";2
"weak";1
