"terms";"clusters"
"#-grave";99
"#-humble";75
"#-ungrateful";50
"#-willing";62
"abrupt";39
"acute";57
"affable";75
"affectionate";104
"aloof";108
"animated";90
"assiduous";44
"awkward";104
"bashful";7
"benevolent";6
"bitter";64
"bold";42
"brutal";39
"busy";55
"callous";107
"calm";119
"candid";96
"capricious";85
"careful";98
"careless";35
"certain";48
"cheerful";92
"circumspect";81
"civil";10
"close";58
"cold";69
"communicative";76
"compassionate";109
"complimentary";50
"concise";54
"condescending";62
"confident";111
"congenial";123
"considerate";102
"constant";102
"contrary";117
"cool";67
"cordial";71
"courteous";18
"coy";67
"creative";123
"critical";91
"cruel";21
"cunning";46
"curious";121
"dainty";124
"daring";24
"decisive";91
"delicate";11
"dependent";13
"determined";11
"dignified";119
"diligent";106
"direct";107
"disingenuous";123
"disrespectful";52
"dissatisfied";116
"doleful";49
"domestic";4
"dutiful";35
"eager";48
"earnest";65
"easy";37
"envious";52
"evasive";108
"exact";123
"explicit";95
"expressive";111
"facetious";85
"faithful";54
"familiar";55
"fast";88
"fearful";36
"fearless";91
"feminine";124
"fervent";114
"finical";118
"firm";114
"flighty";127
"foppish";118
"forcible";120
"forgetful";86
"formal";38
"forward";110
"free";32
"fresh";15
"friendly";117
"frigid";129
"frivolous";78
"gay";128
"general";84
"generous";68
"genteel";15
"gentle";3
"giddy";39
"gloomy";119
"graceful";9
"gracious";1
"grateful";66
"grave";92
"grumpy";130
"handsome";35
"hasty";115
"hateful";34
"haughty";119
"hearty";20
"heavy";26
"heedless";67
"helpless";103
"honest";90
"hopeful";5
"hopeless";89
"hospitable";95
"humane";117
"humble";63
"immovable";102
"impatient";69
"imperious";24
"impertinent";37
"impetuous";40
"impudent";52
"inconsiderate";91
"incredulous";100
"independent";79
"indifferent";11
"indirect";130
"indolent";118
"indulgent";88
"ingenuous";19
"inquisitive";93
"insatiable";30
"insolent";28
"intense";45
"intimate";12
"invariable";53
"inviolable";97
"inward";59
"ironical";98
"irresolute";102
"jingo";97
"joyful";1
"kind";41
"languid";86
"lavish";57
"lawless";108
"licentious";25
"literal";5
"lively";128
"loud";48
"malevolent";130
"malicious";36
"maternal";6
"mechanical";61
"melancholy";16
"merry";116
"mild";119
"ministerial";71
"mischievous";106
"moderate";29
"modest";103
"mute";125
"natural";2
"negative";46
"negligent";53
"nervous";99
"noisy";22
"nous";94
"obedient";117
"obliging";127
"obsequious";24
"officious";38
"open";73
"partial";17
"particular";66
"passionate";53
"passive";116
"paternal";72
"patient";122
"peaceful";95
"peremptory";61
"pert";56
"phlegmatic";75
"pitiless";57
"pleasant";126
"polite";112
"prejudiced";74
"presumptuous";71
"proud";63
"prudent";109
"punctilious";28
"quarrelsome";30
"quick";83
"quiet";65
"rapid";91
"rash";91
"reasonable";124
"refined";19
"regardless";97
"reserved";82
"resolute";120
"respectful";38
"responsible";81
"revengeful";110
"romantic";29
"rude";112
"runaway";119
"sad";113
"sarcastic";5
"second";11
"sensible";87
"sentimental";94
"serene";85
"serious";77
"severe";8
"shy";121
"silent";84
"simple";42
"sincere";12
"slow";98
"smooth";94
"sociable";70
"social";122
"soft";130
"solemn";80
"sorrowful";121
"speedy";105
"spirited";112
"spiritless";94
"spiteful";58
"steady";122
"stiff";5
"stormy";89
"straight";56
"strict";14
"strong";2
"sudden";11
"sufficient";73
"sullen";60
"supercilious";110
"sure";84
"sweet";66
"swift";90
"tacit";74
"talkative";40
"tardy";119
"tempered";67
"tenacious";129
"thankful";33
"thoughtful";26
"thoughtless";91
"tight";101
"timid";4
"tranquil";123
"treasonable";52
"true";51
"turbulent";130
"tyrannical";47
"ugly";55
"unamiable";54
"unassuming";69
"unbridled";125
"uncertain";57
"unfeeling";40
"ungentle";54
"ungrateful";33
"unguarded";28
"unhappy";21
"unmerciful";123
"unpolite";130
"unruly";72
"unsociable";130
"unsteady";23
"unsuspecting";43
"unsuspicious";43
"uppish";108
"urgent";117
"vain";77
"vehement";17
"vigilant";130
"violent";37
"voracious";124
"weak";87
"willing";65
"unremitting";123
"visionary";45
"restless";18
"witty";107
"virtuous";31
"suspicious";27
"unkind";9
"unerring";9
"unrelenting";97
"stately";18
"whimsical";78
