"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-certain";25;24;1;53;0,96;"#-certain";5,38347865880697;"#-certain";0,897528354823557;"#-certain";403,5;"#-certain";0,0375602767453874;"#-certain";0,404325231909752
"#-delicate";4;4;0;0;1;"#-delicate";5,47345917043043;"#-delicate";0,887465672530705;"#-delicate";477;"#-delicate";0,0280528604884577;"#-delicate";0,42581695318222
"#-easy";13;13;0;0;1;"#-easy";5,27392727268442;"#-easy";0,919869761448788;"#-easy";309;"#-easy";0,0602655771195097;"#-easy";0,246873646974564
"#-handsome";14;14;0;0;1;"#-handsome";5,50377266539129;"#-handsome";0,880879465127599;"#-handsome";517;"#-handsome";0,0234792924935289;"#-handsome";0,462457537651062
"#-honest";4;4;0;0;1;"#-honest";5,47345917043043;"#-honest";0,887465672530705;"#-honest";477;"#-honest";0,0280528604884577;"#-honest";0,42581695318222
"#-particular";13;13;0;0;1;"#-particular";5,22968143847397;"#-particular";0,92751906277154;"#-particular";281;"#-particular";0,0696400625978091;"#-particular";0,266755312681198
"#-serious";14;14;1;27;1;"#-serious";5,48335730575712;"#-serious";0,885262661693659;"#-serious";490;"#-serious";0,0266284804818816;"#-serious";0,445445254445076
"#-sufficient";11;11;0;0;1;"#-sufficient";5,51860244427048;"#-sufficient";0,875604643959655;"#-sufficient";546;"#-sufficient";0,0206532180595581;"#-sufficient";0,473330140113831
"#-violent";12;12;0;0;1;"#-violent";5,28426111720191;"#-violent";0,915587806314848;"#-violent";321;"#-violent";0,0580043859649123;"#-violent";0,282549738883972
"abject";36;35;2;8,5;0,972222222222222;"abject";5,50255729815629;"abject";0,880506745148152;"abject";517,666666666667;"abject";0,0232924814400132;"abject";0,462020337581635
"abrupt";28;22;2;72,5;0,785714285714286;"abrupt";5,38316555263701;"abrupt";0,896083317073731;"abrupt";412;"abrupt";0,0377619876562774;"abrupt";0,396724790334702
"acceptable";16;16;0;0;1;"acceptable";4,73327594058471;"acceptable";0,95645698021995;"acceptable";141;"acceptable";0,115;"acceptable";0,176958620548248
"accessible";17;17;0;0;1;"accessible";5,31227948474905;"accessible";0,908635100638098;"accessible";346;"accessible";0,0493988121106765;"accessible";0,328175932168961
"accurate";28;25;1;180;0,892857142857143;"accurate";4,9881507618784;"accurate";0,927839326331449;"accurate";272;"accurate";0,0743394604601959;"accurate";0,328815668821335
"active";147;109;11;25,3636363636364;0,741496598639456;"active";5,28023440186366;"active";0,909315480321373;"active";360,333333333333;"active";0,053363153490128;"active";0,346493209401766
"acute";43;37;3;54;0,86046511627907;"acute";5,3361984396874;"acute";0,908186910987278;"acute";363,75;"acute";0,0488412203988955;"acute";0,339785374701023
"adventurous";39;36;3;79,6666666666667;0,923076923076923;"adventurous";4,55566180309856;"adventurous";0,926074350122876;"adventurous";302;"adventurous";0,0310203330552876;"adventurous";0,285229966044426
"affable";9;9;0;0;1;"affable";4,01029417880731;"affable";0,971689749996715;"affable";62;"affable";0,177777777777778;"affable";0,185546875
"affectionate";226;145;21;15,2857142857143;0,641592920353982;"affectionate";5,29483588448098;"affectionate";0,906353940311281;"affectionate";374,909090909091;"affectionate";0,0497289565758252;"affectionate";0,363747902891853
"affluent";10;10;0;0;1;"affluent";5,49441107088555;"affluent";0,884112237468443;"affluent";500;"affluent";0,0258570838496489;"affluent";0,442766636610031
"aloof";16;16;0;0;1;"aloof";5,49455477844884;"aloof";0,882722018096389;"aloof";505;"aloof";0,0254808959156785;"aloof";0,445363402366638
"amorous";29;26;2;51;0,896551724137931;"amorous";5,44470393138056;"amorous";0,892129667660248;"amorous";449;"amorous";0,0319496832898535;"amorous";0,415499260028203
"anticipative";13;13;0;0;1;"anticipative";5,37857673990314;"anticipative";0,901129211952265;"anticipative";391;"anticipative";0,0395552160258043;"anticipative";0,383716642856598
"arbitrary";12;12;0;0;1;"arbitrary";5,14626871490015;"arbitrary";0,931374997052963;"arbitrary";251;"arbitrary";0,0786090005844535;"arbitrary";0,245491355657578
"argumentative";7;7;0;0;1;"argumentative";5,49165165045102;"argumentative";0,883100946314466;"argumentative";502;"argumentative";0,025520902455209;"argumentative";0,455198168754578
"arrogant";14;14;0;0;1;"arrogant";5,48970575728461;"arrogant";0,886236113181738;"arrogant";490;"arrogant";0,0267576546646314;"arrogant";0,433760523796082
"assured";22;21;1;64;0,954545454545455;"assured";5,44808128044811;"assured";0,890505318541326;"assured";455;"assured";0,0302967550847429;"assured";0,412500336766243
"avaricious";10;10;0;0;1;"avaricious";5,50643207902485;"avaricious";0,879412184290385;"avaricious";524;"avaricious";0,0225941917548944;"avaricious";0,464751541614532
"awkward";191;121;17;17,2352941176471;0,633507853403141;"awkward";5,34353307594553;"awkward";0,905322775675743;"awkward";379,222222222222;"awkward";0,0469953856520608;"awkward";0,36009847621123
"bashful";41;35;3;77,6666666666667;0,853658536585366;"bashful";5,34946350742163;"bashful";0,901857130013189;"bashful";402,75;"bashful";0,0440425379460748;"bashful";0,373540852218867
"benevolent";60;54;4;85;0,9;"benevolent";4,83435096238774;"benevolent";0,921945577580438;"benevolent";315,2;"benevolent";0,0791937515939577;"benevolent";0,294535183906555
"biddable";12;12;0;0;1;"biddable";5,42877564575988;"biddable";0,893574722819049;"biddable";435;"biddable";0,0325026562349078;"biddable";0,407981723546982
"bitter";179;115;17;18,7058823529412;0,642458100558659;"bitter";5,20697061419828;"bitter";0,915258306636461;"bitter";337,444444444444;"bitter";0,0621496652615406;"bitter";0,33244464546442
"bloodthirsty";9;9;0;0;1;"bloodthirsty";5,43488209294339;"bloodthirsty";0,891574558499905;"bloodthirsty";444;"bloodthirsty";0,0314987033890727;"bloodthirsty";0,415623545646667
"boastful";4;4;0;0;1;"boastful";5,43035319874128;"boastful";0,892156099474374;"boastful";440;"boastful";0,0317445712182554;"boastful";0,411898761987686
"boisterous";28;25;1;175;0,892857142857143;"boisterous";5,19023618397076;"boisterous";0,918101038649823;"boisterous";316,5;"boisterous";0,0639266686729195;"boisterous";0,293277084827423
"bold";140;104;13;25,0769230769231;0,742857142857143;"bold";5,31388164575263;"bold";0,905498940943695;"bold";384,714285714286;"bold";0,0509710788766084;"bold";0,363595640020711
"boyish";38;35;3;63;0,921052631578947;"boyish";5,3441079703994;"boyish";0,906441050364484;"boyish";374,5;"boyish";0,0479494919776488;"boyish";0,351082727313042
"brave";10;10;0;0;1;"brave";5,51564501300629;"brave";0,876930753199252;"brave";539;"brave";0,0209452201933405;"brave";0,46416836977005
"brisk";82;70;6;56,6666666666667;0,853658536585366;"brisk";5,13051122555029;"brisk";0,916417517848549;"brisk";335;"brisk";0,0662705522372411;"brisk";0,358613835913795
"brutal";36;34;2;68,5;0,944444444444444;"brutal";5,37888121481581;"brutal";0,903185227514088;"brutal";392,333333333333;"brutal";0,0425693554166547;"brutal";0,367139836152395
"brutish";7;7;0;0;1;"brutish";5,20056327082059;"brutish";0,928933779716568;"brutish";270;"brutish";0,0739484396200814;"brutish";0,224125355482101
"buoyant";44;41;2;131;0,931818181818182;"buoyant";5,26177629150921;"buoyant";0,908400548851335;"buoyant";368,666666666667;"buoyant";0,0542379941423688;"buoyant";0,340485165516535
"busy";170;113;13;26;0,664705882352941;"busy";5,24719009929662;"busy";0,910637067740963;"busy";354,428571428571;"busy";0,0553935141027377;"busy";0,351790275956903
"cabalistic";8;8;0;0;1;"cabalistic";5,41788522623947;"cabalistic";0,899827971407018;"cabalistic";412;"cabalistic";0,0371173030615755;"cabalistic";0,387402176856995
"calculating";21;21;1;82;1;"calculating";5,291481345911;"calculating";0,914671227572513;"calculating";331;"calculating";0,0554783157144228;"calculating";0,311945863068104
"calm";144;105;10;33,3;0,729166666666667;"calm";5,38890378191597;"calm";0,893247497094284;"calm";448,363636363636;"calm";0,0371283770610708;"calm";0,418347129767591
"candid";7;7;0;0;1;"candid";5,51435459173693;"candid";0,877765114711423;"candid";535;"candid";0,0216180035457144;"candid";0,463896930217743
"careful";181;126;16;19,9375;0,696132596685083;"careful";5,40033899811295;"careful";0,894568121368061;"careful";437,470588235294;"careful";0,0360680932294419;"careful";0,409097771434223
"careless";131;98;9;32,2222222222222;0,748091603053435;"careless";5,40237687714613;"careless";0,8952375727124;"careless";432,4;"careless";0,0380090550634968;"careless";0,397649791836739
"casual";23;23;1;229;1;"casual";5,31050230675435;"casual";0,909140785757265;"casual";373,5;"casual";0,0540643322988949;"casual";0,345229655504227
"cautious";37;33;3;76,6666666666667;0,891891891891892;"cautious";5,42242877169371;"cautious";0,894584975941115;"cautious";442,75;"cautious";0,0364052951004637;"cautious";0,398071669042111
"certain";644;269;62;5,17741935483871;0,417701863354037;"certain";5,36840131026413;"certain";0,900047311398807;"certain";407,47619047619;"certain";0,0424231757597908;"certain";0,37910451089579
"changeable";6;6;0;0;1;"changeable";5,46380925572978;"changeable";0,890200754706453;"changeable";463;"changeable";0,029043954417641;"changeable";0,424122095108032
"charitable";53;49;5;69;0,924528301886792;"charitable";5,0835523989731;"charitable";0,917184171697358;"charitable";329;"charitable";0,0597078908327886;"charitable";0,304930746555328
"chaste";23;23;1;79;1;"chaste";5,42562010732425;"chaste";0,895511354551734;"chaste";429,5;"chaste";0,0342122742579617;"chaste";0,397487968206406
"chatty";12;12;0;0;1;"chatty";5,51685015101129;"chatty";0,875072559696557;"chatty";547;"chatty";0,0204367391867392;"chatty";0,492558538913727
"cheerful";284;158;21;16,1428571428571;0,556338028169014;"cheerful";5,35961748102157;"cheerful";0,898314277685343;"cheerful";421,545454545455;"cheerful";0,0419217869606294;"cheerful";0,394571785899726
"christian";57;50;3;69;0,87719298245614;"christian";5,16406189143313;"christian";0,925589278671569;"christian";289;"christian";0,0755409257232041;"christian";0,28044893592596
"circuitous";11;11;0;0;1;"circuitous";5,47744165996516;"circuitous";0,88631503229491;"circuitous";483;"circuitous";0,0272601794340925;"circuitous";0,436982303857803
"circumstantial";46;42;3;103;0,91304347826087;"circumstantial";4,90772733576212;"circumstantial";0,915775610998028;"circumstantial";335,5;"circumstantial";0,0668112458501913;"circumstantial";0,307072699069977
"civil";66;58;4;64,5;0,878787878787879;"civil";5,4147122987256;"civil";0,895560793061631;"civil";437,4;"civil";0,0373478946856892;"civil";0,396484667062759
"classic";17;17;0;0;1;"classic";5,49914600117795;"classic";0,882341254443638;"classic";509;"classic";0,0251270971021861;"classic";0,454533666372299
"clean";155;107;15;19,2666666666667;0,690322580645161;"clean";5,05878817389412;"clean";0,916864165232311;"clean";334,0625;"clean";0,0624791951144291;"clean";0,320625686086714
"cleanly";14;14;0;0;1;"cleanly";5,48970575728461;"cleanly";0,886236113181738;"cleanly";490;"cleanly";0,0267576546646314;"cleanly";0,433760523796082
"close";286;166;26;13,1153846153846;0,58041958041958;"close";5,38871298908701;"close";0,895161583961611;"close";434,703703703704;"close";0,0381720210620501;"close";0,402531961599986
"clumsy";13;13;1;9;1;"clumsy";5,45787283323719;"clumsy";0,890975994331819;"clumsy";457,5;"clumsy";0,0300300540991748;"clumsy";0,422277420759201
"coherent";13;13;0;0;1;"coherent";5,43222306609767;"coherent";0,891798836582055;"coherent";442;"coherent";0,0316928685349738;"coherent";0,422241479158401
