"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-congenial";7;7;0;0;1;"#-congenial";5,1324635026922;"#-congenial";0,937185732000721;"#-congenial";239;"#-congenial";0,074025974025974;"#-congenial";0,25432825088501
"#-easy";23;23;1;14;1;"#-easy";5,22136237482599;"#-easy";0,931157978032526;"#-easy";273;"#-easy";0,0669314252724979;"#-easy";0,314188510179519
"#-literary";9;9;0;0;1;"#-literary";5,28193761902813;"#-literary";0,92604120905689;"#-literary";300;"#-literary";0,0601065601065601;"#-literary";0,306397289037704
"#-mild";8;8;0;0;1;"#-mild";5,63510711209566;"#-mild";0,888520849736734;"#-mild";568;"#-mild";0,0245245982088087;"#-mild";0,436240255832672
"#-open";8;8;0;0;1;"#-open";5,64087990746814;"#-open";0,882040526556473;"#-open";599;"#-open";0,0202991452991453;"#-open";0,45351579785347
"#-partial";15;15;0;0;1;"#-partial";5,62962642616637;"#-partial";0,889646439048132;"#-partial";560;"#-partial";0,0250509270003352;"#-partial";0,429188758134842
"#-shy";12;12;0;0;1;"#-shy";5,16441665128067;"#-shy";0,933987319404247;"#-shy";252;"#-shy";0,0713033313851549;"#-shy";0,292075395584106
"#-sober";10;10;0;0;1;"#-sober";5,39163600937296;"#-sober";0,919504629112864;"#-sober";352;"#-sober";0,0553049828178694;"#-sober";0,293952316045761
"#-strong";9;9;0;0;1;"#-strong";5,56436294469436;"#-strong";0,897992918185945;"#-strong";491;"#-strong";0,0337977830726199;"#-strong";0,395123094320297
"#-sure";11;11;0;0;1;"#-sure";5,6447703124259;"#-sure";0,886880025325277;"#-sure";581;"#-sure";0,023375516359583;"#-sure";0,433821022510529
"#-ugly";9;9;0;0;1;"#-ugly";5,38411161773952;"#-ugly";0,920014581919765;"#-ugly";348;"#-ugly";0,0559910414333707;"#-ugly";0,309233993291855
"abject";28;27;2;121;0,964285714285714;"abject";5,54258465775043;"abject";0,898550029874613;"abject";489;"abject";0,0347552063540154;"abject";0,380658874909083
"abrupt";32;30;2;26;0,9375;"abrupt";4,88035419999633;"abrupt";0,948583708756399;"abrupt";188,666666666667;"abrupt";0,0932709081962814;"abrupt";0,255411759018898
"absorbent";11;11;0;0;1;"absorbent";5,64097925851816;"absorbent";0,887975499056547;"absorbent";574;"absorbent";0,023972602739726;"absorbent";0,439493447542191
"acceptable";47;44;3;30,6666666666667;0,936170212765957;"acceptable";5,47413363246832;"acceptable";0,906733887451331;"acceptable";422,75;"acceptable";0,0433028594880479;"acceptable";0,352116502821446
"accessible";44;41;2;6,5;0,931818181818182;"accessible";4,96321706709444;"accessible";0,939733441049214;"accessible";197,333333333333;"accessible";0,0904752785693128;"accessible";0,265151123205821
