"source" "target" "tag"
1 2 "impatient"
1 2 "ugly"
2 3 "quick"
2 4 "certain"
2 4 "handsome"
2 4 "particular"
2 5 "soft"
2 5 "ugly"
2 6 "impatient"
1 7 "close"
4 7 "free"
4 7 "handsome"
4 7 "second"
5 7 "soft"
1 7 "strong"
7 8 "grave"
1 8 "quiet"
7 8 "silent"
1 9 "gloomy"
8 9 "practical"
7 9 "sure"
7 10 "cool"
3 10 "cruel"
6 10 "easy"
5 10 "general"
9 10 "gloomy"
7 10 "handsome"
7 10 "natural"
2 10 "open"
5 10 "proud"
8 10 "sensible"
7 10 "strong"
9 10 "tough"
4 11 "certain"
7 11 "close"
10 11 "open"
7 11 "pleasant"
9 11 "sure"
11 12 "passionate"
11 13 "close"
7 13 "fresh"
9 13 "gentle"
10 13 "gloomy"
2 13 "lively"
10 13 "natural"
2 13 "slow"
11 13 "sullen"
2 13 "sweet"
5 13 "ugly"
1 14 "fiery"
13 14 "fresh"
1 14 "rusty"
8 14 "silent"
11 14 "sure"
1 15 "immovable"
9 15 "stern"
10 15 "strong"
11 16 "certain"
10 16 "cool"
15 16 "heavy"
14 16 "keen"
13 16 "natural"
7 16 "second"
10 16 "sensible"
13 17 "close"
4 17 "constant"
14 17 "fiery"
13 17 "ugly"
13 18 "gloomy"
16 18 "sensible"
15 19 "cold"
10 19 "easy"
5 19 "jealous"
16 19 "natural"
11 19 "open"
14 19 "rusty"
16 19 "second"
3 19 "steep"
14 19 "sure"
4 19 "vehement"
4 20 "expressive"
9 21 "austere"
16 21 "bitter"
18 21 "gloomy"
11 21 "pleasant"
15 21 "rigid"
10 22 "cruel"
1 22 "fierce"
19 22 "firm"
15 22 "immovable"
18 22 "sensible"
9 22 "sudden"
19 22 "sure"
19 23 "easy"
14 23 "fresh"
10 23 "general"
11 23 "original"
18 23 "pious"
14 23 "silent"
22 23 "sudden"
19 24 "cold"
16 24 "cool"
23 24 "easy"
21 24 "gloomy"
3 24 "quick"
7 24 "soft"
24 25 "gloomy"
3 25 "indifferent"
23 25 "original"
4 25 "particular"
15 25 "strong"
16 26 "certain"
17 26 "close"
23 26 "general"
19 26 "open"
19 26 "second"
24 26 "shy"
25 26 "strong"
26 27 "general"
26 27 "irresolute"
26 27 "open"
21 27 "pleasant"
9 27 "practical"
1 27 "rough"
23 27 "sudden"
13 27 "sweet"
7 28 "determined"
26 28 "helpless"
27 28 "irresolute"
10 28 "proud"
8 28 "quiet"
4 28 "smooth"
15 28 "thankful"
26 29 "certain"
27 29 "general"
28 29 "irresolute"
7 29 "kind"
28 29 "proud"
24 29 "soft"
15 29 "weak"
26 30 "delicate"
29 31 "certain"
11 31 "curious"
7 31 "free"
29 31 "general"
27 31 "pleasant"
22 31 "sure"
22 31 "vague"
31 32 "free"
25 32 "humble"
29 32 "kind"
31 32 "plaintive"
22 32 "sensible"
31 32 "social"
8 32 "womanly"
31 33 "certain"
11 33 "dependent"
25 33 "indifferent"
19 33 "natural"
25 33 "particular"
29 33 "proud"
29 33 "weak"
5 34 "brave"
13 34 "doleful"
31 34 "general"
22 34 "immovable"
33 34 "proud"
26 34 "second"
24 34 "straight"
26 34 "strong"
15 34 "timid"
32 35 "free"
27 35 "open"
25 35 "original"
23 35 "pious"
19 35 "wise"
32 35 "womanly"
31 36 "curious"
24 36 "easy"
4 36 "familiar"
19 36 "rusty"
13 36 "slow"
15 36 "stiff"
34 36 "strong"
33 36 "weak"
3 37 "clean"
30 37 "delicate"
10 37 "handsome"
33 37 "particular"
34 37 "proud"
34 37 "second"
33 37 "wishful"
37 38 "clean"
26 38 "close"
17 38 "constant"
37 38 "delicate"
19 38 "jealous"
24 38 "neat"
37 38 "particular"
13 38 "resentful"
37 38 "second"
23 38 "silent"
29 38 "soft"
31 38 "sure"
34 38 "timid"
34 39 "general"
29 39 "hurried"
32 39 "kind"
28 39 "quiet"
32 39 "social"
36 39 "strong"
38 39 "sure"
22 40 "swift"
8 40 "unhappy"
35 40 "wise"
9 41 "confidential"
37 41 "handsome"
16 41 "heavy"
38 42 "accessible"
33 42 "certain"
7 42 "cheerful"
38 42 "close"
24 42 "cold"
35 42 "open"
38 42 "timid"
6 42 "true"
36 43 "familiar"
22 43 "fierce"
37 43 "generous"
6 43 "impatient"
10 43 "majestic"
42 43 "open"
39 43 "quiet"
39 43 "strong"
24 44 "busy"
22 44 "cruel"
23 44 "faithful"
27 44 "hopeless"
26 44 "mild"
33 44 "patient"
43 44 "quiet"
26 44 "shy"
42 44 "true"
19 45 "careful"
36 45 "clumsy"
20 45 "expressive"
43 45 "familiar"
39 45 "general"
39 45 "kind"
31 45 "pleasant"
44 45 "quiet"
39 45 "social"
43 45 "strong"
39 45 "sure"
17 45 "ugly"
45 46 "clumsy"
27 46 "sudden"
36 46 "weak"
21 47 "bitter"
42 47 "certain"
38 47 "delicate"
45 47 "general"
32 47 "laborious"
33 47 "natural"
36 47 "slow"
36 47 "sufficient"
44 47 "true"
36 48 "easy"
47 48 "general"
36 48 "limp"
27 49 "abject"
42 49 "close"
35 49 "free"
43 49 "open"
38 49 "particular"
38 49 "second"
45 49 "strong"
45 49 "sure"
42 50 "accessible"
49 50 "gentlemanly"
8 50 "impertinent"
9 50 "lofty"
47 50 "natural"
16 50 "precise"
13 50 "responsible"
21 50 "severe"
36 50 "stiff"
40 50 "unhappy"
15 51 "active"
48 51 "easy"
7 51 "frank"
44 51 "hopeless"
49 51 "particular"
49 51 "second"
47 52 "certain"
49 52 "free"
23 52 "fresh"
20 52 "friendly"
49 52 "open"
27 52 "practical"
45 52 "quiet"
36 52 "rusty"
24 52 "violent"
52 53 "certain"
36 53 "curious"
52 53 "practical"
53 54 "certain"
51 54 "deliberate"
45 54 "kind"
50 54 "natural"
51 54 "particular"
52 54 "quiet"
52 54 "steady"
49 54 "sure"
45 55 "ugly"
53 56 "curious"
25 56 "gloomy"
41 56 "heavy"
13 56 "lively"
10 56 "lonely"
27 56 "rough"
13 56 "wrathful"
54 57 "certain"
41 57 "handsome"
56 57 "lively"
38 57 "neat"
54 57 "quiet"
54 57 "sure"
47 57 "true"
38 58 "clean"
49 58 "close"
52 58 "open"
57 58 "quiet"
56 58 "rough"
28 58 "smooth"
19 58 "steep"
49 58 "strong"
26 58 "tight"
51 58 "vivacious"
34 59 "brave"
5 59 "sensitive"
46 59 "weak"
58 61 "close"
44 61 "cruel"
56 61 "heavy"
50 61 "lofty"
58 61 "open"
35 61 "original"
53 61 "practical"
16 61 "tender"
57 61 "true"
44 62 "busy"
57 62 "certain"
48 62 "general"
37 62 "proud"
58 62 "rough"
51 62 "second"
38 62 "soft"
57 62 "sure"
58 63 "clean"
52 63 "free"
52 63 "friendly"
57 63 "handsome"
24 63 "quick"
47 63 "slow"
27 63 "sweet"
58 63 "tight"
61 63 "true"
56 64 "curious"
36 64 "earnest"
47 64 "sufficient"
62 64 "sure"
6 65 "calm"
50 65 "formal"
62 65 "general"
56 65 "gloomy"
8 65 "grave"
44 65 "honest"
15 65 "hopeful"
51 65 "hopeless"
58 65 "quiet"
38 65 "silent"
63 65 "slow"
58 65 "smooth"
63 65 "tight"
63 66 "friendly"
13 66 "gentle"
61 66 "heavy"
38 66 "jealous"
15 66 "nervous"
63 66 "quick"
52 66 "rusty"
65 66 "silent"
65 66 "slow"
65 66 "smooth"
40 66 "wise"
62 67 "certain"
61 67 "close"
28 67 "determined"
66 67 "heavy"
10 67 "observant"
11 67 "selfish"
45 67 "social"
15 67 "stern"
46 67 "sudden"
64 67 "sure"
28 67 "thankful"
63 67 "true"
67 68 "certain"
