"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-eager";15;15;0;0;1;"#-eager";5,40475397260707;"#-eager";0,921296071188771;"#-eager";353;"#-eager";0,0515151515151515;"#-eager";0,295186460018158
"#-easy";7;7;0;0;1;"#-easy";5,36467904723251;"#-easy";0,927531327126248;"#-easy";325;"#-easy";0,0598106712564544;"#-easy";0,279724419116974
"#-free";5;5;0;0;1;"#-free";5,21185278108144;"#-free";0,939228927725156;"#-free";257;"#-free";0,0757575757575758;"#-free";0,263130873441696
"#-weak";9;9;0;0;1;"#-weak";5,20054953837834;"#-weak";0,938513300440695;"#-weak";255;"#-weak";0,0772187281621244;"#-weak";0,230011656880379
"#-wise";18;18;0;0;1;"#-wise";5,34559885417049;"#-wise";0,929767519331612;"#-wise";314;"#-wise";0,0637695637695638;"#-wise";0,290652334690094
"abrupt";13;13;0;0;1;"abrupt";5,24329962023829;"abrupt";0,932304996289539;"abrupt";277;"abrupt";0,0704365079365079;"abrupt";0,237000361084938
"acceptable";28;28;1;39;1;"acceptable";4,37024718431041;"acceptable";0,966818254834148;"acceptable";124;"acceptable";0,115961945031712;"acceptable";0,1065244525671
"accessible";26;25;1;50;0,961538461538462;"accessible";5,33461156774633;"accessible";0,924049841606807;"accessible";324,5;"accessible";0,0563305568452249;"accessible";0,273067481815815
"accurate";18;18;0;0;1;"accurate";5,32783845446864;"accurate";0,930326540759415;"accurate";307;"accurate";0,0637388926862611;"accurate";0,295962750911713
"active";14;14;0;0;1;"active";5,3703063897583;"active";0,926544665475278;"active";329;"active";0,0595238095238095;"active";0,278942584991455
"acute";10;10;0;0;1;"acute";5,2836281834194;"acute";0,931876393030477;"acute";290;"acute";0,0673486786018755;"acute";0,250575810670853
"affectionate";66;50;5;20,2;0,757575757575758;"affectionate";4,78220887555878;"affectionate";0,94882245820224;"affectionate";185,333333333333;"affectionate";0,0915232568995762;"affectionate";0,183488979935646
"affluent";9;9;0;0;1;"affluent";4,65810376237561;"affluent";0,969626011002259;"affluent";122;"affluent";0,117647058823529;"affluent";0,165123462677002
"aloof";16;16;0;0;1;"aloof";5,2277286631263;"aloof";0,938829962764566;"aloof";262;"aloof";0,0762987012987013;"aloof";0,254567682743073
"argumentative";11;11;0;0;1;"argumentative";5,4135077343617;"argumentative";0,917134341333412;"argumentative";366;"argumentative";0,0439139404656646;"argumentative";0,302735537290573
"arrogant";10;10;0;0;1;"arrogant";5,3761485960273;"arrogant";0,924195609846539;"arrogant";336;"arrogant";0,0568039950062422;"arrogant";0,254718035459518
"assuasive";8;8;0;0;1;"assuasive";5,3895474658051;"assuasive";0,921396514736537;"assuasive";347;"assuasive";0,0530701754385965;"assuasive";0,302758544683456
"assured";15;15;0;0;1;"assured";5,37145380596131;"assured";0,924337202014752;"assured";334;"assured";0,0572012257405516;"assured";0,28679546713829
"awkward";10;10;0;0;1;"awkward";5,00226347394389;"awkward";0,939743395850926;"awkward";205;"awkward";0,0819238900634249;"awkward";0,213048905134201
"baseless";8;8;0;0;1;"baseless";5,23085470073167;"baseless";0,93621297718104;"baseless";267;"baseless";0,073200241984271;"baseless";0,249060854315758
"bitter";10;10;0;0;1;"bitter";4,85788842752312;"bitter";0,954849423465753;"bitter";162;"bitter";0,0935483870967742;"bitter";0,18866428732872
"bluff";19;18;1;51;0,947368421052632;"bluff";4,9708659728975;"bluff";0,950751202016368;"bluff";206;"bluff";0,0924978687127022;"bluff";0,207849636673928
"boastful";15;15;0;0;1;"boastful";5,40475397260707;"boastful";0,921296071188771;"boastful";353;"boastful";0,0515151515151515;"boastful";0,295186460018158
"boisterous";22;22;1;38;1;"boisterous";5,31569292933368;"boisterous";0,928681705384143;"boisterous";309;"boisterous";0,0633454868538123;"boisterous";0,270428955554962
