"terms";"clusters"
"#-acceptable";2
"#-cruel";30
"#-determined";2
"#-handsome";53
"#-serious";8
"#-unkind";73
"abrupt";108
"acceptable";80
"accurate";134
"active";25
"acute";71
"affectionate";51
"affluent";137
"alert";54
"animated";63
"arbitrary";69
"assiduous";125
"assured";86
"authoritative";98
"awkward";17
"benevolent";14
"bitter";101
"bold";44
"brisk";134
"busy";88
"calm";76
"candid";7
"careful";79
"careless";99
"cautious";40
"ceremonious";107
"certain";33
"charitable";129
"chatty";104
"cheerful";42
"circuitous";68
"civil";87
"close";55
"cold";126
"coming";47
"communicative";3
"compassionate";125
"complimentary";100
"concise";11
"confident";5
"confidential";32
"conscientious";61
"considerate";14
"consistent";56
"constant";72
"contrary";97
"cool";97
"cordial";21
"courteous";62
"critical";85
"cruel";3
"curious";112
"decided";65
"decisive";32
"delicate";111
"demure";57
"dependent";103
"detached";98
"determined";34
"dictatorial";122
"dignified";9
"direct";123
"discerning";108
"disrespectful";70
"dissatisfied";100
"domestic";76
"dutiful";75
"eager";55
"earnest";77
"easy";52
"economical";122
"eloquent";64
"equitable";31
"exact";8
"executive";69
"explicit";54
"expressive";39
"faithful";137
"familiar";29
"fanciful";12
"fast";114
"fearful";29
"fearless";62
"feminine";85
"fervent";54
"forgetful";114
"formal";101
"forward";30
"frank";75
"fraternal";113
"free";41
"fresh";72
"friendly";74
"gallant";37
"gay";109
"general";120
"generous";71
"genteel";49
"gentle";74
"gentlemanlike";131
"girlish";1
"gloomy";135
"graceful";6
"gracious";48
"grateful";106
"grave";26
"handsome";84
"handy";45
"hasty";46
"hearty";39
"heavy";26
"hectic";37
"heedless";69
"helpless";103
"honest";96
"hopeful";82
"hopeless";105
"humble";13
"hurried";43
"impartial";58
"impatient";87
"impertinent";133
"impudent";1
"inarticulate";8
"inconsiderate";10
"inconstant";122
"indefatigable";20
"indefinite";117
"independent";72
"indifferent";132
"indolent";41
"indulgent";18
"industrious";134
"injudicious";17
"intellectual";121
"intense";37
"intimate";109
"invariable";2
"irrational";122
"jealous";65
"joyful";80
"joyous";20
"judicious";95
"just";36
"kind";83
"languid";113
"lazy";92
"literary";123
"lively";34
"lofty";22
"lonely";127
"loud";43
"loyal";22
"maternal";43
"melancholy";132
"mercenary";119
"merciful";122
"merry";62
"methodical";103
"mild";27
"moderate";133
"modest";74
"musical";11
"natural";67
"neat";40
"negative";61
"negligent";18
"nervous";82
"noisy";7
"obedient";133
"obliging";68
"officious";124
"open";126
"orderly";121
"original";92
"overbearing";118
"partial";43
"particular";93
"passive";44
"paternal";131
"persuasive";122
"pert";1
"perverse";108
"philanthropic";130
"placid";38
"plaintive";115
"playful";77
"pleasant";67
"polite";75
"positive";110
"practical";123
"precise";24
"prejudiced";38
"principled";64
"proud";102
"prudent";19
"punctual";101
"quarrelsome";98
"quick";93
"quiet";52
"rapid";20
"rapturous";57
"reasonable";25
"regal";22
"religious";64
"reproachful";127
"resentful";3
"resolute";130
"respectful";75
"restless";105
"retentive";133
"romantic";59
"rough";136
"rude";79
"sad";23
"sanguine";41
"sarcastic";107
"scrupulous";29
"second";4
"sedentary";2
"selfish";132
"sensible";33
"serious";83
"severe";35
"shy";97
"silent";93
"simple";72
"sincere";9
"slovenly";6
"slow";128
"sly";79
"sober";91
"sociable";24
"social";63
"soft";60
"solemn";99
"solicitous";73
"sorrowful";89
"speedy";66
"spirited";70
"spiritless";94
"spontaneous";24
"stable";78
"staid";36
"stately";79
"steady";55
"steepish";73
"straight";114
"strict";14
"strong";67
"studious";2
"submissive";1
"sudden";28
"sufficient";26
"sure";120
"suspicious";73
"sweet";126
"sympathetic";112
"talkative";12
"tender";50
"thankful";132
"thorough";91
"thoughtful";91
"thoughtless";85
"tidy";108
"timid";35
"tractable";45
"tranquil";70
"treacherous";32
"true";83
"unagreeable";48
"unbending";105
"unceremonious";11
"uncertain";116
"undecided";15
"ungenerous";66
"ungrateful";56
"unguarded";131
"unhappy";106
"unkind";128
"unreserved";53
"unsteady";66
"unsuspicious";81
"unvarying";90
"vain";46
"vicious";53
"worldly";81
"tenacious";103
"tyrannical";79
"unfriendly";125
"untoward";16
"violent";68
"willing";84
"thankless";24
"woeful";58
"weak";135
"tough";54
"tremulous";1
"unfeeling";117
"daring";98
"unobservant";122
"womanly";53
"virtuous";130
"unchanging";129
"wasteful";130
"pompous";15
"ugly";108
"urgent";117
"watchful";115
"wiser";58
"wise";105
"ungracious";94
"zealous";47
"regardful";98
"underhand";134
