"terms";"clusters"
"#-constant";123
"#-easy";90
"#-free";137
"#-open";12
"#-shrewd";93
"abrupt";49
"acceptable";25
"accessible";136
"accurate";101
"active";183
"acute";84
"adventurous";16
"affectionate";18
"alert";25
"argumentative";115
"assured";75
"authoritative";137
"awkward";85
"bacchanalian";61
"benevolent";25
"bitter";108
"bluff";94
"boastful";166
"bold";43
"brave";86
"brisk";53
"brute";132
"busy";19
"calm";91
"capricious";110
"careful";134
"careless";19
"casual";148
"cautious";76
"certain";188
"chary";193
"chaste";174
"cheerful";146
"cheery";82
"chivalrous";155
"christian";147
"circumstantial";133
"civil";174
"clamorous";169
"clean";156
"close";106
"clumsy";195
"cold";188
"compassionate";17
"complacent";47
"complimentary";193
"confident";18
"confidential";87
"congenial";8
"considerate";29
"constant";113
"contentious";32
"convivial";45
"cool";153
"cordial";25
"courageous";8
"crisp";145
"cruel";41
"curious";187
"dainty";92
"decided";148
"definite";116
"deliberate";85
"delicate";138
"demonstrative";154
"deprecatory";34
"destructive";169
"determined";91
"direct";99
"discreet";148
"disdainful";83
"disorderly";107
"disrespectful";85
"dissatisfied";102
"docile";16
"dogged";22
"doleful";163
"dolorous";58
"domestic";156
"dutiful";45
"eager";2
"earnest";168
"easy";46
"emotional";150
"emphatic";132
"emulative";174
"energetic";186
"exact";96
"exclusive";150
"explicit";89
"explosive";110
"expressive";4
"faithful";67
"familiar";103
"fanciful";124
"fast";162
"fearful";129
"fearless";28
"feminine";13
"ferocious";44
"fervent";20
"fierce";42
"firm";120
"fitful";31
"forcible";140
"forensic";85
"forgetful";181
"formal";161
"fraternal";44
"free";167
"fresh";105
"friendly";112
"frolicsome";190
"frugal";151
"furtive";88
"gallant";94
"gay";137
"general";46
"generous";81
"genial";132
"genteel";21
"gentle";177
"girlish";176
"glib";100
"gloomy";78
"graceful";84
"gracious";121
"grateful";152
"grave";161
"greedy";54
"gregarious";88
"gruff";163
"handsome";86
"handy";178
"hasty";139
"hateful";101
"haughty";94
"headless";192
"headlong";22
"heartless";74
"heavy";142
"heedful";71
"heedless";16
"helpful";38
"helpless";164
"honest";11
"hopeful";115
"hopeless";99
"hostile";194
"humane";113
"humble";100
"hunted";191
"hurried";41
"immaculate";194
"immovable";151
"impatient";164
"imperative";57
"imperious";51
"imperturbable";50
"impetuous";136
"impressible";174
"independent";47
"indifferent";95
"industrious";45
"inquisitive";123
"insolent";115
"intense";39
"intimate";10
"ironical";107
"irreligious";145
"irrepressible";120
"irresolute";190
"jealous";128
"judicious";94
"just";17
"keen";85
"kind";105
"kindly";73
"lazy";22
"lenient";51
"lethargic";83
"limp";88
"lively";145
"lofty";31
"lonely";35
"loud";185
"loving";163
"loyal";123
"magnanimous";143
"malevolent";150
"martial";191
"maternal";133
"mechanical";69
"meddlesome";88
"melancholy";51
"mercenary";119
"merciful";8
"merry";174
"methodical";89
"military";126
"mincing";85
"mistrustful";83
"moderate";124
"modest";75
"moody";155
"mournful";30
"movable";113
"murderous";160
"musical";48
"mutinous";132
"natural";114
"neat";3
"negative";132
"negligent";14
