"terms";"clusters"
"affectionate";1
"busy";2
"certain";1
"cheerful";2
"clean";2
"close";1
"cold";1
"confident";2
"conscientious";2
"cool";2
"curious";1
"delicate";2
"earnest";1
"easy";1
"expressive";1
"fierce";2
"firm";2
"free";2
"fresh";1
"friendly";1
"general";1
"generous";2
"gentle";2
"gloomy";2
"gracious";2
"grateful";1
"grave";2
"handsome";1
"heavy";1
"kind";2
"modest";2
"musical";2
"natural";1
"neat";2
"noisy";2
"open";1
"orderly";2
"original";2
"particular";2
"passionate";2
"pleasant";2
"polite";2
"proud";1
"quick";2
"quiet";1
"responsible";2
"rough";2
"second";1
"sensible";2
"silent";1
"slow";1
"soft";2
"solemn";2
"sorrowful";2
"stately";2
"steady";2
"stiff";2
"strong";1
"sudden";1
"sufficient";1
"sure";1
"sweet";2
"true";1
"ugly";2
"unhappy";2
"violent";2
"weak";2
"wise";2
