"terms";"clusters"
"#-bold";43
"#-heavy";153
"#-pleasant";173
"#-slow";35
"#-strong";4
"#-violent";43
"#-weak";176
"abject";21
"abrupt";7
"accurate";181
"active";161
"acute";171
"affectionate";13
"aloof";170
"amorous";138
"arbitrary";88
"assured";2
"avaricious";22
"awkward";6
"bashful";123
"benevolent";60
"bitter";27
"bluff";28
"boisterous";126
"bold";159
"boyish";53
"brave";65
"brisk";104
"brutal";50
"brute";22
"busy";145
"calm";63
"careful";167
"careless";92
"cautious";119
"certain";62
"charitable";29
"chaste";25
"cheerful";98
"christian";88
"circuitous";59
"circumspect";157
"circumstantial";85
"civil";165
"classic";76
"clean";147
"close";54
"coherent";143
"cold";74
"communicative";150
"complacent";14
"complimentary";86
"conciliatory";40
"concise";125
"confident";39
"confidential";151
"considerate";10
"consistent";2
"constant";171
"contrary";103
"convivial";153
"cool";168
"covetous";21
"cowardly";34
"critical";117
"cruel";27
"cunning";132
"curious";178
"dainty";69
"decided";158
"decisive";83
"deferential";58
"delicate";145
"dependent";87
"destructive";53
"detached";162
"determined";99
"dexterous";70
"dignified";84
"direct";173
"discreet";79
"discursive";41
"dogged";111
"domestic";140
"downright";156
"duteous";176
"dutiful";20
"eager";8
"earnest";152
"easy";13
"efficient";100
"emphatic";173
"enthusiastic";149
"evasive";73
"exact";32
"excitable";162
"exclusive";93
"explicit";110
"expressive";68
"facetious";107
"faithful";84
"familiar";23
"fast";50
"fearful";61
"feminine";143
"ferocious";87
"fervent";115
"festive";97
"fierce";166
"firm";108
"formal";85
"frank";24
"free";167
"fresh";12
"friendly";151
"frolicsome";138
"fustian";125
"gallant";82
"gay";171
"general";71
"generous";31
"genteel";173
"gentle";33
"gentlemanly";105
"gloomy";11
"graceful";171
"gracious";17
"grateful";147
"grave";116
"greedy";29
"gruff";142
"guileless";29
"handsome";26
"handy";60
"hasty";66
"haughty";87
"headlong";109
"hearty";120
"heavy";134
"heedless";83
"helpless";23
"honest";169
"hopeful";112
"hopeless";146
"humane";174
"humble";182
"hurried";71
"hysterical";22
"impartial";41
"impatient";144
"imperceptible";118
"impertinent";15
"impetuous";162
"impious";56
"impudent";127
"incredulous";81
"independent";5
"indolent";118
"industrious";153
"inflexible";101
"inquisitive";92
"insolent";65
"intellectual";52
"intense";161
"intimate";76
"invariable";124
"invincible";28
"inward";89
"irascible";154
"ironical";151
"irrepressible";91
"irresolute";65
"irreverent";143
"irritable";38
"jealous";49
"jolly";60
"joyful";179
"joyous";148
"just";4
"keen";49
"kind";133
"languid";104
"lazy";158
"listless";89
"literary";78
"lively";172
"lofty";35
"lonely";152
"loquacious";1
"loud";114
"magisterial";19
"majestic";78
"malicious";95
"mannered";170
"maudlin";19
"melancholy";109
"melodramatic";59
"merciful";130
"merry";58
"metropolitan";105
"mild";106
"military";59
"moderate";40
"modest";81
"motherly";67
"mournful";18
"murderous";14
"musical";77
"mute";135
"natural";17
"neat";147
"negative";34
"nervous";24
"nigh";67
"nimble";45
"noiseless";171
"noisy";48
"obdurate";19
"observant";80
"open";134
"oratorical";78
"orderly";46
"original";82
"partial";19
"particular";51
"passionate";160
"passive";14
"patient";180
"patriotic";41
"peaceful";64
"peevish";30
"penitent";88
"peremptory";100
"perverse";85
"philosophical";174
"placid";78
"playful";157
"pleasant";63
"pleasurable";176
"polite";95
"political";50
"positive";86
"practical";127
"precise";31
"prompt";117
"prophetic";158
"proud";139
"prudent";38
"punctual";19
"quick";51
"quiet";137
"quixotic";47
"rapid";141
"rash";39
"reasonable";81
"rebellious";86
"reckless";97
"reflective";77
"religious";56
"resolute";21
"respectful";44
"responsible";94
"restless";170
"retrospective";175
"rigid";165
"rough";36
"rude";77
"rueful";155
"rusty";109
"ruthless";37
"sad";72
"sage";142
"sanguinary";79
"sanguine";155
"scientific";154
"scornful";176
"scrupulous";110
"second";12
"selfish";32
"sensitive";57
"sentimental";83
"serene";77
"serious";31
"severe";79
"shrewd";67
"silent";134
"simple";13
"slatternly";69
"slipshod";86
"slow";8
"sluggish";180
"sly";128
"snappish";142
"sober";179
"soft";90
"solemn";72
"sorrowful";168
"speedy";92
"spirited";49
"stable";42
"stately";158
"steady";22
"steep";9
"stentorian";96
"stern";55
"stiff";129
"straight";45
"straightforward";59
"strict";32
"strong";74
"subtle";117
"sudden";114
"sufficient";83
"sullen";47
"sunny";182
"sure";74
"surly";135
"susceptible";175
"suspicious";122
"sweet";133
"tearful";38
"tempered";132
"tender";177
"thankful";108
"thorough";15
"thoughtful";172
"thoughtless";138
"tidy";164
"tight";113
"timid";35
"treacherous";150
"tremulous";169
"true";136
"turbulent";94
"ugly";3
"uncertain";138
"ungrateful";44
"unmindful";92
"unpolite";164
"unrelenting";157
"unsentimental";15
"vain";75
"vicious";55
"violent";54
"virtuous";50
"voracious";97
"warlike";131
"weak";63
"untidy";164
"wiser";46
"systematic";181
"unhappy";99
"willing";106
"zealous";171
"obliging";112
"vivacious";49
"womanly";65
"worldly";121
"vindictive";59
"wary";150
"swift";93
"wily";132
"wise";163
"windy";50
"unkind";57
"tranquil";102
"vague";77
"tacit";83
"undecided";59
"visionary";100
"wistful";180
"unguarded";89
"vehement";16
"vixenish";69
"unsteady";119
"weakly";97
"wry";112
"turbid";28
