"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-fastidious";7;7;0;0;1;"#-fastidious";4,20853970502845;"#-fastidious";0,957694481583359;"#-fastidious";81;"#-fastidious";0,234848484848485;"#-fastidious";0,138917773962021
"#-formal";9;9;0;0;1;"#-formal";4,94902495252591;"#-formal";0,866163175805822;"#-formal";303;"#-formal";0,0341204849869866;"#-formal";0,463675081729889
"#-handsome";5;5;0;0;1;"#-handsome";4,13060040592688;"#-handsome";0,962740811930686;"#-handsome";73;"#-handsome";0,233333333333333;"#-handsome";0,16666667163372
"#-heavy";11;11;0;0;1;"#-heavy";4,55614484845412;"#-heavy";0,915488970128853;"#-heavy";145;"#-heavy";0,124466571834993;"#-heavy";0,256342828273773
"#-open";8;8;0;0;1;"#-open";4,78424086360661;"#-open";0,880472144227695;"#-open";229;"#-open";0,0593735390369331;"#-open";0,383360326290131
"#-shy";13;13;0;0;1;"#-shy";4,06383931170939;"#-shy";0,96996997651024;"#-shy";66;"#-shy";0,25;"#-shy";0,173469394445419
"#-talkative";10;10;0;0;1;"#-talkative";4,70042821663968;"#-talkative";0,895827454190477;"#-talkative";190;"#-talkative";0,0807327001356852;"#-talkative";0,295125871896744
"#-true";8;8;0;0;1;"#-true";4,94881111035946;"#-true";0,864142252156863;"#-true";307;"#-true";0,0329353765740081;"#-true";0,464013993740082
"#-wise";10;10;0;0;1;"#-wise";4,81966810758755;"#-wise";0,879398948735817;"#-wise";240;"#-wise";0,0553969160479726;"#-wise";0,398349404335022
"abrupt";20;19;1;164;0,95;"abrupt";4,57895683259264;"abrupt";0,915536115730012;"abrupt";189,5;"abrupt";0,140116435288849;"abrupt";0,292137794196606
"acceptable";60;48;6;15,3333333333333;0,8;"acceptable";4,4480146349274;"acceptable";0,914152434580223;"acceptable";161,428571428571;"acceptable";0,135797957824218;"acceptable";0,268906274012157
"active";73;56;6;24,3333333333333;0,767123287671233;"active";4,51880608206114;"active";0,910582092228597;"active";167;"active";0,117141065325201;"active";0,272049303565707
"acute";21;20;1;25;0,952380952380952;"acute";4,7048894172172;"acute";0,896987409912831;"acute";190,5;"acute";0,0855381718384814;"acute";0,310186862945557
"adventurous";12;12;0;0;1;"adventurous";4,62077547019041;"adventurous";0,906058136146481;"adventurous";164;"adventurous";0,105053191489362;"adventurous";0,28433832526207
"affable";13;13;0;0;1;"affable";4,8337252736302;"affable";0,878008025871157;"affable";246;"affable";0,053478712357217;"affable";0,390763580799103
"affectionate";78;57;6;29,5;0,730769230769231;"affectionate";4,4357810731232;"affectionate";0,910288887834444;"affectionate";179,714285714286;"affectionate";0,0754399372687325;"affectionate";0,281292574746268
"airy";11;11;0;0;1;"airy";4,55614484845412;"airy";0,915488970128853;"airy";145;"airy";0,124466571834993;"airy";0,256342828273773
"alert";5;5;0;0;1;"alert";4,77433325400507;"alert";0,883697640363368;"alert";222;"alert";0,0641539695268645;"alert";0,349711358547211
"animated";5;5;0;0;1;"animated";4,85902824915444;"animated";0,870835757409742;"animated";265;"animated";0,0441444520391889;"animated";0,432543605566025
"argumentative";14;14;0;0;1;"argumentative";4,80455761195344;"argumentative";0,879338490532273;"argumentative";236;"argumentative";0,0573077715934859;"argumentative";0,386800646781921
"assured";14;14;0;0;1;"assured";4,72423717227115;"assured";0,890810023970532;"assured";201;"assured";0,0757229832572298;"assured";0,32171219587326
"awkward";117;80;10;16,5;0,683760683760684;"awkward";4,70493527587434;"awkward";0,894220619925724;"awkward";209,454545454545;"awkward";0,0880390337729925;"awkward";0,342221190983599
"benevolent";10;10;0;0;1;"benevolent";3,74112559556045;"benevolent";0,966399209190913;"benevolent";48;"benevolent";0,266666666666667;"benevolent";0,125
"bitter";13;13;1;9;1;"bitter";4,91865259479701;"bitter";0,866993491435383;"bitter";291;"bitter";0,0371317757956711;"bitter";0,453121468424797
"boastful";6;6;0;0;1;"boastful";4,63165057227612;"boastful";0,906037096337656;"boastful";166;"boastful";0,102891156462585;"boastful";0,279028058052063
"boyish";13;13;0;0;1;"boyish";4,94013656959602;"boyish";0,866623185721242;"boyish";299;"boyish";0,0356381148950808;"boyish";0,454088598489761
"brisk";11;11;0;0;1;"brisk";4,79073911277709;"brisk";0,879561246646167;"brisk";232;"brisk";0,0585526315789474;"brisk";0,375725924968719
"brutal";4;4;0;0;1;"brutal";4,8800306071267;"brutal";0,869962589225532;"brutal";273;"brutal";0,0417152292152292;"brutal";0,431981563568115
"busy";195;107;17;9,52941176470588;0,548717948717949;"busy";4,66357035218622;"busy";0,899032685616844;"busy";197,5;"busy";0,0979096499276806;"busy";0,321890807814068
"calm";31;27;3;17,3333333333333;0,870967741935484;"calm";4,90245628636518;"calm";0,869141837996856;"calm";282,25;"calm";0,0403403896794456;"calm";0,439368844032287
"capricious";12;12;0;0;1;"capricious";3,67122885254199;"capricious";0,976079107629459;"capricious";43;"capricious";0,25;"capricious";0,0800000131130219
"captious";16;16;0;0;1;"captious";4,92509098046934;"captious";0,867067133250657;"captious";293;"captious";0,0373835403726708;"captious";0,450624853372574
"careful";60;49;4;26,25;0,816666666666667;"careful";4,54326813238262;"careful";0,912737700743787;"careful";163,6;"careful";0,125853545333421;"careful";0,276903742551803
"careless";29;27;2;30,5;0,931034482758621;"careless";4,74010031818437;"careless";0,889286901738026;"careless";210,333333333333;"careless";0,0739186083230198;"careless";0,336782604455948
"cautious";43;37;5;28,4;0,86046511627907;"cautious";4,79070832939841;"cautious";0,883703125615894;"cautious";237;"cautious";0,0642011779216263;"cautious";0,37489707271258
"ceremonious";35;34;2;53,5;0,971428571428571;"ceremonious";4,77532590995307;"ceremonious";0,888647496048479;"ceremonious";221,333333333333;"ceremonious";0,071408827095779;"ceremonious";0,344012955824534
"certain";244;129;23;7,17391304347826;0,528688524590164;"certain";4,74818031878602;"certain";0,888583211077238;"certain";221,25;"certain";0,0752659257126438;"certain";0,349162095536788
"charitable";36;34;3;47,3333333333333;0,944444444444444;"charitable";4,64184113086524;"charitable";0,902069941684047;"charitable";184,75;"charitable";0,0998983734932148;"charitable";0,30138822644949
"chatty";19;18;1;18;0,947368421052632;"chatty";4,65153927711908;"chatty";0,903107413180444;"chatty";173;"chatty";0,0944356854408313;"chatty";0,272979512810707
"cheerful";272;126;26;7,15384615384615;0,463235294117647;"cheerful";4,4659412769815;"cheerful";0,909062592442835;"cheerful";177,481481481481;"cheerful";0,118363508374694;"cheerful";0,283550852426776
"christian";28;26;1;109;0,928571428571429;"christian";4,8282632980872;"christian";0,879895217038811;"christian";248,5;"christian";0,0567021862275087;"christian";0,379836946725846
"civil";147;80;11;13,0909090909091;0,54421768707483;"civil";4,36138635758865;"civil";0,919261586731563;"civil";154,916666666667;"civil";0,129435135492001;"civil";0,245038376500209
"clamorous";9;9;0;0;1;"clamorous";4,85815739619529;"clamorous";0,871863442421131;"clamorous";263;"clamorous";0,0464941882264717;"clamorous";0,407260775566101
"clean";11;11;0;0;1;"clean";4,79073911277709;"clean";0,879561246646167;"clean";232;"clean";0,0585526315789474;"clean";0,375725924968719
"close";67;53;6;18,3333333333333;0,791044776119403;"close";4,69449591751226;"close";0,892622924217588;"close";205;"close";0,084509178457102;"close";0,338279794369425
"cold";291;124;31;5,7741935483871;0,426116838487972;"cold";4,70835685960095;"cold";0,889824735309711;"cold";218,125;"cold";0,0852641925310831;"cold";0,347542953211814
"communicative";21;21;2;56,5;1;"communicative";4,75405983652762;"communicative";0,886592018737767;"communicative";223,666666666667;"communicative";0,0722665382950341;"communicative";0,363292197386424
"compassionate";40;35;3;38,6666666666667;0,875;"compassionate";4,71315150625549;"compassionate";0,892206952870756;"compassionate";206,25;"compassionate";0,080644418199521;"compassionate";0,338693365454674
"complimentary";23;21;1;142;0,91304347826087;"complimentary";4,68968933053964;"complimentary";0,894561803123992;"complimentary";211;"complimentary";0,0898633924229099;"complimentary";0,338904187083244
"conceited";23;21;1;14;0,91304347826087;"conceited";4,58739867203457;"conceited";0,910310847306376;"conceited";155;"conceited";0,113063063063063;"conceited";0,261951953172683
"concise";12;12;0;0;1;"concise";4,3538360526089;"concise";0,943385126503436;"concise";101;"concise";0,186274509803922;"concise";0,118651896715164
"confident";36;28;2;29;0,777777777777778;"confident";4,53381631717173;"confident";0,916352006482616;"confident";149,333333333333;"confident";0,133706602884685;"confident";0,23641907175382
"confidential";7;7;0;0;1;"confidential";4,91508452953757;"confidential";0,867404592006617;"confidential";289;"confidential";0,0374213836477987;"confidential";0,449701726436615
"congratulatory";15;13;1;1;0,866666666666667;"congratulatory";4,94521111540624;"congratulatory";0,867005559447516;"congratulatory";300;"congratulatory";0,0348464743681009;"congratulatory";0,460396751761436
"considerate";13;12;1;88;0,923076923076923;"considerate";4,8561795154795;"considerate";0,876063583483321;"considerate";259;"considerate";0,0505426770788972;"considerate";0,399938181042672
"consistent";9;9;0;0;1;"consistent";4,93725662123846;"consistent";0,867138899561349;"consistent";297;"consistent";0,0359960552268245;"consistent";0,43986839056015
"constant";72;60;5;20,8;0,833333333333333;"constant";4,83752189063025;"constant";0,876390553887766;"constant";251,666666666667;"constant";0,0519759287832652;"constant";0,401193668444952
"contrary";26;24;1;110;0,923076923076923;"contrary";4,78033425642183;"contrary";0,885876474480254;"contrary";230,5;"contrary";0,0686917701863354;"contrary";0,361121729016304
"conversable";22;21;2;44,5;0,954545454545455;"conversable";4,69171780275573;"conversable";0,897268927066458;"conversable";193,333333333333;"conversable";0,0886972912762386;"conversable";0,31297109524409
"convivial";11;11;0;0;1;"convivial";4,60797662500613;"convivial";0,906831319459501;"convivial";161;"convivial";0,105457909343201;"convivial";0,256242305040359
"cool";45;32;3;43,6666666666667;0,711111111111111;"cool";4,82532706621191;"cool";0,877620354622507;"cool";251,75;"cool";0,0563848030011002;"cool";0,404879495501518
"cordial";37;33;3;4;0,891891891891892;"cordial";4,72679598346109;"cordial";0,891805903920092;"cordial";200,5;"cordial";0,0746812318483767;"cordial";0,319055423140526
"courageous";9;9;0;0;1;"courageous";4,85815739619529;"courageous";0,871863442421131;"courageous";263;"courageous";0,0464941882264717;"courageous";0,407260775566101
"critical";17;16;1;50;0,941176470588235;"critical";4,80218498807877;"critical";0,880940427272113;"critical";235;"critical";0,0593885842020943;"critical";0,370997041463852
"cruel";25;22;3;16;0,88;"cruel";4,8976249604486;"cruel";0,869218549354975;"cruel";280,5;"cruel";0,0403962871328713;"cruel";0,43542093783617
