"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-acceptable";7;7;0;0;1;"#-acceptable";4,98201960188514;"#-acceptable";0,897810649136056;"#-acceptable";257;"#-acceptable";0,0518811881188119;"#-acceptable";0,343504160642624
"#-cruel";6;6;0;0;1;"#-cruel";5,01013152977609;"#-cruel";0,884178302401198;"#-cruel";289;"#-cruel";0,0413669064748201;"#-cruel";0,412654608488083
"#-determined";2;2;0;0;1;"#-determined";5,00834453836759;"#-determined";0,884403936057021;"#-determined";288;"#-determined";0,0417578980294026;"#-determined";0,415369510650635
"#-handsome";11;11;0;0;1;"#-handsome";4,39325706674021;"#-handsome";0,962515759633008;"#-handsome";96;"#-handsome";0,2;"#-handsome";0,258219957351685
"#-serious";12;12;0;0;1;"#-serious";4,72495373259756;"#-serious";0,916880724863782;"#-serious";173;"#-serious";0,0908687943262411;"#-serious";0,277192145586014
"#-unkind";9;9;0;0;1;"#-unkind";5,07275718984847;"#-unkind";0,881338496688369;"#-unkind";316;"#-unkind";0,0343997248022016;"#-unkind";0,436101526021957
"abrupt";9;9;0;0;1;"abrupt";5,03073802586187;"abrupt";0,883035891508202;"abrupt";298;"abrupt";0,0394183445190157;"abrupt";0,408843666315079
"acceptable";67;50;6;29,1666666666667;0,746268656716418;"acceptable";4,73570242954159;"acceptable";0,913065840709656;"acceptable";211;"acceptable";0,084517058191037;"acceptable";0,333039822322982
"accurate";8;8;0;0;1;"accurate";5,04284103607859;"accurate";0,88258257915318;"accurate";303;"accurate";0,0374407969949371;"accurate";0,417878568172455
"active";121;85;9;19,7777777777778;0,702479338842975;"active";4,66874912628307;"active";0,9114917348902;"active";219,1;"active";0,0581042979521552;"active";0,328905528783798
"acute";58;51;3;56,3333333333333;0,879310344827586;"acute";4,62941774944659;"acute";0,919740240632664;"acute";199,75;"acute";0,103424797629101;"acute";0,295620158314705
"affectionate";110;73;12;14,1666666666667;0,663636363636364;"affectionate";4,83190652735038;"affectionate";0,903737065664743;"affectionate";243,461538461538;"affectionate";0,0706437614895585;"affectionate";0,370992540166928
"affluent";18;18;0;0;1;"affluent";5,06038776778482;"affluent";0,882127428256852;"affluent";310;"affluent";0,0360145421495115;"affluent";0,4244185090065
"alert";12;12;0;0;1;"alert";4,82974092524203;"alert";0,909006905490431;"alert";203;"alert";0,0697115384615385;"alert";0,320315092802048
"animated";17;15;1;71;0,882352941176471;"animated";4,84697028283036;"animated";0,904722258395009;"animated";219;"animated";0,0707216784953467;"animated";0,344471737742424
"arbitrary";4;4;0;0;1;"arbitrary";4,98548514189863;"arbitrary";0,890516145158626;"arbitrary";270;"arbitrary";0,0471976401179941;"arbitrary";0,383887767791748
"assiduous";11;11;0;0;1;"assiduous";5,0056331945194;"assiduous";0,88722361633778;"assiduous";282;"assiduous";0,0439354838709677;"assiduous";0,401424437761307
"assured";29;27;1;43;0,931034482758621;"assured";5,0243956514121;"assured";0,885126988944071;"assured";292,5;"assured";0,0406263186938033;"assured";0,407966196537017
"authoritative";3;3;0;0;1;"authoritative";4,78749077875848;"authoritative";0,914264077161882;"authoritative";188;"authoritative";0,0747126436781609;"authoritative";0,310716450214386
"awkward";40;36;4;37,25;0,9;"awkward";4,65569616455588;"awkward";0,917868299010366;"awkward";196,8;"awkward";0,0980854346324731;"awkward";0,294329500198364
"benevolent";45;40;2;65,5;0,888888888888889;"benevolent";4,05540790270743;"benevolent";0,952392647110295;"benevolent";123;"benevolent";0,252487278803068;"benevolent";0,22523886958758
"bitter";30;28;4;25;0,933333333333333;"bitter";5,01481321717528;"bitter";0,888707145154878;"bitter";284,6;"bitter";0,0442160693091447;"bitter";0,406255328655243
"bold";19;18;1;162;0,947368421052632;"bold";4,45564808917328;"bold";0,93203892894586;"bold";181,5;"bold";0,117429426860565;"bold";0,323908962309361
"brisk";8;8;0;0;1;"brisk";5,04284103607859;"brisk";0,88258257915318;"brisk";303;"brisk";0,0374407969949371;"brisk";0,417878568172455
"busy";111;77;11;13,9090909090909;0,693693693693694;"busy";4,81801583360597;"busy";0,908988870840678;"busy";212,333333333333;"busy";0,0755934650192122;"busy";0,329614614446958
"calm";69;53;6;19,5;0,768115942028985;"calm";4,71932695635976;"calm";0,912215853375197;"calm";214,428571428571;"calm";0,0960492661468755;"calm";0,303732863494328
"candid";20;19;1;59;0,95;"candid";4,72472514469835;"candid";0,918313145395606;"candid";181;"candid";0,0968138716428728;"candid";0,295130029320717
"careful";16;16;1;118;1;"careful";4,89808922982527;"careful";0,899205755574668;"careful";243,5;"careful";0,0625451212156459;"careful";0,358864933252334
"careless";71;55;6;28,3333333333333;0,774647887323944;"careless";4,85567588427832;"careless";0,904708559315423;"careless";241,571428571429;"careless";0,0769994646304139;"careless";0,3599799317973
"cautious";19;18;1;54;0,947368421052632;"cautious";4,62644748488629;"cautious";0,934125111484255;"cautious";154;"cautious";0,126669254658385;"cautious";0,282736927270889
"ceremonious";6;6;0;0;1;"ceremonious";4,77448614934096;"ceremonious";0,913646689641082;"ceremonious";186;"ceremonious";0,0767543859649123;"ceremonious";0,314552277326584
"certain";219;118;21;8,19047619047619;0,538812785388128;"certain";4,90221342752269;"certain";0,90013951519479;"certain";246,136363636364;"certain";0,0635533800339527;"certain";0,362240827896378
"charitable";12;12;0;0;1;"charitable";5,08468913733526;"charitable";0,881485122107974;"charitable";320;"charitable";0,0329063201991379;"charitable";0,441836804151535
