"source" "target" "tag"
1 3 "cold"
3 4 "cold"
3 4 "sure"
1 5 "certain"
4 5 "humane"
4 5 "sure"
2 5 "tender"
5 7 "certain"
4 7 "cold"
6 7 "general"
6 7 "prophetic"
3 8 "clean"
7 8 "general"
7 8 "gentle"
5 8 "humane"
1 8 "particular"
5 8 "quick"
5 9 "rough"
5 9 "second"
8 11 "general"
8 11 "particular"
5 11 "wise"
11 12 "general"
3 12 "gracious"
9 12 "open"
11 12 "particular"
5 12 "simple"
7 12 "virtuous"
7 13 "cold"
7 14 "close"
13 14 "cold"
4 14 "dignified"
10 14 "gloomy"
5 14 "lively"
1 14 "loud"
9 14 "second"
14 15 "lively"
6 15 "violent"
14 16 "cold"
12 16 "open"
9 16 "rough"
12 16 "strong"
16 17 "cold"
14 17 "loud"
14 17 "stiff"
9 19 "cheerful"
15 19 "curious"
7 19 "pleasant"
7 19 "sanguine"
16 19 "strong"
5 19 "sure"
15 19 "violent"
7 20 "certain"
17 20 "cold"
14 20 "heavy"
17 20 "loud"
17 20 "quiet"
19 20 "strong"
19 20 "violent"
19 21 "curious"
1 21 "free"
1 21 "prudent"
20 21 "violent"
20 22 "cold"
14 22 "gloomy"
20 22 "heavy"
16 22 "open"
15 22 "ungrateful"
4 24 "benevolent"
8 24 "clean"
22 24 "cold"
8 24 "gentle"
12 24 "particular"
13 24 "steep"
17 24 "stiff"
19 24 "sure"
24 25 "clean"
14 25 "close"
15 25 "hearty"
21 25 "sudden"
9 25 "ugly"
11 26 "friendly"
12 26 "general"
22 26 "open"
16 26 "rough"
20 28 "loud"
21 28 "mute"
26 28 "open"
8 28 "quick"
24 28 "sure"
21 29 "curious"
15 29 "deferential"
1 29 "easy"
21 29 "free"
25 29 "hearty"
27 29 "merry"
12 29 "natural"
3 29 "neat"
11 30 "playful"
19 30 "pleasant"
24 31 "active"
14 31 "fresh"
8 31 "lazy"
28 31 "open"
26 31 "rapid"
13 31 "silent"
21 31 "stern"
25 31 "sudden"
19 31 "vicious"
12 31 "virtuous"
31 32 "fresh"
26 32 "ironical"
31 32 "open"
31 32 "rapid"
12 32 "true"
29 33 "easy"
24 33 "gentle"
22 33 "heavy"
24 33 "particular"
21 33 "rueful"
31 33 "stern"
24 33 "stiff"
28 33 "sure"
33 34 "heavy"
23 34 "kind"
31 34 "silent"
24 35 "cold"
15 35 "determined"
8 35 "humane"
1 36 "careful"
35 36 "cold"
33 36 "gentle"
34 36 "kind"
29 36 "natural"
29 36 "neat"
20 36 "quiet"
3 36 "respectful"
6 36 "slow"
24 36 "weak"
11 36 "wise"
14 37 "calm"
19 37 "cheerful"
33 37 "easy"
9 37 "honest"
35 37 "humane"
36 37 "kind"
20 37 "mild"
33 37 "soft"
6 37 "solemn"
36 37 "sorrowful"
20 37 "strong"
33 37 "sure"
36 37 "weak"
20 38 "certain"
36 38 "cold"
26 38 "general"
36 38 "grateful"
36 38 "neat"
33 38 "particular"
5 38 "philosophical"
34 38 "silent"
37 38 "strong"
31 38 "sudden"
32 38 "true"
14 39 "expressive"
38 39 "familiar"
29 39 "merry"
38 39 "strong"
33 39 "thoughtful"
34 40 "heavy"
28 40 "loud"
39 40 "merry"
21 40 "prudent"
38 41 "certain"
25 41 "clean"
38 41 "delicate"
12 41 "gracious"
19 41 "malicious"
28 41 "mute"
36 41 "natural"
33 41 "polite"
39 41 "strong"
38 41 "sudden"
5 41 "surly"
36 41 "sweet"
21 41 "violent"
34 42 "bluff"
36 42 "gentle"
41 42 "gracious"
41 42 "natural"
41 43 "clean"
41 43 "delicate"
6 43 "eager"
42 43 "gentle"
37 43 "kind"
38 43 "neat"
30 43 "pleasant"
36 43 "quiet"
41 43 "strong"
37 43 "weak"
36 44 "careful"
37 44 "cheerful"
29 44 "curious"
41 44 "earnest"
40 44 "heavy"
37 44 "honest"
26 44 "rough"
35 44 "serious"
38 44 "silent"
41 44 "sudden"
37 44 "sure"
7 45 "fierce"
43 45 "handsome"
14 45 "impetuous"
19 45 "sanguine"
43 45 "strong"
38 46 "cold"
26 46 "hasty"
32 46 "ironical"
41 46 "malicious"
38 46 "particular"
42 46 "prompt"
36 46 "respectful"
44 46 "silent"
45 46 "strong"
44 46 "sure"
41 46 "sweet"
38 46 "true"
9 47 "critical"
39 47 "expressive"
45 47 "fierce"
32 47 "fresh"
22 47 "gloomy"
29 47 "hearty"
12 47 "intense"
43 47 "quiet"
20 48 "cruel"
42 48 "gracious"
15 48 "hysterical"
19 48 "irrepressible"
40 48 "loud"
40 48 "merry"
46 48 "silent"
47 49 "fierce"
32 49 "open"
46 49 "sure"
39 50 "familiar"
44 50 "heavy"
49 50 "open"
28 50 "quick"
32 50 "rapid"
48 50 "silent"
37 50 "soft"
40 51 "avaricious"
27 51 "boisterous"
19 51 "facetious"
43 51 "gentle"
50 51 "heavy"
48 51 "irrepressible"
43 51 "kind"
15 51 "lively"
50 51 "soft"
25 51 "steady"
41 52 "certain"
49 52 "fierce"
46 52 "hasty"
46 52 "particular"
47 52 "quiet"
50 52 "rapid"
14 52 "second"
46 52 "strong"
46 53 "cold"
52 53 "strong"
43 54 "abrupt"
28 54 "busy"
43 54 "delicate"
14 54 "dignified"
1 54 "faithful"
29 54 "free"
48 54 "observant"
40 54 "proud"
52 54 "rapid"
44 54 "sudden"
41 54 "violent"
53 55 "cold"
44 55 "earnest"
17 55 "grave"
50 55 "open"
49 55 "sure"
46 55 "true"
52 56 "certain"
21 56 "sanguinary"
55 56 "true"
31 56 "vicious"
55 57 "earnest"
51 57 "gentle"
38 57 "grateful"
43 57 "sad"
56 58 "certain"
55 58 "cold"
48 58 "communicative"
38 58 "general"
47 58 "gloomy"
45 58 "handsome"
51 58 "kind"
52 58 "quiet"
57 58 "sad"
56 58 "true"
44 59 "curious"
37 59 "easy"
50 59 "ferocious"
52 59 "fierce"
58 59 "general"
57 59 "gentle"
51 59 "lively"
53 59 "strong"
39 59 "thoughtful"
59 60 "curious"
58 60 "sad"
59 60 "strong"
55 60 "sure"
25 61 "close"
58 61 "cold"
50 61 "familiar"
51 61 "heavy"
52 61 "second"
35 61 "suspicious"
29 61 "tight"
25 61 "ugly"
12 61 "windy"
13 62 "fearful"
60 62 "sad"
61 62 "second"
31 63 "active"
61 63 "close"
48 63 "loud"
60 63 "sure"
41 63 "surly"
50 63 "willing"
57 64 "earnest"
59 64 "gentle"
58 64 "gloomy"
55 64 "open"
43 64 "pleasant"
58 64 "true"
37 65 "calm"
63 65 "close"
61 65 "cold"
48 65 "cruel"
64 65 "earnest"
62 65 "fearful"
61 65 "heavy"
12 65 "lonely"
44 65 "rough"
50 65 "silent"
60 65 "strong"
65 66 "close"
47 66 "hearty"
12 66 "helpless"
50 66 "quick"
58 66 "quiet"
65 66 "rough"
65 66 "silent"
65 66 "strong"
12 66 "tremulous"
64 66 "true"
63 67 "active"
64 67 "pleasant"
66 67 "quiet"
66 67 "rough"
44 67 "serious"
63 67 "surly"
54 68 "busy"
65 68 "heavy"
31 68 "lazy"
64 68 "open"
66 68 "quick"
54 68 "rapid"
58 69 "certain"
66 69 "close"
65 69 "cold"
64 69 "gloomy"
65 69 "lonely"
68 69 "open"
67 69 "quiet"
67 69 "rough"
66 69 "strong"
69 70 "close"
69 70 "lonely"
68 71 "busy"
69 71 "gloomy"
68 71 "heavy"
59 71 "lively"
63 71 "loud"
41 71 "mute"
67 71 "surly"
22 71 "timid"
54 71 "violent"
43 71 "weak"
69 72 "certain"
69 72 "cold"
41 72 "genteel"
69 72 "open"
69 72 "quiet"
33 72 "stiff"
72 73 "cold"
71 73 "loud"
43 73 "neat"
68 73 "quick"
68 73 "rapid"
66 73 "silent"
54 73 "sudden"
17 74 "bitter"
44 74 "cheerful"
43 74 "clean"
73 74 "cold"
57 74 "grateful"
11 74 "inward"
62 74 "sad"
51 74 "soft"
63 74 "sure"
22 74 "uncertain"
72 75 "certain"
74 75 "cheerful"
74 75 "cold"
65 75 "cruel"
47 75 "fresh"
72 75 "open"
40 75 "prudent"
74 75 "soft"
74 75 "sure"
46 75 "sweet"
22 75 "ungrateful"
70 76 "close"
60 76 "curious"
54 76 "dignified"
35 76 "exact"
52 76 "hasty"
54 76 "inflexible"
52 76 "particular"
72 76 "quiet"
36 76 "slow"
69 76 "strong"
73 76 "sudden"
61 76 "ugly"
36 76 "wise"
65 77 "calm"
52 77 "civil"
75 77 "cold"
48 77 "merry"
73 77 "neat"
37 77 "peaceful"
76 77 "quiet"
58 77 "rusty"
62 77 "second"
61 77 "tight"
71 77 "weak"
77 78 "cold"
43 78 "eager"
64 78 "gentle"
44 78 "impatient"
19 78 "impudent"
58 78 "kind"
70 78 "lonely"
73 78 "quick"
77 78 "second"
71 78 "violent"
75 79 "cheerful"
76 79 "close"
78 79 "cold"
65 79 "earnest"
22 79 "excitable"
58 79 "handsome"
77 79 "rusty"
45 79 "scientific"
75 79 "sweet"
26 80 "friendly"
66 80 "hurried"
47 80 "intense"
51 80 "irrepressible"
77 80 "merry"
71 80 "mute"
77 80 "quiet"
67 80 "serious"
75 80 "sure"
78 80 "violent"
79 81 "close"
79 81 "cold"
73 81 "loud"
51 82 "boisterous"
55 82 "grave"
71 82 "lively"
75 82 "open"
76 82 "particular"
78 82 "second"
73 82 "silent"
76 82 "sudden"
82 83 "boisterous"
76 83 "curious"
47 83 "expressive"
59 83 "general"
82 83 "grave"
71 83 "heavy"
80 83 "merry"
69 83 "rough"
81 84 "cold"
54 84 "free"
75 84 "fresh"
76 84 "strong"
80 84 "sure"
81 85 "close"
59 85 "easy"
81 85 "loud"
82 85 "open"
84 86 "cold"
53 86 "vehement"
76 87 "exact"
79 87 "excitable"
2 87 "humble"
67 87 "pleasant"
79 87 "sweet"
31 87 "virtuous"
27 88 "affectionate"
86 88 "cold"
85 88 "easy"
84 88 "free"
83 88 "general"
85 88 "open"
82 88 "particular"
51 88 "passionate"
82 88 "second"
75 88 "soft"
77 88 "weak"
54 89 "delicate"
71 89 "gloomy"
34 89 "insolent"
80 89 "intense"
84 89 "strong"
85 90 "loud"
42 90 "natural"
88 90 "particular"
41 90 "polite"
88 90 "second"
82 90 "sudden"
66 90 "tremulous"
88 91 "cold"
61 91 "familiar"
68 91 "fast"
84 91 "fresh"
89 91 "gloomy"
83 91 "heavy"
66 91 "helpless"
89 91 "lofty"
78 91 "lonely"
90 91 "loud"
88 91 "open"
73 91 "rapid"
80 91 "violent"
88 91 "weak"
83 92 "expressive"
8 92 "firm"
91 92 "heavy"
91 92 "loud"
91 92 "open"
89 92 "strong"
84 92 "sure"
78 93 "gentle"
54 93 "proud"
88 93 "soft"
87 93 "sweet"
79 94 "cheerful"
91 94 "fast"
93 94 "gentle"
79 94 "handsome"
37 94 "mild"
46 94 "respectful"
83 94 "rough"
76 94 "slow"
87 94 "stately"
92 94 "sure"
66 94 "true"
66 95 "hearty"
78 95 "kind"
80 95 "quiet"
94 95 "sure"
89 96 "delicate"
54 96 "faithful"
91 96 "familiar"
59 96 "ferocious"
94 96 "gentle"
91 96 "helpless"
44 96 "honest"
87 96 "pleasant"
82 96 "silent"
93 96 "soft"
90 96 "sudden"
77 97 "calm"
36 97 "cool"
75 97 "domestic"
96 97 "gentle"
92 97 "heavy"
95 97 "quiet"
12 97 "simple"
37 97 "solemn"
94 97 "true"
91 97 "weak"
97 98 "simple"
94 98 "slow"
97 98 "solemn"
91 98 "violent"
76 98 "wise"
75 99 "certain"
37 99 "nervous"
91 99 "rapid"
24 100 "benevolent"
88 100 "bold"
99 100 "certain"
91 100 "cold"
21 100 "practical"
92 100 "strong"
95 100 "sure"
76 100 "ugly"
98 100 "violent"
67 101 "active"
74 101 "clean"
83 101 "curious"
39 101 "intellectual"
78 101 "quick"
96 101 "sudden"
100 101 "sure"
100 102 "certain"
91 102 "fresh"
76 102 "hasty"
90 102 "particular"
33 102 "rueful"
100 102 "strong"
101 102 "sure"
61 102 "suspicious"
98 102 "wise"
100 103 "cold"
78 103 "eager"
97 103 "gentle"
74 103 "grateful"
95 103 "hearty"
45 103 "irritable"
95 103 "kind"
92 103 "loud"
97 103 "quiet"
74 103 "sad"
98 103 "slow"
102 103 "strong"
102 103 "sure"
93 103 "sweet"
59 103 "thoughtful"
100 103 "ugly"
75 103 "ungrateful"
100 103 "violent"
74 104 "bitter"
20 104 "consistent"
75 104 "cruel"
65 104 "fearful"
59 104 "fierce"
25 104 "straight"
101 105 "clean"
85 105 "close"
102 105 "fresh"
103 105 "gentle"
87 105 "humble"
91 105 "lonely"
42 105 "musical"
77 105 "neat"
17 105 "noisy"
77 105 "peaceful"
96 105 "pleasant"
101 105 "quick"
64 105 "rude"
90 105 "second"
96 105 "soft"
98 105 "solemn"
103 105 "sweet"
105 106 "clean"
102 107 "fervent"
105 107 "fresh"
103 107 "hearty"
93 107 "proud"
97 107 "true"
88 108 "affectionate"
97 108 "calm"
102 108 "certain"
94 108 "cheerful"
59 108 "dependent"
105 108 "gentle"
97 108 "heavy"
92 108 "open"
105 108 "pleasant"
103 108 "quiet"
96 108 "silent"
98 108 "simple"
105 108 "soft"
105 108 "solemn"
103 108 "strong"
101 108 "sudden"
103 108 "sure"
101 109 "active"
71 109 "busy"
108 109 "certain"
92 109 "firm"
78 109 "impatient"
108 109 "open"
108 109 "strong"
44 110 "careful"
103 110 "cold"
60 110 "constant"
79 110 "earnest"
104 110 "fearful"
88 110 "free"
58 110 "gay"
108 110 "gentle"
103 110 "grateful"
105 110 "humble"
105 110 "lonely"
68 110 "noiseless"
99 110 "rapid"
103 110 "sad"
108 110 "sudden"
105 110 "sunny"
108 111 "calm"
80 111 "friendly"
102 111 "merciful"
105 111 "quick"
109 112 "certain"
96 112 "familiar"
90 112 "frank"
107 112 "fresh"
94 112 "handsome"
96 112 "honest"
108 112 "quiet"
105 112 "second"
108 112 "silent"
69 112 "sober"
109 112 "strong"
108 112 "sure"
90 112 "tremulous"
109 113 "busy"
110 113 "cold"
87 113 "exact"
38 113 "generous"
110 113 "gentle"
107 113 "hearty"
80 113 "hurried"
109 113 "impatient"
90 113 "precise"
107 113 "sensitive"
80 113 "serious"
112 113 "strong"
105 113 "sweet"
113 114 "busy"
96 114 "delicate"
75 114 "gallant"
91 114 "gloomy"
59 114 "haughty"
108 114 "heavy"
84 114 "original"
102 114 "particular"
108 114 "pleasant"
111 114 "quick"
94 114 "respectful"
110 114 "sad"
8 114 "thankful"
103 114 "thoughtful"
105 115 "close"
113 115 "exact"
112 115 "silent"
103 115 "slow"
113 115 "sweet"
108 116 "cheerful"
110 116 "earnest"
112 116 "fresh"
114 116 "heavy"
52 116 "hopeless"
113 116 "hurried"
109 116 "open"
112 116 "sure"
96 117 "faithful"
110 117 "free"
116 117 "fresh"
113 117 "generous"
113 117 "gentle"
103 117 "kind"
80 117 "mute"
107 117 "proud"
113 117 "selfish"
115 117 "silent"
108 117 "soft"
103 117 "ungrateful"
114 118 "busy"
116 118 "earnest"
116 118 "heavy"
96 118 "helpless"
110 118 "humble"
110 118 "lonely"
58 118 "melancholy"
105 118 "peaceful"
117 118 "proud"
107 118 "true"
113 118 "unkind"
83 119 "boisterous"
43 119 "dutiful"
94 119 "fast"
116 119 "open"
12 119 "political"
118 119 "proud"
110 119 "rapid"
94 119 "stately"
110 119 "sudden"
112 120 "certain"
113 120 "cold"
114 120 "gloomy"
9 120 "incredulous"
12 120 "independent"
103 120 "loud"
92 120 "modest"
85 120 "reasonable"
112 120 "second"
99 120 "sufficient"
104 121 "fierce"
80 121 "irrepressible"
102 121 "rueful"
119 121 "sudden"
118 121 "true"
103 121 "violent"
120 122 "certain"
77 122 "civil"
101 122 "curious"
114 122 "delicate"
112 122 "familiar"
102 122 "hasty"
112 122 "honest"
112 122 "quiet"
41 123 "emphatic"
51 123 "facetious"
110 124 "careful"
115 124 "close"
119 124 "fast"
118 124 "heavy"
121 124 "rueful"
120 124 "second"
116 124 "sure"
121 124 "violent"
35 125 "determined"
103 125 "eager"
121 125 "fierce"
124 125 "heavy"
118 125 "melancholy"
124 125 "second"
117 125 "silent"
24 125 "steep"
112 125 "tremulous"
88 125 "warlike"
124 126 "close"
125 126 "eager"
119 126 "open"
125 127 "heavy"
114 127 "pleasant"
122 127 "quiet"
121 127 "true"
126 128 "close"
117 128 "fresh"
72 128 "stiff"
124 128 "violent"
97 128 "weak"
104 129 "bitter"
122 129 "delicate"
128 129 "fresh"
100 129 "handy"
59 129 "jolly"
127 129 "pleasant"
94 129 "rough"
113 129 "strong"
124 129 "sure"
127 129 "true"
58 129 "wary"
108 130 "affectionate"
26 130 "careless"
128 130 "close"
112 130 "handsome"
114 130 "haughty"
127 130 "heavy"
122 130 "keen"
108 130 "solemn"
3 130 "spirited"
129 130 "sure"
100 131 "bold"
130 131 "close"
47 131 "critical"
96 131 "dogged"
99 131 "nervous"
126 131 "open"
46 131 "prompt"
45 131 "sanguine"
125 131 "second"
128 131 "violent"
128 131 "weak"
88 132 "chaste"
130 132 "handsome"
127 132 "headlong"
130 132 "heavy"
110 132 "noiseless"
127 132 "quiet"
77 132 "rigid"
108 132 "simple"
