"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-close";8;8;0;0;1;"#-close";5,46005572422593;"#-close";0,897371394677539;"#-close";439;"#-close";0,0422631220177232;"#-close";0,398596554994583
"#-grateful";10;10;0;0;1;"#-grateful";5,01949757101007;"#-grateful";0,938731368721243;"#-grateful";210;"#-grateful";0,10801393728223;"#-grateful";0,263729900121689
"#-mim";9;9;0;0;1;"#-mim";5,49805655220527;"#-mim";0,879421157930713;"#-mim";519;"#-mim";0,0257725808376089;"#-mim";0,471467852592468
"#-silent";4;4;0;0;1;"#-silent";5,49210414971432;"#-silent";0,88633158573627;"#-silent";491;"#-silent";0,0301087068344707;"#-silent";0,449068248271942
"#-straight";17;17;0;0;1;"#-straight";4,56934364940706;"#-straight";0,962994522533506;"#-straight";115;"#-straight";0,176470588235294;"#-straight";0,0648871511220932
"#-sure";9;9;0;0;1;"#-sure";5,20215441097142;"#-sure";0,921477875054165;"#-sure";283;"#-sure";0,0749619482496195;"#-sure";0,288985788822174
"#-weak";9;9;0;0;1;"#-weak";5,18085573141145;"#-weak";0,924195265930013;"#-weak";272;"#-weak";0,0785776997366111;"#-weak";0,285618424415588
"abject";36;30;3;11,6666666666667;0,833333333333333;"abject";5,49505776588903;"abject";0,883607460810852;"abject";502,25;"abject";0,0287795646721701;"abject";0,456654079258442
"abrupt";52;46;2;120;0,884615384615385;"abrupt";5,27877625785727;"abrupt";0,909705799814606;"abrupt";354,333333333333;"abrupt";0,0654808857380635;"abrupt";0,336705322066943
"acceptable";19;19;0;0;1;"acceptable";5,46933787203055;"acceptable";0,897558915123415;"acceptable";443;"acceptable";0,041869918699187;"acceptable";0,398325473070145
"active";205;128;17;15,2941176470588;0,624390243902439;"active";5,39036095291847;"active";0,898597947796943;"active";425,166666666667;"active";0,0498641207011717;"active";0,389630350387759
"acute";14;14;0;0;1;"acute";5,49879756164419;"acute";0,878998924979903;"acute";521;"acute";0,0254920753658423;"acute";0,472025901079178
"adventurous";36;34;2;86;0,944444444444444;"adventurous";5,11534585308219;"adventurous";0,92405841990876;"adventurous";292;"adventurous";0,0922329383668597;"adventurous";0,272467379768689
"affable";54;49;2;122;0,907407407407407;"affable";5,29040407077561;"affable";0,909463671374166;"affable";358,666666666667;"affable";0,0652486111699834;"affable";0,336586102843285
"affectionate";66;55;3;28;0,833333333333333;"affectionate";5,37035397461891;"affectionate";0,906193153703645;"affectionate";377,5;"affectionate";0,0543964969384089;"affectionate";0,353211857378483
"aloof";89;74;5;36,8;0,831460674157303;"aloof";5,37047346012046;"aloof";0,903920497813792;"aloof";396,833333333333;"aloof";0,0538793417266075;"aloof";0,365815299252669
"amorous";11;11;0;0;1;"amorous";5,49481231833199;"amorous";0,88532105031888;"amorous";496;"amorous";0,0293333333333333;"amorous";0,449040502309799
"awkward";72;61;5;41,4;0,847222222222222;"awkward";5,02769492851457;"awkward";0,924614153726626;"awkward";303,333333333333;"awkward";0,0953577239671568;"awkward";0,311730054517587
"benevolent";12;12;0;0;1;"benevolent";4,64712000721554;"benevolent";0,95776814126082;"benevolent";128;"benevolent";0,166666666666667;"benevolent";0,120960310101509
"benign";12;12;0;0;1;"benign";5,30115661190999;"benign";0,90991357950619;"benign";339;"benign";0,0612244897959184;"benign";0,336323380470276
"benignant";18;18;0;0;1;"benignant";5,45779560597485;"benignant";0,899375880384496;"benignant";432;"benignant";0,0450505402579296;"benignant";0,391621530056
