"terms";"clusters"
"#-easy";10
"#-familiar";53
"#-handsome";4
"#-kind";11
"#-strong";72
"#-sufficient";40
"acceptable";24
"affectionate";33
"arbitrary";5
"awkward";27
"bitter";33
"bold";78
"brave";79
"brutal";79
"brutish";28
"busy";27
"calm";47
"careful";84
"careless";73
"casual";29
"catholic";24
"cautious";55
"certain";69
"charitable";18
"cheerful";43
"christian";81
"circumspect";53
"civil";1
"clean";65
"close";80
"clumsy";22
"cold";13
"consistent";11
"constant";54
"contrary";43
"cool";37
"cordial";70
"covetous";36
"cruel";21
"cunning";59
"curious";64
"determined";70
"dexterous";65
"diligent";5
"domestic";49
"eager";54
"earnest";57
"easy";69
"endeavour";51
"even";29
"exact";56
"faithful";3
"familiar";8
"fast";23
"fearful";36
"fierce";12
"fiery";72
"firm";48
"formal";30
"free";46
"fresh";47
"friendly";55
"general";66
"generous";28
"gentle";71
"grateful";53
"grave";85
"handsome";45
"handy";17
"hearty";67
"heavy";67
"helpful";5
"helpless";19
"honest";3
"hopeless";44
"humble";71
"impatient";71
"indefatigable";77
"indifferent";36
"invincible";9
"irrational";59
"jealous";83
"joyful";4
"just";16
"keen";39
"kind";53
"laborious";7
"leisurely";30
"lively";2
"loud";28
"loving";5
"mathematical";42
"melancholy";26
"merciful";33
"merciless";1
"merry";34
"natural";68
"negative";50
"nimble";78
"obedient";39
"officious";83
"open";20
"original";52
"painstaking";19
"particular";69
"passionate";61
"penitent";30
"pensive";56
"pleasant";80
"positive";50
"prophetic";65
"quick";14
"quiet";76
"rapid";50
"reasonable";57
"rebellious";58
"religious";82
"righteous";25
"rough";48
"rude";60
"rusty";61
"sad";85
"sagacious";35
"second";32
"sensible";38
"serene";53
"serious";20
"severe";44
"shy";83
"silent";2
"simple";31
"sincere";18
"slow";40
"smooth";15
"sober";48
"sociable";37
"soft";6
"solemn";1
"steady";83
"steep";6
"stern";50
"stiff";27
"straight";84
"strict";77
"strong";32
"subtle";19
"sudden";76
"sufficient";45
"sure";62
"surly";22
"sweet";35
"swift";82
"thankful";69
"thoughtless";30
"true";62
"trusty";42
"ugly";63
"unfaithful";75
"unhappy";68
"unthinking";58
"vain";57
"vicious";33
"violent";38
"voracious";58
"weak";41
"willing";45
"whimsical";40
"wise";74
"refractory";79
"unthankful";70
"urgent";75
"tough";83
"ticklish";59
"wiser";59
"vindictive";30
"tractable";35
"vigilant";36
"thorough";36
"venturous";19
