"node_id" "tags" "dpub"
"1" "cunning, fresh, humble, indifferent, lewd, regent, sufficient, tender, true" "1"
"2" "earnest, forward, fresh, glib, humble, moderate, serious, spirited, true" "2"
"3" "gentle, mechanical, quiet, simple, true, vehement, wise" "3"
"4" "courtier, determined, direct, dissembling, face, familiar, melancholy, open" "4"
"5" "assured, called, face, humane, intelligencer, mouth, straight, sure" "5"
"6" "confessor, earnest, intelligencer, particular, shrewd, still, true" "6"
"7" "assured, budge, close, cold, face, fantastical, friendly, indifferent, resigned, sincere, wise" "7"
"8" "budge, called, close, earnest, fast, gore, mouth, simple, spirit, sprightly" "8"
"9" "face, familiar, lusty, still, tough" "9"
"10" "called, cripple, diligent, familiar, hammer, headlong, humane, modest, open, patient, sober, sweet, true" "10"
"11" "abandoned, assured, brute, called, daring, determined, dogged, face, facile, forward, general, headlong, honest, impudent, rebellious, sure, vehement, worldly" "11"
"12" "called, changeable, cleanly, fast, forward, gore, indifferent, mild, mouth, spirit, still, sweet, thorough, wisht, womanly" "12"
"13" "determined, gracious, mouth, open, pleasant, second, stately, sufficient, superingenious, true, willing, wise" "13"
"14" "assured, called, face, free, mouth, spruce, thorough" "14"
"15" "conceited, earnest, eloquent, general, mouth, proud, sure, vehement" "15"
"16" "fresh, pleasant, soft, spirit, willing, wise" "16"
"17" "curious, face, incontinent, martyr, smooth, sure, thorough, violent" "17"
"18" "called, close, courtier, delicate, forcible, intelligencer, malicious, mouth, staid" "18"
"19" "close, constant, cunning, curious, dishonest, exceptions, face, honest, immaculate, melancholic, melancholy, mouth, passionate, simple, soft, stanch, sweet, throng, true, vicious" "19"
"20" "called, determined, eloquent, gentle, indefinite, patient, spirit, sufficient, wanton" "20"
"21" "acceptable, follower, free, licentious, nigh, pleasant, still, sure" "21"
"22" "free, insolent, mouth, open, patient, rough, straight, sweet, true" "22"
"23" "animated, face, fan, open, true, wise" "23"
"24" "amorous, close, crabbed, mouth, sure, wanton, wise" "24"
"25" "continuing, fast, forward, headlong, mountebank, true" "25"
"26" "close, fresh, gallant, mouth, rough, second, soft, straight, sweet, true, tyrannous, variable" "26"
"27" "honest, mouth, rash, still, sufficient, vehement" "27"
"28" "called, incontinent, merciful, rough, spirit" "28"
"29" "brute, fast, impatient, precise, quick, resolute, second, still, tender, vain" "29"
"30" "acceptable, called, face, gracious, irreligious, melancholy, rigorous, sad, simple, straight, strong, thorough" "30"
"31" "bitter, called, determined, face, insolent, kind, mouth, natural, staid, sure, wanton" "31"
"32" "close, curious, eloquent, face, melancholy, true" "32"
"33" "called, close, cold, direct, fatherly, honest, open, simple, straight" "33"
"34" "cold, face, gentle, honest, mild, open, smooth, strong, true" "34"
"35" "amorous, brute, close, diligent, fast, gallant, negligent, strong, trim, wily, zealous" "35"
"36" "face, gracious, quick, superstitious" "36"
"37" "face, fast, fleshly, immodest, merciful, modest, resigned, smooth, sure, thorough, violent" "37"
"38" "fast, fiery, open, rough, still, sure, thorough" "38"
"39" "face, fast, glory, mouth, open, penitent, straight, true" "39"
"40" "face, sufficient" "40"
"41" "bold, called, determined, face, glory, mouth, spirit, true" "41"
"42" "fast, forward, hammer, mouth, straight, truculent, true" "42"
