"Emma"
"6"
"0"
"17"
"5.28571428571429"
"0.0418625146886016"
"0.473565757274628"
"Emma"
"6"
"0"
"18"
"7.79166666666667"
"0.0355356218733828"
"0.514682590961456"
"Emma"
"6"
"0"
"17"
"5.28571428571429"
"0.0418625146886016"
"0.473565757274628"
