"Martin_Chuzzlewit"
"5"
"0"
"30"
"9.47368421052632"
"0.0277700402352213"
"0.517295300960541"
"Martin_Chuzzlewit"
"6"
"0"
"38"
"13.7692307692308"
"0.0166032893604369"
"0.537970244884491"
"Martin_Chuzzlewit"
"5"
"0"
"30"
"9.47368421052632"
"0.0277700402352213"
"0.517295300960541"
