"Pride_and_Prejudice"
"5"
"0"
"16"
"5.32142857142857"
"0.0465263921639761"
"0.434161126613617"
"Pride_and_Prejudice"
"5"
"0"
"16"
"5.13793103448276"
"0.056003990567749"
"0.434937119483948"
"Pride_and_Prejudice"
"5"
"0"
"16"
"5.32142857142857"
"0.0465263921639761"
"0.434161126613617"
