"The_Old_Curiosity_Shop"
"5"
"0"
"17"
"6.63157894736842"
"0.0364099158919876"
"0.480704069137573"
"The_Old_Curiosity_Shop"
"6"
"0"
"24"
"8.5"
"0.0241624208738614"
"0.527331113815308"
"The_Old_Curiosity_Shop"
"5"
"0"
"17"
"6.63157894736842"
"0.0364099158919876"
"0.480704069137573"
