"terms";"clusters"
"#-clever";118
"#-considerate";87
"#-curious";127
"#-demonstrative";183
"#-intimate";134
"#-loud";27
"#-particular";82
"#-political";40
"#-profound";149
"#-proud";171
"#-slow";149
"#-steady";27
"#-unyielding";115
"abrupt";202
"abstract";203
"abusive";39
"accessible";59
"accomplished";90
"accurate";93
"active";151
"adaptable";49
"adventurous";211
"affable";218
"affected";103
"affectionate";42
"affirmative";89
"agreeable";117
"aloof";81
"amiable";136
"angelic";210
"anxious";43
"appreciative";54
"approachable";189
"arbitrary";183
"argumentative";94
"aristocratic";51
"arrogant";15
"artistic";55
"assured";76
"audacious";80
"austere";146
"awkward";47
"bashful";29
"beneficent";32
"benevolent";65
"bitter";208
"bland";187
"blunt";110
"boastful";147
"boisterous";16
"bold";105
"brave";181
"brisk";116
"businesslike";11
"calm";112
"candid";41
"capable";143
"capricious";169
"careful";42
"careless";192
"casual";6
"caustic";34
"cautious";66
"ceremonious";170
"charitable";100
"chaste";122
"cheerful";3
"childish";26
"chivalrous";69
"civil";168
"clever";71
"clumsy";13
"coarse";25
"coherent";202
"cold";124
"communicative";137
"companionable";98
"compassionate";21
"complicated";49
"complimentary";130
"conciliatory";87
"condescending";76
"confident";78
"confused";166
"congenial";103
"conscientious";66
"considerate";160
"consistent";103
"constant";141
"contemplative";55
"contented";34
"contradictory";202
"contrary";92
"conventional";1
"conversational";186
"cool";84
"cordial";194
"cosmopolitan";53
"courageous";36
"courteous";175
"courtly";200
"crafty";50
"credulous";217
"cruel";46
"cunning";63
"curious";121
"dainty";146
"daring";67
"deep";74
"defiant";50
"definite";91
"deliberate";133
"demonstrative";32
"dependent";96
"derisive";212
"derogatory";199
"despondent";175
"determined";73
"devilish";33
"dignified";111
"diligent";21
"diplomatic";26
"direct";163
"discreet";50
"disdainful";188
"dispassionate";140
"dissatisfied";54
"distant";182
"distrustful";11
"doleful";181
"dreamy";69
"dull";119
"dutiful";188
"eager";190
"earnest";24
"effeminate";193
"elegant";184
"eloquent";55
"emphatic";145
"energetic";91
"enlightened";89
"enthusiastic";102
"envious";53
"ethical";195
"exact";26
"excessive";211
"exclusive";143
"expansive";173
"explicit";102
"explosive";196
"expressive";62
"extravagant";114
"facetious";131
"faithful";179
"fanciful";165
"fearful";44
"feminine";82
"fervent";144
"fierce";72
"fiery";143
"firm";48
"foolish";105
"forcible";106
"forgetful";199
"forgiving";128
"formal";125
"frank";4
"fraternal";51
"fraudulent";128
"friendly";24
"gallant";162
"generous";83
"genial";82
"genteel";141
"gentle";83
"girlish";50
"gloomy";74
"graceful";7
"graceless";210
"gracious";12
"greedy";131
"gruff";193
"harsh";92
"hasty";44
"haughty";157
"headlong";52
"hearty";77
"heedless";8
"helpful";125
"honest";12
"hospitable";28
"humane";164
"humble";138
"humorous";139
"ignorant";73
"imaginative";5
"immovable";88
"impartial";59
"impatient";83
"impersonal";114
"impertinent";164
"imperturbable";201
"impetuous";8
