"terms";"clusters"
"#-eager";62
"#-warm";70
"#-wise";53
"abrupt";109
"abusive";73
"accessible";120
"accomplished";102
"accurate";125
"active";56
"affected";53
"affectionate";88
"agreeable";57
"aloof";24
"amiable";48
"anxious";91
"argumentative";133
"aristocratic";79
"arrogant";108
"assured";89
"awkward";73
"beneficent";53
"bitter";123
"boastful";103
"boisterous";8
"bold";127
"brave";105
"bright";110
"brisk";22
"buoyant";117
"calculating";93
"calm";82
"candid";56
"capable";11
"careful";116
"careless";86
"cautious";75
"chaste";66
"chatty";114
"cheerful";95
"childish";6
"civil";17
"clever";128
"coarse";110
"compassionate";84
"complacent";24
"complicated";94
"complimentary";86
"conciliatory";34
"confident";15
"confused";123
"considerate";28
"consistent";132
"constant";39
"constrained";86
"contented";74
"contrary";7
"conventional";86
"conversational";4
"cool";83
"cordial";130
"courageous";73
"cruel";47
"cunning";27
"curious";63
"deceitful";9
"deep";110
"defiant";78
"demonstrative";52
"dependent";126
"destructive";130
"determined";61
"devilish";131
"dictatorial";89
"direct";101
"discreet";5
"dishonest";41
"disorderly";38
"dissatisfied";32
"distant";50
"doleful";45
"dreamy";100
"dull";96
"dutiful";64
"eager";107
"earnest";129
"economical";133
"elegant";132
"energetic";132
"enthusiastic";88
"exact";36
"excessive";42
"explosive";72
"expressive";37
"extravagant";29
"facetious";81
"faithful";76
"fanciful";86
"fearful";70
"feminine";130
"fierce";79
"fiery";31
"foolish";93
"forgiving";30
"formal";60
"frank";113
"friendly";74
"frivolous";7
"gallant";24
"generous";16
"genial";130
"genteel";65
"gentle";19
"giving";130
"gloomy";88
"graceful";104
"graceless";39
"gracious";88
"greedy";88
"gruff";67
"hardened";115
"hasty";53
"hearty";114
"heedless";113
"honest";121
"hospitable";119
"hostile";81
"humane";53
"humble";44
"humorous";42
"ignorant";85
"imaginative";116
"immovable";45
"impatient";110
"impertinent";58
"impulsive";23
"inconsiderate";58
"indefatigable";71
"independent";68
"indifferent";104
"industrious";55
"inexperienced";41
"inflexible";116
"ingenious";124
"inhuman";38
"intellectual";24
"intelligent";102
"intense";107
"intimate";64
"intricate";62
"invincible";124
"irrational";24
"jocular";135
"juvenile";17
"kind";49
"ladylike";79
"languid";2
"lazy";5
"logical";133
"loud";129
"loving";123
"magnanimous";42
"maternal";67
"mature";38
"mercenary";45
"merciful";82
"mild";125
"mischievous";9
"modest";78
"moral";99
"narrow";76
"natural";46
"negligent";40
"nervous";4
"noisy";50
"observant";45
"obtrusive";35
"orderly";16
"original";4
"outspoken";114
"passive";89
"patient";118
"peaceful";124
"pensive";116
"persistent";125
"pert";90
"petty";7
"philosophical";42
"pious";32
"pleasant";18
"polished";122
"polite";13
"political";77
"practical";21
"predatory";90
"profound";24
"proper";36
"proud";20
"prudent";51
"punctual";55
"purposeless";110
"quick";43
"rational";29
"reasonable";87
"refined";54
"reliant";46
"religious";15
"reproachful";59
"resentful";115
"reserved";36
"respectful";112
"restless";10
"rigid";85
"rough";19
"rude";90
"rugged";118
"scornful";132
"selfish";89
"sentimental";85
"serene";106
"serious";94
"servile";89
"shrewd";42
"silent";105
"simple";14
"slow";12
"social";98
"solemn";109
"sour";24
"spirited";39
"sprightly";74
"stable";60
"steadfast";90
"steady";3
"stern";33
"straightforward";53
"stubborn";27
"submissive";26
"sullen";5
"sunny";61
"suspicious";42
"tasteful";128
"tender";53
"thorough";42
"thoughtful";97
"tidy";9
"tight";131
"trustful";53
"trustworthy";90
"uncompromising";92
"unkind";47
"unrelenting";86
"vague";55
"violent";80
"visionary";122
"vivacious";22
"zealous";103
"wild";1
"timid";49
"tough";73
"uncommunicative";117
"vain";111
"warm";22
"womanly";57
"unapproachable";128
"ungracious";2
"unreasonable";89
"sympathetic";108
"stormy";115
"sincere";93
"vocal";25
"spiritual";67
"wise";39
"vengeful";90
"unpolished";34
"severe";15
"unaccommodating";27
"strict";7
"wary";69
"unbending";134
"sultry";113
"untiring";16
"prompt";7
