"terms";"clusters"
"#-distant";105
"#-fastidious";79
"#-foolish";101
"#-formal";14
"#-shy";67
"#-talkative";105
"#-wise";101
"abrupt";10
"accomplished";87
"active";48
"adventurous";50
"affable";3
"affected";93
"affectionate";111
"alert";55
"animated";99
"anxious";30
"argumentative";95
"assured";70
"awkward";34
"benevolent";91
"bitter";73
"blunt";106
"boastful";83
"bountiful";102
"boyish";12
"bright";38
"brisk";45
"brutal";53
"calm";31
"capable";39
"capricious";96
"careful";54
"careless";48
"cautious";56
"ceremonious";110
"certain";115
"charitable";17
"chatty";13
"cheerful";40
"civil";81
"clever";111
"clownish";20
"coarse";10
"communicative";37
"compassionate";32
"complaisant";29
"complimentary";113
"conceited";29
"concise";25
"confident";70
"confused";100
"considerate";37
"consistent";6
"constant";69
"contented";19
"contrary";97
"cool";63
"cordial";89
"courageous";33
"critical";33
"cruel";109
"curious";42
"decisive";59
"deep";98
"dependent";28
"determined";34
"dignified";29
"direct";112
"discreet";108
"distant";92
"docile";66
"doleful";6
"dull";68
"durable";64
"dutiful";73
"eager";92
"earnest";74
"elegant";71
"energetic";13
"envious";11
"exact";72
"excessive";42
"expressive";42
"extravagant";70
"faithful";102
"fanciful";8
"fearful";97
"fearless";7
"feminine";110
"firm";79
"foolish";16
"forgiving";83
"formal";64
"friendly";84
"gallant";115
"generous";15
"genteel";10
"gentle";65
"gentlemanlike";52
"gloomy";52
"graceful";90
"gracious";4
"guileless";3
"hardened";5
"hasty";44
"hearty";77
"honest";47
"hospitable";91
"humane";57
"humble";26
"ignorant";43
"illiterate";20
"impartial";12
"impatient";111
"impertinent";6
"impolite";88
"imprudent";86
"impudent";93
"inconsiderate";47
"inconsistent";1
"indefatigable";80
"indelicate";47
"independent";71
"indifferent";26
"indulgent";82
"informed";99
"ingenious";33
"insincere";93
"insolent";44
"intellectual";85
"intelligent";82
"intimate";24
"inward";47
"irrational";47
"irresolute";50
"irritable";13
"jealous";21
"judicious";95
"just";48
"ladylike";11
"languid";55
"lazy";61
"literary";25
"lively";84
"loud";52
"maternal";94
"merry";95
"mild";109
"mischievous";21
"moderate";76
"modest";9
"moral";7
"musical";62
"narrow";17
"negative";38
"negligent";109
"nervous";65
"noisy";67
"obliging";39
"observant";53
"orderly";64
"original";98
"overcareful";36
"patient";38
"pensive";106
"persuadable";51
"pert";101
"playful";82
"polite";2
"precise";102
"presumptuous";114
"productive";79
"prompt";11
"proud";24
"prudent";29
"punctual";8
"quick";30
"quiet";71
"rational";65
"reasonable";103
"refined";19
"reserved";94
"respectful";94
"restless";94
"rude";86
"sarcastic";61
"scornful";19
"scrupulous";44
"selfish";72
"serious";68
"severe";103
"silent";40
"simple";75
"sincere";46
"slow";63
"sluggish";36
"sly";36
"social";23
"solemn";46
"solicitous";18
"speedy";66
"stable";96
"steady";46
"straightforward";107
"submissive";80
"suspicious";23
"talkative";95
"tender";12
"thorough";49
"thoughtful";31
"thoughtless";104
"unaffected";11
"unfair";28
"unfeeling";47
"unfriendly";60
"ungracious";81
"unkind";41
"unmirthful";60
"unpersuadable";112
"unpretending";35
"unreasonable";58
"unselfish";93
"unsentimental";64
"unsuspicious";64
"vain";115
"vigorous";25
"vocal";78
"warm";27
"witty";101
"womanly";14
"unpolished";67
"reproachful";3
"rough";35
"sour";53
"violent";50
"wise";9
"prejudiced";105
"spirited";13
"strict";9
"tidy";25
"timid";11
"ungenerous";80
"unvarying";110
"sedate";42
"stormy";8
"unbiased";114
"wild";38
"spontaneous";1
"ungallant";25
"passive";22
"unreserved";79
"unostentatious";57
"verbal";113
"invariable";105
"worldly";61
"uncivil";1
