"terms";"clusters"
"#-certain";62
"#-honest";95
"#-particular";164
"#-proper";152
"#-serious";95
"#-smart";135
"#-violent";142
"abrupt";17
"abstract";58
"accessible";73
"accomplished";35
"accurate";81
"active";157
"adventurous";53
"affable";101
"affected";128
"affectionate";78
"affirmative";169
"agreeable";52
"aloof";138
"ambitious";32
"amiable";166
"amicable";66
"amorous";136
"angelic";94
"anticipative";106
"arbitrary";152
"argumentative";95
"aristocratic";81
"arrogant";124
"assured";123
"audacious";89
"awkward";144
"bashful";97
"benevolent";6
"bitter";41
"blunt";101
"boastful";27
"boisterous";67
"bold";2
"boyish";169
"brave";135
"brisk";149
"brutal";92
"buoyant";64
"calculating";32
"calm";9
"candid";48
"capable";96
"careful";155
"careless";34
"careworn";95
"casual";79
"cautious";145
"changeable";48
"charitable";122
"chaste";47
"chatty";87
"cheerful";107
"childish";16
"civil";83
"clever";110
"clumsy";170
"coarse";23
"coherent";160
"communicative";72
"compassionate";150
"complacent";32
"complex";111
"complicated";114
"complimentary";55
"condescending";164
"confident";104
"confused";61
"conscientious";124
"considerate";36
"constant";28
"contented";19
"contradictory";87
"conventional";143
"conversational";51
"cool";63
"cordial";35
"courteous";83
"covetous";135
"cowardly";101
"crafty";3
"critical";165
"cruel";133
"cunning";125
"curious";22
"dainty";26
"decisive";158
"deep";99
"definite";106
"deliberate";136
"dependent";93
"derisive";48
"despondent";27
"destructive";84
"detached";17
"determined";79
"devilish";30
"dignified";68
"direct";39
"discerning";138
"discreet";137
"disdainful";10
"disrespectful";60
"dissatisfied";53
"distant";109
"docile";18
"dogged";38
"doleful";101
"dreamy";5
"dull";78
"dutiful";95
"eager";162
"earnest";59
"economical";12
"elegant";78
"eloquent";19
"emphatic";83
"energetic";65
"enlightened";124
"enthusiastic";81
"envious";122
"evasive";94
"exact";30
"excessive";145
"excitable";64
"exclusive";101
"explicit";17
"expressive";166
"extravagant";56
"facetious";19
"faithful";9
"fastidious";36
"fearful";168
"feminine";100
"fervent";86
"fickle";48
"fierce";132
"fiery";44
"firm";102
"flighty";49
"flippant";139
"foolish";121
"formal";17
"forward";89
"frank";118
"fretful";66
"friendly";85
"frivolous";152
"frugal";26
"gallant";28
"generous";30
"genial";94
"genteel";4
"gentle";99
"girlish";90
"gloomy";22
"graceful";28
"gracious";131
"greedy";13
"gruff";79
"guileless";79
"hardened";142
"harsh";166
"hasty";146
"haughty";117
"headlong";119
"heartless";73
"hearty";162
"heroic";98
"honest";107
"hospitable";1
"hostile";76
"humane";138
"humble";99
"humorous";6
"hypocritical";94
"ignorant";110
"illiterate";163
"imitative";43
"immovable";80
"impartial";124
"impatient";159
"impertinent";118
"imperturbable";76
"impetuous";127
"impious";161
"imprudent";158
"impudent";94
"inconsiderate";55
"indefatigable";20
"indefinite";77
"indelicate";152
"independent";92
