"terms";"clusters"
"amiable";11
"amorous";30
"bitter";23
"blasphemous";19
"boorish";20
"bright";22
"capable";35
"changeable";27
"childish";14
"clownish";26
"cold";22
"conceited";10
"constant";26
"cunning";15
"curious";8
"deceitful";32
"dedicated";25
"deep";11
"determined";19
"diligent";25
"direct";21
"dishonest";26
"dull";13
"eager";28
"earnest";34
"eloquent";1
"fiery";29
"forcible";37
"friendly";22
"gallant";9
"gentle";33
"gracious";3
"headlong";17
"humane";25
"humble";14
"impatient";20
"impudent";38
"indefinite";16
"indifferent";7
"ingenious";12
"insolent";23
"irreligious";36
"melancholic";26
"merciful";32
"mild";5
"moderate";4
"modest";40
"narrow";9
"negligent";30
"particular";10
"passionate";26
"patient";16
"pleasant";19
"precise";20
"quick";3
"quiet";39
"reasonable";2
"rebellious";38
"rigorous";36
"rough";6
"serious";4
"sincere";22
"thorough";31
"variable";9
"wily";30
"zealous";30
"natural";23
"bold";21
"superstitious";19
"vain";20
"malicious";37
"womanly";24
"spirited";14
"proud";10
"lewd";18
"violent";31
"shrewd";10
"sparkling";29
"worldly";38
"tough";39
"sprightly";21
