"terms";"clusters"
"#-affected";75
"#-bold";56
"#-clever";45
"#-hasty";2
"#-tender";18
"#-unalterable";84
"abrupt";73
"abusive";100
"accomplished";46
"accurate";24
"active";46
"affable";16
"affected";53
"affectionate";118
"angelic";85
"animated";35
"arrogant";112
"authoritative";112
"awkward";71
"bashful";52
"benevolent";84
"bitter";87
"bold";64
"bright";56
"calm";84
"candid";2
"capable";36
"careful";28
"careless";103
"casual";12
"cautious";55
"ceremonious";20
"chatty";97
"cheerful";6
"circumspect";66
"civil";74
"clever";33
"coarse";89
"coherent";63
"cold";3
"communicative";9
"compassionate";100
"complaisant";58
"conceited";94
"conciliatory";66
"confident";86
"confused";15
"congenial";107
"conscientious";116
"consistent";21
"constant";101
"cool";84
"cordial";115
"courteous";45
"creative";108
"critical";78
"cruel";8
"curious";40
"daring";38
"deceitful";103
"decisive";38
"deep";117
"dependent";30
"destructive";98
"determined";61
"dictatorial";112
"dignified";102
"direct";98
"disrespectful";116
"dissatisfied";2
"distant";41
"doleful";24
"dull";6
"eager";5
"earnest";21
"elegant";19
"eloquent";22
"emphatic";89
"energetic";8
"exact";81
"excessive";13
"explicit";110
"expressive";83
"extravagant";49
"faithful";48
"fastidious";2
"fearful";5
"firm";106
"foolish";25
"forbearing";65
"formal";38
"friendly";10
"frivolous";110
"gallant";8
"generous";121
"genteel";40
"gentle";111
"gloomy";98
"graceful";109
"gracious";31
"hasty";35
"haughty";2
"headstrong";52
"hearty";77
"honest";87
"humble";88
"hypocritical";116
"ignorant";118
"illiterate";58
"impartial";80
"impatient";99
"impertinent";76
"impetuous";17
"imprudent";61
"impudent";93
"indefinite";108
"independent";43
"indifferent";26
"indirect";78
"indiscreet";63
"indulgent";116
"inexhaustible";78
"informed";27
"ingenious";41
"insincere";64
"insolent";72
"intelligent";32
"intimate";120
"intricate";95
"invariable";91
"irreligious";119
"irritable";39
"jealous";85
"just";12
"kind";114
"leisurely";84
"lively";1
"malicious";59
"maternal";39
"mature";29
"mercenary";31
"merry";107
"mild";66
"miserly";58
"moderate";7
"modest";37
"moral";55
"musical";8
"narrow";85
"natural";113
"negative";38
"negligent";63
"nervous";39
"noisy";115
"obliging";45
"obstinate";56
"orderly";35
"original";13
"overbearing";84
"peevish";23
"playful";50
"pleasant";71
"polished";8
"polite";116
"pompous";105
"productive";66
"prompt";58
"proper";69
"prudent";19
"punctual";42
"quarrelsome";17
"quick";1
"quiet";67
"rational";28
"reasonable";57
"resentful";97
"reserved";15
"restless";23
"rough";73
"rude";20
"sarcastic";91
"sedate";14
"selfish";82
"serious";92
"severe";47
"shrewish";89
"shy";109
"sincere";99
"slow";104
"smart";105
"solemn";96
"sour";65
"spirited";103
"squeamish";23
"steady";62
"stuffy";51
"suspicious";78
"taciturn";70
"thorough";34
"unaffected";90
"uncivil";3
"unforgiving";34
"ungracious";43
"unguarded";11
"unreasonable";79
"unreserved";41
"unrestrained";66
"untidy";77
"unvarying";95
"vain";99
"violent";68
"warm";59
"wild";54
"vague";42
"simple";73
"witty";100
"ungenerous";87
"spiritless";64
"thoughtful";97
"thoughtless";37
"ungovernable";39
"worldly";44
"speedy";85
"studious";102
"tender";107
"unassuming";4
"uncompanionable";31
"unsocial";70
"wise";86
"respectful";116
"unbending";64
"undutiful";24
"unpretending";103
"unsuspicious";119
"whimsical";70
"social";12
"spiteful";9
"ostentatious";107
"sly";104
"scrupulous";91
"indelicate";60
"steadfast";27
