"terms";"clusters"
"#-agreeable";18
"#-dull";49
"#-elegant";100
"#-genteel";31
"#-quiet";30
"accomplished";6
"active";33
"affable";30
"affected";14
"affectionate";69
"agreeable";3
"amiable";37
"animated";84
"assured";23
"awkward";101
"bashful";111
"bitter";95
"blunt";45
"boisterous";19
"bold";84
"boyish";62
"bright";23
"calm";58
"candid";93
"capable";103
"careful";4
"careless";50
"cautious";111
"chatty";109
"cheerful";44
"civil";3
"clever";32
"cold";26
"communicative";30
"compassionate";16
"compliant";100
"complicated";45
"confident";21
"confused";7
"conscientious";45
"considerate";54
"consistent";100
"constant";78
"contented";98
"contradictory";105
"contrary";1
"cool";67
"cordial";66
"credulous";104
"critical";75
"cruel";94
"cunning";90
"curious";111
"deceitful";97
"decisive";91
"deep";86
"dependent";4
"determined";47
"dignified";10
"direct";85
"discreet";110
"dissatisfied";56
"distant";24
"dull";43
"eager";42
"earnest";78
"economical";99
"elegant";27
"enthusiastic";104
"exact";105
"excessive";71
"expressive";17
"extravagant";16
"faithful";7
"fanciful";91
"fastidious";112
"fearful";65
"feminine";67
"fervent";36
"fickle";13
"firm";111
"foolish";33
"formal";101
"frank";40
"fretful";51
"friendly";80
"frivolous";109
"generous";47
"genial";13
"genteel";75
"gentle";77
"gentlemanlike";19
"gloomy";54
"graceful";92
"gracious";70
"hardened";95
"hasty";11
"haughty";98
"headstrong";4
"hearty";18
"honest";10
"hospitable";87
"hostile";7
"humble";95
"ignorant";32
"illiterate";15
"immovable";34
"impartial";39
"impatient";60
"impertinent";63
"impetuous";48
"imprudent";7
"inarticulate";30
"inconstant";5
"indefatigable";1
"independent";28
"indifferent";73
"indulgent";2
"inelegant";72
"inexperienced";79
"ingenious";108
"ingratiating";5
"inquisitive";91
"insincere";100
"insolent";51
"intelligent";31
"intimate";53
"invariable";32
"inventive";14
"irrational";50
"irrepressible";39
"irritable";93
"jealous";22
"judicious";104
"juvenile";19
"kind";9
"languid";12
"leisurely";14
"lively";81
"loud";74
"manly";64
"maternal";104
"merry";108
"mild";55
"mischievous";104
"moderate";106
"modest";110
"musical";97
"narrow";102
"negative";88
"negligent";108
"nervous";95
"noisy";75
"obliging";79
"observant";4
"original";67
"passionate";48
"petty";6
"philanthropic";104
"playful";61
"pleasant";24
"polished";48
"polite";107
"political";1
"precise";100
"prejudiced";55
"productive";85
"proper";82
"proud";11
"prudent";53
"punctual";20
"quick";25
"quiet";83
"rash";55
"rational";12
"reasonable";38
"respectful";14
"restless";94
"rude";24
"rugged";84
"scrupulous";41
"selfish";8
"sensitive";23
"serious";26
"severe";29
"shrewd";35
"shy";92
"simple";38
"sincere";58
"slow";89
"smart";71
"sociable";109
"solemn";1
"solicitous";87
"speedy";46
"spiritless";97
"spontaneous";5
"steady";59
"strict";99
"stubborn";113
"suspicious";4
"tame";61
"thorough";52
"thoughtful";87
"unaffected";19
"unamiable";72
"uncheerful";91
"uncivil";106
"undiscerning";5
"unfair";91
"unfeeling";17
"ungenerous";76
"ungracious";34
"unkind";54
"unobtrusive";68
"unprincipled";96
"vain";10
"verbal";100
"vigorous";114
"violent";78
"warm";60
"uncordial";31
"tender";39
"thoughtless";99
"ungenteel";104
"unrestrained";62
"zealous";87
"wild";20
"uninformed";91
"unreserved";34
"worldly";97
"spirited";74
"wise";57
"witty";19
"unbiased";23
"tidy";84
"submissive";100
"stormy";88
"unchanging";110
"sparkling";88
"stable";7
"vague";67
"steadfast";108
"unreasonable";7
