"terms";"clusters"
"#-bright";137
"#-determined";124
"abrupt";109
"accessible";78
"accomplished";29
"accurate";26
"active";118
"adaptable";107
"affable";74
"affectionate";8
"affirmative";83
"aggressive";10
"agreeable";1
"aimless";88
"amiable";123
"amicable";113
"anxious";12
"appreciative";55
"artistic";104
"awkward";70
"beneficent";55
"benevolent";58
"bitter";94
"bland";76
"boisterous";2
"bold";46
"bountiful";75
"boyish";33
"brave";127
"breezy";40
"brisk";5
"calm";93
"candid";142
"capable";28
"capricious";72
"careful";75
"careless";38
"chaste";88
"cheerful";121
"childish";106
"chivalrous";130
"civil";135
"clever";45
"coarse";114
"combative";130
"communicative";27
"complicated";103
"complimentary";27
"conciliatory";142
"confident";60
"confused";71
"conscientious";89
"considerate";32
"consistent";145
"constant";38
"contemplative";120
"contented";4
"contradictory";45
"contrary";15
"conventional";40
"conversational";92
"cool";129
"cordial";78
"corrective";86
"courageous";47
"courtly";55
"critical";141
"cruel";35
"curious";9
"dainty";107
"deep";13
"defiant";31
"definite";14
"deliberate";83
"demonstrative";76
"despondent";120
"destructive";32
"determined";145
"devilish";115
"diplomatic";55
"direct";34
"dissatisfied";73
"distant";66
"doleful";15
"dreamy";24
"dull";51
"dutiful";104
"eager";112
"earnest";85
"earthy";120
"elegant";59
"eloquent";125
"enthusiastic";10
"envious";62
"exact";42
"exaggerative";2
"excitable";33
"exclusive";46
"expansive";84
"explosive";75
"expressive";50
"faithful";27
"fearful";52
"feminine";122
"fervent";15
"fierce";105
"fiery";81
"firm";95
"foolish";1
"forcible";75
"formal";134
"frank";62
"fraudulent";82
"friendly";21
"gallant";78
"generous";144
"genial";104
"genteel";39
"gentle";89
"gloomy";65
"graceful";111
"gracious";117
"greedy";131
"gruff";102
"hasty";37
"haughty";10
"hearty";48
"heedless";2
"honest";22
"hospitable";114
"humble";40
"humorous";38
"icy";44
"ignorant";120
"imaginative";120
"immovable";133
"impatient";107
"impertinent";32
"impish";29
"impressible";30
"impudent";115
"impulsive";119
"inconsiderate";131
"incorruptible";141
"indefatigable";73
"indefinite";15
"independent";108
"indifferent";73
"indirect";81
"indulgent";26
"industrious";142
"ingenious";55
"inquisitive";93
"insolent";135
"intense";113
"invincible";25
"irrational";62
"irrepressible";14
"jealous";76
"judicious";76
"just";91
"kind";3
"knavish";130
"lavish";19
"lazy";97
"leisurely";33
"lenient";57
"literal";24
"live";136
"lively";16
"loud";49
"loyal";130
"malicious";53
"masculine";7
"maternal";61
"meditative";27
"methodical";26
"mild";83
"mischievous";29
"miserly";63
"moderate";129
"modest";67
"moody";91
"moral";41
"murderous";124
"musical";47
"narrow";98
"negative";61
"nervous";54
"noisy";98
"obliging";90
"observant";133
"obtrusive";76
"orderly";139
"original";37
"particular";18
"passionate";116
"passive";52
"patient";62
"peaceful";69
"pensive";88
"persuasive";131
"philanthropic";64
"pious";82
"pleasant";36
"polished";115
"polite";23
"precise";73
"prejudiced";62
"productive";132
"profound";87
"progressive";97
"prompt";31
"proper";26
"prudent";28
"punctual";86
"quick";110
"reasonable";138
"reflective";92
"reproachful";88
"respectful";77
"responsible";100
"restless";26
"retiring";143
"revengeful";94
"rigid";108
"rough";20
"sarcastic";26
"sedate";81
"sensitive";73
"serene";76
"serious";6
"servile";63
"severe";63
"shallow";30
"shrewd";140
"shy";128
"silent";79
"slovenly";78
"slow";100
"smart";26
"social";121
"solemn";3
"sparkling";76
"sportsmanlike";143
"sprightly";81
"stable";12
"steady";116
"stern";56
"stormy";83
"strict";96
"studious";11
"sunny";44
"superficial";31
"sympathetic";101
"tender";108
"tight";76
"transparent";135
"trustworthy";87
"undiscriminating";137
"ungenerous";6
"unkind";57
"unladylike";90
"unreasonable";51
"unsuspicious";87
"unsympathetic";82
"vague";87
"vindictive";44
"violent";116
"warm";80
"wild";68
"thoughtful";78
"wise";99
"sincere";52
"whimsical";107
"womanly";138
"submissive";43
"venturesome";96
"vivacious";17
"vigorous";132
"selfish";55
"unchanging";33
"spontaneous";115
"suspicious";48
"rugged";28
"timid";81
"vocal";14
"unobservant";126
"ingenuous";102
"vain";87
