"","x"
"181","lovable"
"182","loyal"
"183","masculine"
"184","materialistic"
"185","mature"
"186","mean"
"187","messy"
"188","middle-class"
"189","middle-aged"
"190","moody"
"191","motherly"
"192","muscular"
"193","naive"
"194","narrow-minded"
"195","neat"
"196","needy"
"197","neglected"
"198","neighborly"
"199","noisy"
"200","normal"
"201","nosy"
"202","obnoxious"
"203","obsessive"
"204","old-fashioned"
"205","open-minded"
"206","opinionated"
"207","optimistic"
"208","ordinary"
"209","organized"
"210","original"
"211","outgoing"
"212","outspoken"
"213","outstanding"
"214","overrated"
"215","overworked"
"216","passionate"
"217","patient"
"218","peaceful"
"219","perceptive"
"220","persistent"
"221","persuasive"
"222","phony"
"223","pleasing"
"224","possessive"
"225","practical"
"226","predictable"
"227","prejudiced"
"228","preoccupied"
"229","presentable"
"230","procrastinating"
"231","productive"
"232","professional"
"233","prominent"
"234","protective"
"235","punctual"
"236","radical"
"237","realistic"
"238","reasonable"
"239","rebellious"
"240","reckless"
"241","relaxed"
"242","reliable"
"243","religious"
"244","resourceful"
"245","respected"
"246","respectful"
"247","retarded"
"248","ridiculous"
"249","romantic"
"250","rough"
"251","rowdy"
"252","rude"
"253","rushed"
"254","sarcastic"
"255","scared"
"256","seductive"
"257","self-conscious"
"258","self-confident"
"259","self-assured"
"260","self-supporting"
"261","self-sufficient"
"262","self-centered"
"263","senile"
"264","sensitive"
"265","sentimental"
"266","sexy"
"267","shallow"
"268","short-tempered"
"269","skilled"
"270","skillful"
"271","skinny"
"272","sleepy"
"273","slender"
"274","slim"
"275","sloppy"
"276","snobbish"
"277","sociable"
"278","soft-spoken"
"279","sophisticated"
"280","spoiled"
"281","spontaneous"
"282","stable"
"283","stingy"
"284","straightforward"
"285","stubborn"
"286","stuck-up"
"287","successful"
"288","superstitious"
"289","supportive"
"290","sympathetic"
"291","talented"
"292","talkative"
"293","temperamental"
"294","tense"
"295","terrible"
"296","terrific"
"297","thinking"
"298","tiny"
"299","tolerant"
"300","tough"
"301","traditional"
"302","troubled"
"303","trusted"
"304","trusting"
"305","trustworthy"
"306","truthful"
"307","unattractive"
"308","uncomfortable"
"309","undependable"
"310","understandable"
"311","understanding"
"312","uneducated"
"313","unfair"
"314","unfaithful"
"315","unforgettable"
"316","unfriendly"
"317","ungraceful"
"318","uninhibited"
"319","unlucky"
"320","unpopular"
"321","unpredictable"
"322","unreasonable"
"323","unreliable"
"324","unstable"
"325","unsure"
"326","upset"
"327","warm-hearted"
"328","wasteful"
"329","weird"
"330","well-adjusted"
"331","well"
"332","well-to-do"
"333","well-liked"
"334","wishy-washy"
"335","witty"
