"terms";"clusters"
"abrupt";1
"active";1
"affectionate";1
"agreeable";1
"amiable";1
"anxious";2
"bitter";1
"boisterous";1
"bold";1
"bright";2
"calm";1
"careful";1
"careless";1
"cautious";1
"certain";2
"cheerful";2
"childish";1
"coarse";1
"cold";2
"constant";2
"cool";1
"cruel";1
"cunning";1
"curious";1
"deep";2
"distant";2
"dull";2
"eager";1
"earnest";2
"exact";1
"faithful";1
"fearful";1
"foolish";1
"friendly";2
"genteel";1
"gentle";2
"gloomy";2
"graceful";1
"hasty";1
"hearty";1
"honest";2
"humble";2
"impatient";1
"jealous";1
"kind";2
"loud";1
"malicious";1
"merry";1
"mild";1
"modest";1
"moral";2
"narrow";2
"natural";2
"noisy";2
"original";2
"particular";2
"patient";1
"peaceful";1
"placid";1
"pleasant";2
"polite";1
"practical";1
"profound";1
"proper";1
"proud";1
"prudent";1
"quick";2
"quiet";2
"restless";1
"rough";2
"rude";1
"serious";1
"silent";2
"simple";2
"sincere";1
"slow";2
"smart";1
"social";1
"solemn";2
"suspicious";1
"tender";2
"thoughtful";2
"thoughtless";1
"tight";1
"timid";2
"treacherous";1
"uncouth";1
"unmindful";1
"vague";2
"vigorous";1
"violent";1
"warm";2
"wild";2
"wise";1
