"#-agreeable" "#-reasonable" "affected" "affectionate" "agreeable" "amiable" "anxious" "bitter" "bold" "bright" "calm" "capable" "careless" "certain" "cheerful" "civil" "civilized" "clever" "cold" "consistent" "constant" "contented" "deep" "determined" "devilish" "distant" "dull" "eager" "earnest" "excessive" "faithful" "fearful" "foolish" "friendly" "gallant" "generous" "gentle" "gentlemanlike" "gloomy" "gracious" "hearty" "heroic" "honest" "humble" "ignorant" "impartial" "impatient" "impertinent" "independent" "indifferent" "intelligent" "intense" "intimate" "jealous" "judicious" "just" "kind" "lazy" "literary" "lively" "loud" "maternal" "mature" "mild" "moderate" "narrow" "natural" "negligent" "original" "particular" "patient" "pleasant" "polite" "proper" "quick" "quiet" "rational" "reasonable" "refined" "resentful" "restless" "rude" "selfish" "serious" "severe" "shy" "silent" "simple" "sincere" "smart" "solemn" "speedy" "steady" "stubborn" "unaffected" "ungenerous" "uninformed" "unkind" "unsuspicious" "vain" "violent" "warm" "wild" "wise" "worldly"
"#-agreeable" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
"#-reasonable" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"affected" 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"affectionate" 0 0 0 0 0 0 2 0 0 0 1 1 1 2 2 0 1 1 2 1 1 1 0 1 0 0 0 3 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 0 2 0 0 0 1 1 1 1 1 1 0 0 2 0 0 0 0 1 1 0 0 1 2 0 0 0 0 1 1 0 1 1 1 2 1 0 0 0 1 0 2 0 3 0 0 0 0 1 1 0 0 1 1 1 2 2 0 2 1 1 0
"agreeable" 0 1 2 0 0 1 3 0 1 0 0 0 1 1 0 1 0 1 0 0 2 0 0 0 0 0 3 0 0 0 0 1 0 0 0 1 2 1 0 1 0 1 0 0 1 1 2 0 0 0 1 0 1 1 1 0 1 0 0 2 1 0 0 0 0 1 2 1 0 3 1 3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1
"amiable" 0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1
"anxious" 0 0 1 2 3 1 0 1 1 1 1 2 0 1 0 1 0 1 2 0 0 0 1 2 0 1 0 2 0 2 1 3 1 0 1 2 2 0 0 0 0 0 0 2 0 1 2 0 0 1 0 0 0 1 1 0 3 0 0 0 0 0 0 0 1 0 2 0 0 2 1 2 0 1 4 3 0 2 0 1 0 0 1 1 2 0 0 3 0 0 0 0 0 0 1 1 0 1 0 1 3 0 0 1 0
"bitter" 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"bold" 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"bright" 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"calm" 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1
"capable" 1 0 0 1 0 1 2 1 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 4 1 0 1 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0 1 0
"careless" 0 0 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"certain" 0 0 0 2 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1 2 0 1 0 0 0 0 3 1 0 0 0 2 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 2 1 1 0 1 0 0 2 0 1 0 0 0 0 1 0 0 1 0 2 0 0 2 3 0 0 1 1 0 1 1 0 1 0 2 0 2 0 0 0 0 1 0 0 1 0 1 1 0 1 1 1 1
"cheerful" 0 0 0 2 0 1 0 0 0 0 0 1 2 1 0 0 0 1 1 1 2 0 0 0 1 1 0 3 0 0 2 0 1 0 0 0 1 0 1 1 0 0 3 0 1 0 0 0 0 0 1 0 1 0 0 0 2 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 2 0 1 1 1 0 1 0 0 0 0 0 1 0 1 2 1 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0
"civil" 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0
"civilized" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
"clever" 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 2 1 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 2 0 0 1 1 0 0 1 0 0 0 0 1 0 1 0 1 0
"cold" 0 0 0 2 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 1 0 1 0 2 0 0 0 3 1 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 2 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 2 0 1 0 2 2 0 0 0 0
