"terms";"clusters"
"abrupt";34
"active";28
"affectionate";43
"agreeable";14
"anxious";8
"appreciative";24
"bitter";12
"boastful";38
"bold";27
"brave";49
"bright";41
"brisk";47
"calm";13
"capable";21
"careful";44
"careless";23
"certain";46
"cheerful";45
"clumsy";2
"coarse";23
"cold";11
"compassionate";20
"confident";21
"confused";4
"congenial";6
"cool";48
"courageous";16
"cruel";19
"curious";8
"dainty";31
"deep";41
"determined";16
"direct";39
"distant";6
"dull";23
"eager";36
"earnest";37
"elegant";14
"energetic";24
"expressive";6
"faithful";27
"fearful";24
"fervent";20
"fierce";49
"formal";15
"friendly";43
"gentle";12
"gloomy";22
"gracious";42
"harsh";43
"honest";35
"ignorant";30
"impatient";30
"indifferent";4
"intimate";26
"kind";18
"live";7
"loud";19
"merciful";16
"methodical";40
"moderate";50
"moral";42
"murderous";16
"narrow";12
"natural";37
"nervous";47
"observant";50
"original";49
"particular";32
"passionate";3
"peaceful";30
"persistent";40
"pleasant";17
"polite";30
"practical";2
"profound";2
"proper";7
"proud";38
"quick";9
"quiet";46
"reproachful";44
"responsible";44
"restless";32
"rough";5
"rugged";34
"shrewd";17
"silent";41
"simple";33
"slow";4
"social";47
"solemn";10
"stable";39
"steady";29
"stern";2
"studious";40
"submissive";49
"sunny";50
"thorough";34
"thoughtful";40
"timid";36
"vain";25
"vigorous";50
"violent";1
"warm";36
"wild";41
"wary";34
"wise";28
"worldly";44
"vague";31
