"terms";"clusters"
"active";29
"affected";4
"affectionate";20
"agreeable";34
"amiable";14
"anxious";8
"awkward";26
"capable";15
"careful";29
"cautious";30
"ceremonious";30
"certain";31
"cheerful";27
"civil";26
"clever";1
"cold";6
"consistent";11
"constant";12
"cruel";24
"deep";9
"determined";3
"distant";25
"dull";30
"eager";7
"earnest";19
"elegant";17
"exact";13
"excessive";36
"fearful";13
"foolish";23
"formal";27
"friendly";17
"generous";10
"gentle";21
"gracious";30
"humble";30
"ignorant";20
"impatient";1
"impertinent";24
"imprudent";22
"indifferent";35
"intelligent";36
"intimate";33
"kind";8
"lively";26
"natural";15
"nervous";29
"original";36
"particular";28
"pleasant";26
"polite";13
"proper";16
"proud";28
"prudent";23
"quick";25
"quiet";10
"rational";11
"reasonable";19
"rude";4
"selfish";24
"serious";7
"severe";2
"silent";35
"sincere";18
"solemn";1
"steady";5
"unaffected";25
"uncivil";23
"unguarded";32
"unreasonable";3
"vain";7
"violent";16
"warm";24
"wild";22
