"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-agreeable";0;0;3;4052;0;"#-agreeable";5,34607035783889;"#-agreeable";0,898587858146785;"#-agreeable";419,25;"#-agreeable";2,7699143948019e-05;"#-agreeable";0,899564832448959
"#-aristocratic";0;0;0;0;0;"#-aristocratic";5,4559695788675;"#-aristocratic";0,891454974389575;"#-aristocratic";455;"#-aristocratic";1,52645398229523e-05;"#-aristocratic";0,901526093482971
"#-awkward";0;0;0;0;0;"#-awkward";5,41248968062715;"#-awkward";0,895015143830745;"#-awkward";423;"#-awkward";1,8509532208442e-05;"#-awkward";0,892935633659363
"#-calm";0;0;0;0;0;"#-calm";5,46631506616248;"#-calm";0,884218697841486;"#-calm";484;"#-calm";1,18598238669846e-05;"#-calm";0,900091290473938
"#-careful";2;2;1;3004;1;"#-careful";4,80230638852896;"#-careful";0,939103486148065;"#-careful";196,5;"#-careful";9,8410023626466e-05;"#-careful";0,908544421195984
"#-certain";0;0;2;4200,5;0;"#-certain";5,31008768402451;"#-certain";0,906961021067969;"#-certain";365,333333333333;"#-certain";3,05665904902249e-05;"#-certain";0,917240162690481
"#-cheerful";0;0;0;0;0;"#-cheerful";5,36654285661455;"#-cheerful";0,899498971660021;"#-cheerful";390;"#-cheerful";2,14713341860389e-05;"#-cheerful";0,901490032672882
"#-civil";0;0;0;0;0;"#-civil";5,37875697643043;"#-civil";0,899245025751585;"#-civil";396;"#-civil";2,12615688629353e-05;"#-civil";0,909850597381592
"#-cold";0;0;1;440;0;"#-cold";4,92176974723541;"#-cold";0,948565901200334;"#-cold";180;"#-cold";8,31420393286281e-05;"#-cold";0,943899720907212
"#-complimentary";0;0;0;0;0;"#-complimentary";4,20003445019136;"#-complimentary";0,961227732199616;"#-complimentary";79;"#-complimentary";0,00020471210034615;"#-complimentary";0,872819066047668
