"terms";"clusters"
"active";58
"adventurous";69
"affectionate";5
"agreeable";72
"anxious";35
"appreciative";12
"aristocratic";89
"authoritative";45
"bitter";89
"bold";83
"brave";79
"bright";28
"brisk";3
"calm";84
"capable";22
"capricious";46
"careless";90
"certain";79
"cheerful";83
"chivalrous";45
"civil";46
"clumsy";61
"coarse";29
"cold";65
"confident";10
"confused";60
"congenial";75
"considerate";5
"courageous";64
"courtly";19
"cruel";9
"curious";37
"deep";86
"demonstrative";78
"despondent";44
"determined";17
"devilish";24
"direct";82
"disorderly";19
"disrespectful";79
"distant";48
"dull";53
"eager";86
"earnest";13
"elegant";75
"emotional";19
"emphatic";81
"energetic";80
"expressive";15
"faithful";23
"fanciful";77
"fearful";62
"fearless";47
"feminine";88
"fervent";6
"fierce";6
"firm";86
"forgetful";48
"generous";29
"gentle";54
"girlish";59
"glib";76
"gloomy";32
"gracious";90
"gregarious";46
"heartless";12
"heedful";24
"heedless";35
"humane";24
"impressible";36
"industrious";52
"ingenious";20
"inhuman";21
"ironical";80
"irreligious";46
"jealous";57
"loud";2
"loving";73
"loyal";8
"maternal";46
"mercenary";55
"merciful";14
"methodical";3
"moral";27
"murderous";57
"natural";68
"negligent";25
"outspoken";48
"passionate";73
"persistent";86
"pleasant";23
"proud";55
"quiet";1
"revengeful";16
"rough";58
"selfish";63
"shallow";1
"slow";87
"solemn";48
"submissive";46
"tight";7
"unselfish";56
"passive";83
"inquisitive";89
"intricate";5
"independent";67
"formal";47
"friendly";49
"treacherous";46
"fraternal";46
"cool";58
"docile";29
"patient";57
"placid";4
"quick";85
"sensitive";4
"sparkling";57
"stalwart";54
"vivid";85
"warm";57
"wild";57
"orderly";3
"steady";74
"intelligent";18
"magnanimous";66
"restless";64
"explosive";46
"indifferent";82
"insolent";43
"learned";42
"honest";64
"particular";50
"rugged";17
"sunny";9
"polite";31
"sensual";39
"overbearing";79
"lifeless";26
"saintly";64
"shrewd";33
"womanly";73
"stormy";61
"dainty";67
"graceful";37
"harsh";37
"immovable";37
"simple";35
"peevish";17
"silent";50
"forcible";80
"original";67
"lively";40
"lethargic";82
"wise";23
"irrepressible";67
"negative";13
"studious";60
"reckless";52
"straightforward";55
"zealous";55
"observant";19
"inconsistent";16
"severe";16
"narrow";88
"reproachful";91
"ignorant";40
"lenient";51
"superstitious";44
"uncomplaining";44
"unscrupulous";76
"sour";17
"knavish";30
"wary";38
"moderate";39
"religious";39
"stable";1
"responsible";34
"tender";19
"uncompromising";71
"rational";47
"speedy";48
"sincere";11
"vague";62
"rude";61
"sullen";61
"timid";61
"worldly";63
"voluptuous";41
"tame";89
"vigorous";70
