"clusters"
59
66
67
61
8
31
7
20
7
14
83
33
10
26
31
53
77
45
43
16
4
61
22
82
25
13
40
26
50
21
23
48
56
49
58
46
87
59
58
62
64
88
3
87
17
32
63
68
57
75
84
91
12
66
2
11
82
11
68
71
76
44
70
78
5
66
43
13
52
11
27
39
41
61
56
47
30
45
42
2
34
43
53
83
83
56
11
24
34
14
37
27
57
66
75
74
65
51
68
6
85
45
3
1
28
73
91
35
71
29
90
42
74
36
41
25
56
17
36
84
23
25
33
21
9
18
2
18
59
64
33
47
17
16
86
39
38
38
35
33
80
6
19
15
91
73
6
44
33
54
79
80
88
53
44
85
81
11
87
82
28
13
15
88
91
89
59
89
79
59
64
3
72
68
15
2
2
76
77
7
84
24
28
55
4
27
43
84
63
90
60
60
29
69
69
69
