"terms";"clusters"
"#-coarse";33
"#-foolish";52
"#-shy";27
"abrupt";11
"accomplished";81
"active";58
"adventurous";83
"affable";16
"affectionate";81
"agreeable";34
"amiable";67
"anxious";62
"assured";77
"awkward";49
"benevolent";70
"brisk";57
"brutal";84
"capable";44
"careful";79
"careless";72
"cautious";69
"ceremonious";4
"certain";41
"chatty";38
"cheerful";21
"civil";35
"clever";15
"coarse";68
"cold";19
"communicative";64
"compassionate";8
"complaisant";50
"conceited";50
"confident";28
"considerate";13
"consistent";7
"constant";47
"cool";59
"cordial";76
"courageous";24
"cruel";59
"decisive";4
"deep";16
"dignified";53
"discreet";25
"distant";40
"dull";27
"eager";10
"earnest";5
"elegant";81
"exact";64
"excessive";59
"extravagant";51
"faithful";2
"fanciful";29
"fearful";79
"fearless";76
"foolish";56
"forgiving";17
"formal";46
"friendly";12
"gallant";71
"generous";53
"gentle";81
"gentlemanlike";31
"hasty";24
"hearty";37
"honest";45
"humane";76
"humble";52
"ignorant";52
"impatient";6
"impudent";55
"inconsiderate";20
"indelicate";20
"independent";38
"indifferent";54
"insolent";1
"intellectual";7
"intimate";29
"irrational";20
"judicious";9
"kind";40
"ladylike";24
"lively";30
"maternal";82
"merry";68
"moderate";21
"musical";39
"narrow";71
"natural";73
"negligent";42
"nervous";79
"original";27
"particular";74
"pert";52
"playful";39
"pleasant";22
"precise";24
"proper";73
"proud";7
"quick";48
"quiet";67
"rational";31
"reasonable";32
"rude";35
"scornful";55
"serious";60
"severe";80
"silent";65
"social";58
"steady";43
"straightforward";39
"tender";24
"vain";52
"vigorous";33
"indulgent";63
"hospitable";61
"obliging";50
"unsuspicious";66
"warm";22
"violent";16
"overcareful";4
"restless";4
"unbiased";4
"solicitous";77
"determined";14
"just";63
"reserved";27
"ungallant";18
"scrupulous";69
"expressive";33
"modest";25
"suspicious";30
"unsentimental";30
"uncivil";35
"docile";27
"illiterate";68
"unpolished";68
"stormy";59
"observant";64
"slow";38
"graceful";82
"impertinent";24
"orderly";46
"simple";75
"refined";45
"unpretending";57
"thoughtless";2
"unfair";49
"presumptuous";70
"sedate";76
"unostentatious";76
"intelligent";43
"prompt";23
"rough";23
"ungenerous";43
"unaffected";36
"imprudent";24
"thorough";26
"worldly";25
"unfeeling";20
"loud";3
"respectful";17
"thoughtful";13
"mild";24
"wise";2
"sour";82
"selfish";7
"sincere";48
"sly";24
"unreasonable";72
"ungracious";79
"submissive";78
"timid";78
"womanly";24
