"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-agreeable";0;0;1;6128;0;"#-agreeable";3,98409082738735;"#-agreeable";0,931952890416071;"#-agreeable";137,5;"#-agreeable";0,000331882481826173;"#-agreeable";0,851167291402817
"#-amiable";0;0;0;0;0;"#-amiable";4,65424803710855;"#-amiable";0,922834765900435;"#-amiable";155;"#-amiable";4,87574673850565e-05;"#-amiable";0,947994709014893
"#-calm";0;0;0;0;0;"#-calm";4,82507194154196;"#-calm";0,891608929207036;"#-calm";224;"#-calm";2,49510936287115e-05;"#-calm";0,928188741207123
"#-capable";0;0;0;0;0;"#-capable";4,5742858900062;"#-capable";0,931122986735276;"#-capable";136;"#-capable";5,38664719868997e-05;"#-capable";0,948460280895233
"#-fastidious";0;0;0;0;0;"#-fastidious";3,88208243492896;"#-fastidious";0,96440826372117;"#-fastidious";56;"#-fastidious";0,000130017370320675;"#-fastidious";0,864000022411346
"#-firm";0;0;0;0;0;"#-firm";4,72820764099813;"#-firm";0,900221152948733;"#-firm";191;"#-firm";3,31088480051538e-05;"#-firm";0,943145334720612
"#-friendly";0;0;0;0;0;"#-friendly";4,80850601921868;"#-friendly";0,891516141575368;"#-friendly";220;"#-friendly";2,54309976117981e-05;"#-friendly";0,927621483802795
"#-frightened";0;0;0;0;0;"#-frightened";4,74875649440931;"#-frightened";0,898840313232375;"#-frightened";197;"#-frightened";3,12367730595739e-05;"#-frightened";0,94208836555481
"#-genteel";0;0;0;0;0;"#-genteel";3,87481385291249;"#-genteel";0,975951878925143;"#-genteel";53;"#-genteel";0,000135281385281385;"#-genteel";0,914999902248383
"#-ignorant";0;0;0;0;0;"#-ignorant";4,81585525143383;"#-ignorant";0,891383088613171;"#-ignorant";222;"#-ignorant";2,52785698396328e-05;"#-ignorant";0,927621483802795
"#-impatient";0;0;0;0;0;"#-impatient";4,89871460053738;"#-impatient";0,885934971406261;"#-impatient";252;"#-impatient";1,99149131288822e-05;"#-impatient";0,923233389854431
"#-material";0;0;0;0;0;"#-material";4,95183120049271;"#-material";0,885091448782674;"#-material";269;"#-material";1,81986025630103e-05;"#-material";0,904493391513824
"#-pleasant";0;0;1;1419;0;"#-pleasant";4,14920277998475;"#-pleasant";0,955082244967503;"#-pleasant";89;"#-pleasant";0,000133194062751384;"#-pleasant";0,922065913677216
"#-productive";0;0;0;0;0;"#-productive";4,83324282557804;"#-productive";0,890207247039604;"#-productive";228;"#-productive";2,37574777885952e-05;"#-productive";0,928945004940033
"#-quiet";0;0;0;0;0;"#-quiet";4,11579654601504;"#-quiet";0,965542021624146;"#-quiet";71;"#-quiet";9,23872875092387e-05;"#-quiet";0,911020398139954
"#-serious";0;0;1;1770;0;"#-serious";4,85859535951321;"#-serious";0,890402333393097;"#-serious";235;"#-serious";2,31709838055441e-05;"#-serious";0,927989453077317
"#-severe";0;0;1;2183;0;"#-severe";4,88605089082408;"#-severe";0,888698876956381;"#-severe";245,5;"#-severe";2,16448419657424e-05;"#-severe";0,916167318820953
