"terms";"clusters"
"#-anxious";14
"#-mild";38
"accessible";54
"active";19
"adventurous";87
"affable";96
"affectionate";33
"agreeable";32
"ambitious";101
"amiable";121
"anxious";105
"argumentative";30
"aristocratic";89
"arrogant";101
"assured";148
"awkward";121
"bashful";123
"beneficent";87
"benevolent";107
"bitter";119
"blunt";130
"boastful";114
"bold";126
"boyish";96
"brave";14
"bright";132
"calm";79
"capable";115
"capricious";138
"careful";111
"careless";99
"certain";69
"cheerful";145
"childish";97
"chivalrous";4
"clever";124
"clumsy";27
"coarse";42
"cold";51
"complacent";103
"complicated";87
"complimentary";17
"conciliatory";30
"confident";43
"congenial";72
"conscientious";3
"constrained";46
"contented";115
"conventional";26
"cool";54
"cordial";114
"corrective";114
"courageous";55
"crafty";81
"cruel";37
"cunning";81
"curious";4
"decisive";87
"deep";141
"definite";22
"deliberate";8
"destructive";82
"determined";65
"devilish";11
"dignified";21
"direct";64
"disdainful";87
"distant";76
"distrustful";81
"dogged";117
"doleful";87
"dull";144
"dutiful";95
"earnest";133
"economical";11
"emphatic";84
"enthusiastic";33
"exact";92
"expressive";58
"extravagant";41
"faithful";84
"fearful";60
"feminine";104
"fickle";12
"forbearing";107
"forcible";104
"forgetful";41
"formal";1
"friendly";145
"gallant";67
"generous";93
"genial";35
"genteel";101
"gentle";59
"gloomy";88
"gracious";61
"greedy";90
"gruff";59
"haughty";118
"heartless";105
"helpful";36
"heroic";23
"honest";92
"hospitable";16
"humble";100
"ignorant";18
"impatient";6
"impetuous";87
"incautious";41
"incorruptible";87
"indefinite";22
"independent";3
"industrious";113
"inexhaustible";68
"inquisitive";18
"insolent";98
"intellectual";12
"intimate";52
"intricate";116
"intrusive";86
"irrepressible";87
"irreverent";26
"kind";80
"kindly";46
"lazy";72
"literary";10
"lively";68
"loud";13
"magnanimous";55
"manly";3
"meek";17
"mercenary";136
"methodical";24
"mild";59
"modest";137
"moody";36
"moral";14
"musical";102
"narrow";52
"natural";28
"negligent";56
"objective";19
"observant";134
"particular";11
"passionate";132
"passive";59
"patient";35
"peaceful";75
"perceptive";142
"persistent";43
"placid";79
"playful";135
"pleasant";48
"political";57
"practical";128
"precise";138
"prim";116
"proper";135
"proud";83
"punctual";7
"quick";131
"quiet";141
"reasonable";110
"religious";125
"reproachful";64
"responsible";26
"responsive";13
"rough";104
"scornful";21
"selfish";88
"sensitive";66
"serious";40
"shallow";37
"shy";49
"silent";45
"slow";34
"social";6
"stubborn";139
"sullen";39
"suspicious";5
"sympathetic";44
"tempestuous";41
"tender";135
"tight";53
"ungovernable";62
"vague";120
"violent";54
"visionary";54
"warm";91
"energetic";106
"indomitable";83
"tense";19
"undisguised";148
"conversational";96
"candid";146
"brisk";73
"maternal";94
"original";143
"polished";59
"polite";106
"jealous";109
"stable";25
"profound";87
"jovial";140
"inconsistent";29
"systematic";56
"changeable";62
"contemplative";56
"timid";73
"eager";122
"loving";122
"steady";97
"undignified";4
"womanly";8
"complaining";42
"tyrannical";81
"considerate";39
"fierce";42
"wary";42
"condescending";101
"discreet";101
"explosive";101
"hardened";136
"literal";77
"sloppy";101
"strict";7
"trustworthy";31
"smart";96
"thoughtful";127
"mistrustful";97
"orderly";11
"irresolute";2
"overbearing";42
"indifferent";129
"merciful";129
"shrewd";129
"intense";100
"transparent";82
"daring";148
"inconsiderate";74
"unselfish";133
"sociable";46
"fiery";114
"unpitying";148
"intuitive";50
"presumptuous";50
"stormy";71
"underhanded";52
"intelligent";77
"frugal";112
"vain";21
"impudent";87
"learned";140
"submissive";95
"thorough";20
"spiritual";84
"uninformed";98
"wild";122
"spiteful";70
"wise";15
"ungenerous";55
"mature";38
"miserly";38
"sunny";63
"heedless";46
"live";117
"severe";117
"loyal";107
"magnetic";108
"reserved";125
"unpolished";125
"inexperienced";87
"spontaneous";87
"reckless";42
"meditative";87
"ruthless";3
"simple";85
"unceremonious";3
"moderate";78
"stern";1
"unpolite";115
"serene";76
"rugged";9
"refined";104
"unconstrained";104
"whimsical";104
"subjective";20
"timorous";27
"spirited";72
"trustful";62
"respectful";12
"sly";147
"worldly";1
"unreasonable";64
"unflinching";1
"surly";9
"unvarying";112
"talkative";121
"zealous";121
"sluggish";47
"unchangeable";114
