"clusters"
32
10
26
15
18
15
5
24
26
16
9
6
6
32
23
22
4
11
20
1
19
19
8
11
23
25
27
20
4
31
2
27
14
14
20
28
21
3
2
5
17
17
29
22
22
29
29
10
12
7
7
7
17
5
9
23
16
3
6
13
13
28
20
1
19
21
30
32
30
25
25
