"terms";"clusters"
"#-extravagant";38
"#-reproachful";85
"#-suspicious";55
"#-unmindful";121
"abstract";11
"accurate";18
"acid";38
"active";146
"adaptable";103
"affable";114
"affected";125
"affectionate";150
"affirmative";94
"agreeable";3
"amiable";61
"amicable";86
"amorous";40
"anxious";136
"approachable";2
"arbitrary";51
"argumentative";6
"articulate";26
"audacious";145
"awkward";15
"bashful";16
"benevolent";121
"bitter";72
"bland";114
"blasphemous";99
"boastful";7
"boisterous";45
"bold";126
"boorish";71
"brave";32
"bright";123
"brisk";15
"brutal";132
"buoyant";26
"calm";13
"candid";54
"capable";106
"capricious";85
"careful";126
"careless";23
"careworn";13
"casual";75
"cautious";125
"certain";52
"chaste";43
"chatty";121
"cheerful";47
"chivalrous";7
"civil";132
"civilized";84
"clever";134
"coarse";135
"cold";97
"compassionate";16
"complicated";20
"complimentary";17
"conciliatory";26
"confident";117
"confused";106
"congenial";12
"conscientious";20
"considerate";118
"consistent";133
"constant";92
"contented";35
"contrary";65
"conversational";142
"cool";97
"cordial";79
"courteous";9
"credulous";120
"critical";132
"cruel";27
"curious";28
"dainty";140
"deceitful";104
"deep";22
"definite";26
"dependent";103
"determined";78
"devilish";71
"direct";16
"disrespectful";132
"distant";144
"distrustful";137
"doleful";60
"dreamy";25
"dull";50
"eager";8
"earnest";21
"efficient";130
"elegant";66
"emphatic";23
"energetic";53
"envious";81
"excessive";134
"exclusive";5
"expansive";74
"expressive";62
"extravagant";29
"facetious";81
"faithful";111
"fanciful";63
"fearful";44
"fierce";98
"fiery";96
"firm";26
"foolish";68
"forbearing";108
"forgetful";34
"formal";84
"frank";106
"friendly";1
"gallant";31
"generous";128
"genteel";150
"gentle";82
"gloomy";122
"graceful";95
"gracious";1
"greedy";6
"gruff";132
"harsh";95
"hasty";21
"haughty";17
"headlong";121
"heartless";73
"hearty";133
"honest";79
"hospitable";148
"humane";132
"humble";70
"humorous";133
"imaginative";104
"immoderate";80
"immovable";102
"impartial";11
"impatient";128
"impertinent";149
"imperturbable";93
"inconsiderate";53
"independent";33
"indifferent";8
"inflexible";80
"ingenious";34
"insolent";49
"intelligent";26
"intense";19
"intimate";125
"ironical";55
"irrepressible";121
"irritable";21
"jealous";91
"jovial";46
"kind";57
"learned";20
"lenient";39
"lethargic";132
"literary";17
"lively";64
"logical";2
"loud";50
"loving";143
"lukewarm";102
"malicious";81
"manly";65
"mercenary";81
"merciful";12
"merry";48
"methodical";55
"mild";119
"moderate";116
"modest";96
"moody";32
"moral";107
"murderous";84
"narrow";116
"natural";31
"nervous";58
"noisy";144
"obliging";132
"obtrusive";4
"original";89
"particular";112
"passive";53
"patient";108
"peaceful";20
"perceptive";9
"pious";112
"placid";113
"pleasant";115
"polished";14
"practical";92
"profound";37
"proper";31
"proud";117
"prudent";81
"punctual";109
"quarrelsome";81
"quick";112
"quiet";76
"rational";46
"restless";42
"rough";36
"rude";27
"selfish";117
"sensitive";22
"serious";105
"servile";104
"shrewd";98
"silent";124
"simple";61
"slow";62
"social";51
"solemn";141
"spirited";42
"spiritual";152
"sprightly";132
"suspicious";104
"tame";151
"thoughtful";146
"thoughtless";59
"tight";127
"timid";137
"tough";2
"trustful";29
"ungenerous";41
"ungovernable";60
"unmindful";92
"unsocial";129
"unthinking";77
"vague";60
"vigorous";25
"wasteful";60
"wild";138
"rash";11
"profane";88
"wise";117
"ingenuous";10
"respectful";10
"negative";18
"genial";34
"reasonable";147
"talkative";86
"sincere";61
"verbal";94
"cunning";145
"shy";131
"stern";22
"worldly";87
"jaunty";145
"jocular";26
"studious";13
"explosive";75
"frivolous";119
"indulgent";75
"spry";119
"warm";101
"intolerant";132
"fervent";108
"exact";26
"rigid";26
"smart";26
"violent";124
"discreet";24
"just";43
"surly";55
"tidy";116
"guileless";132
"languid";34
"sour";147
"stable";72
"tender";37
"despondent";2
"eloquent";83
"polite";9
"submissive";90
"strict";133
"responsive";83
"transparent";86
"reflective";132
"magnanimous";125
"unselfish";125
"unreasonable";39
"uncivil";132
"vivid";19
"forgiving";100
"taciturn";102
"untiring";38
"lavish";66
"negligent";66
"juvenile";134
"zealous";69
"steady";69
"scornful";58
"valiant";56
"presumptuous";6
"unfriendly";139
"uncomplaining";88
"heedless";132
"vain";12
"incorruptible";110
"precise";132
"prompt";5
"unpolite";30
"vindictive";41
"meek";129
"spiteful";74
"philosophical";132
"sarcastic";134
"vocal";120
"straightforward";49
"whimsical";32
"niggardly";133
"severe";132
"serene";6
"truthful";4
"resentful";41
"sluggish";67
"unkind";132
"willful";74
