"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-careful";0;0;2;279,5;0;"#-careful";4,2517503329309;"#-careful";0,88944614848368;"#-careful";119,666666666667;"#-careful";0,000112371767036021;"#-careful";0,922874013582865
"#-certain";0;0;0;0;0;"#-certain";4,4933045720186;"#-certain";0,894389218329121;"#-certain";152;"#-certain";7,23681553188911e-05;"#-certain";0,933948218822479
"#-daring";0;0;0;0;0;"#-daring";4,25472804105353;"#-daring";0,885659742418921;"#-daring";122;"#-daring";0,000123140914252877;"#-daring";0,926108598709106
"#-firm";0;0;0;0;0;"#-firm";3,93799320611988;"#-firm";0,89118245160771;"#-firm";83;"#-firm";0,000152031056275082;"#-firm";0,914276123046875
"#-frightened";0;0;0;0;0;"#-frightened";4,12215009926016;"#-frightened";0,885729526922299;"#-frightened";105;"#-frightened";0,000120540335154541;"#-frightened";0,920885503292084
"#-hearty";0;0;0;0;0;"#-hearty";4,44592000465722;"#-hearty";0,895841062109652;"#-hearty";143;"#-hearty";8,24492022623871e-05;"#-hearty";0,930237710475922
"#-kind";0;0;0;0;0;"#-kind";4,4724802098423;"#-kind";0,894995042200486;"#-kind";148;"#-kind";7,54488285189211e-05;"#-kind";0,923035979270935
"#-pleasant";0;0;0;0;0;"#-pleasant";3,93474028219958;"#-pleasant";0,900512013200477;"#-pleasant";79;"#-pleasant";0,000153976441604435;"#-pleasant";0,920396149158478
"#-quiet";0;0;0;0;0;"#-quiet";4,26520074679814;"#-quiet";0,886333613141065;"#-quiet";123;"#-quiet";0,000121659118934928;"#-quiet";0,918184041976929
"#-simple";0;0;0;0;0;"#-simple";4,12930232054483;"#-simple";0,885462903495057;"#-simple";106;"#-simple";0,000119833709675957;"#-simple";0,921417057514191
"#-vain";1;1;0;0;1;"#-vain";4,13069219053463;"#-vain";0,893127885783476;"#-vain";102;"#-vain";0,000119420274278515;"#-vain";0,926113188266754
"#-wild";0;0;0;0;0;"#-wild";4,16993759209425;"#-wild";0,885425385090911;"#-wild";111;"#-wild";0,000121028011933362;"#-wild";0,920037388801575
"affectionate";0;0;0;0;0;"affectionate";4,38796508368948;"affectionate";0,894540118930171;"affectionate";135;"affectionate";9,08067269623334e-05;"affectionate";0,934925734996796
"agreeable";0;0;2;267;0;"agreeable";4,08932761334796;"agreeable";0,892504610169683;"agreeable";99,3333333333333;"agreeable";0,00013338183970523;"agreeable";0,920817236105601
"animated";0;0;0;0;0;"animated";4,43581734576823;"animated";0,896349276187909;"animated";141;"animated";8,50561193713419e-05;"animated";0,933221161365509
"anxious";0;0;6;279,666666666667;0;"anxious";4,19343304326874;"anxious";0,894668216379698;"anxious";114,142857142857;"anxious";0,000124094975555689;"anxious";0,922766327857971
"arbitrary";0;0;0;0;0;"arbitrary";4,32671315359226;"arbitrary";0,891732515719514;"arbitrary";128;"arbitrary";0,000111515569852702;"arbitrary";0,926527678966522
"awkward";0;0;2;389,5;0;"awkward";4,22680064736928;"awkward";0,89102938160957;"awkward";116,333333333333;"awkward";0,000114115178161481;"awkward";0,923958162466685
"bitter";0;0;1;1349;0;"bitter";3,07256695686472;"bitter";0,928377509385492;"bitter";64,5;"bitter";0,00052415467962636;"bitter";0,708506941795349
"bold";0;0;2;441,5;0;"bold";4,36111729673581;"bold";0,8925037003269;"bold";133;"bold";9,68439223074336e-05;"bold";0,930293957392374
"bright";0;0;2;175,5;0;"bright";3,86218363918108;"bright";0,899028123304022;"bright";74,6666666666667;"bright";0,00015933126920553;"bright";0,919389883677165
"brutal";2;2;0;0;1;"brutal";3,88798664640734;"brutal";0,903328960462566;"brutal";74;"brutal";0,000168637026367102;"brutal";0,908908426761627
"calm";0;0;11;123;0;"calm";3,57772647744985;"calm";0,928481200117369;"calm";57,4166666666667;"calm";0,000275258740881666;"calm";0,8793798883756
"capable";0;0;2;906,5;0;"capable";4,0192511567786;"capable";0,900870653293164;"capable";96,3333333333333;"capable";0,000151992708862502;"capable";0,912453353404999
"careful";0;0;0;0;0;"careful";3,91822880532578;"careful";0,894159057437446;"careful";80;"careful";0,000153030551456523;"careful";0,917689800262451
"casual";0;0;1;209;0;"casual";4,21486284302549;"casual";0,886146418337982;"casual";116,5;"casual";0,000119591408245456;"casual";0,921405792236328
"cautious";0;0;2;341,5;0;"cautious";4,34541494643369;"cautious";0,892925738208668;"cautious";130,333333333333;"cautious";9,80654372811629e-05;"cautious";0,927346527576447
"certain";0;0;12;163,333333333333;0;"certain";4,22733653995363;"certain";0,895390153852277;"certain";119,769230769231;"certain";0,000127716454594798;"certain";0,921516409287086
"charitable";0;0;0;0;0;"charitable";4,46689044503838;"charitable";0,895090829775481;"charitable";147;"charitable";7,62049591647259e-05;"charitable";0,932090997695923
"cheerful";0;0;4;465,25;0;"cheerful";4,06071054000622;"cheerful";0,911850329002645;"cheerful";102,4;"cheerful";0,000190375186294236;"cheerful";0,917307960987091
"circumspect";2;2;0;0;1;"circumspect";4,35002282952843;"circumspect";0,892276259019629;"circumspect";131;"circumspect";0,000100043661666776;"circumspect";0,92167067527771
"civil";4;4;2;176,5;1;"civil";4,44559963115742;"civil";0,895071823963057;"civil";143,666666666667;"civil";8,0121707108948e-05;"civil";0,929377297560374
