"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-accessible";0;0;0;0;0;"#-accessible";4,67366975573242;"#-accessible";0,94577255010382;"#-accessible";140;"#-accessible";4,98829243502003e-05;"#-accessible";0,957557022571564
"#-agreeable";1;1;1;758;1;"#-agreeable";5,37299842952637;"#-agreeable";0,905773613480189;"#-agreeable";377;"#-agreeable";1,76271541985731e-05;"#-agreeable";0,945613175630569
"#-certain";0;0;2;3452;0;"#-certain";5,48094566063548;"#-certain";0,896937728909124;"#-certain";455;"#-certain";1,30329281921462e-05;"#-certain";0,932788888613383
"#-cold";0;0;0;0;0;"#-cold";5,03337655013281;"#-cold";0,928575602003962;"#-cold";226;"#-cold";2,93791212378403e-05;"#-cold";0,959380567073822
"#-considerate";0;0;0;0;0;"#-considerate";5,45279552638892;"#-considerate";0,897528387434386;"#-considerate";435;"#-considerate";1,41052721112544e-05;"#-considerate";0,936109900474548
"#-credulous";0;0;0;0;0;"#-credulous";3,85973269786901;"#-credulous";0,963167403222824;"#-credulous";55;"#-credulous";0,000133795536094387;"#-credulous";0,884297549724579
"#-curious";0;0;1;8693;0;"#-curious";5,05538002652345;"#-curious";0,921408235639716;"#-curious";291,5;"#-curious";3,2809162102489e-05;"#-curious";0,94541910290718
"#-demonstrative";2;2;1;1533;1;"#-demonstrative";5,44814437827104;"#-demonstrative";0,89895712219205;"#-demonstrative";429;"#-demonstrative";1,4278825710161e-05;"#-demonstrative";0,940079987049103
"#-diplomatic";0;0;0;0;0;"#-diplomatic";5,4930654253343;"#-diplomatic";0,895599044253534;"#-diplomatic";461;"#-diplomatic";1,27420975686359e-05;"#-diplomatic";0,935508072376251
"#-dispassionate";2;2;0;0;1;"#-dispassionate";5,27644619346225;"#-dispassionate";0,908927393026158;"#-dispassionate";332;"#-dispassionate";2,09683481225461e-05;"#-dispassionate";0,950786054134369
"#-distant";0;0;0;0;0;"#-distant";5,50875996051126;"#-distant";0,896268281371011;"#-distant";467;"#-distant";1,25544270306584e-05;"#-distant";0,938456475734711
"#-dull";0;0;0;0;0;"#-dull";5,46676309402765;"#-dull";0,897136374954013;"#-dull";443;"#-dull";1,34971864328688e-05;"#-dull";0,934158980846405
"#-dutiful";0;0;0;0;0;"#-dutiful";4,45370477272447;"#-dutiful";0,960941790563183;"#-dutiful";103;"#-dutiful";5,83944705744954e-05;"#-dutiful";0,942148804664612
