"terms";"clusters"
"affectionate";35
"afraid";16
"agreeable";29
"alone";27
"angry";8
"anxious";37
"ashamed";24
"awful";24
"bad";38
"beautiful";38
"bold";3
"bright";1
"busy";26
"calm";35
"certain";33
"cheerful";12
"childish";23
"cold";13
"comfortable";28
"cruel";22
"curious";2
"delighted";25
"delightful";14
"difficult";28
"excellent";21
"extraordinary";37
"fair";20
"familiar";13
"fine";10
"foolish";30
"friendly";6
"gentle";32
"glad";16
"good";31
"gracious";8
"grateful";30
"great";31
"handsome";4
"happy";11
"hard";29
"honest";36
"innocent";14
"interested";3
"kind";15
"little";31
"natural";38
"neat";40
"old";31
"open";1
"plain";35
"pleasant";29
"pleased";19
"poor";9
"pretty";1
"private";2
"professional";8
"proud";19
"quiet";33
"remarkable";18
"ridiculous";17
"rough";4
"satisfied";40
"sensible";5
"serious";23
"short";11
"strange";15
"strong";1
"stupid";17
"surprised";34
"sweet";41
"terrible";40
"thankful";20
"thoughtful";39
"tired";36
"uncomfortable";37
"unhappy";7
"useful";30
"warm";18
"weak";22
"well";12
"wonderful";12
"worthy";24
"young";9
"youthful";40
