"terms";"clusters"
"afraid";32
"agreeable";11
"alone";23
"angry";19
"anxious";9
"ashamed";28
"awful";17
"bad";20
"beautiful";11
"blind";36
"bright";12
"busy";36
"careful";28
"certain";20
"charming";21
"cheerful";8
"clean";36
"cold";16
"comfortable";33
"cool";17
"curious";14
"delighted";24
"devoted";7
"difficult";15
"excellent";28
"expressive";19
"extraordinary";31
"fair";23
"faithful";28
"familiar";24
"fine";15
"friendly";14
"generous";13
"gentle";29
"glad";32
"good";10
"gracious";15
"grateful";38
"great";35
"handsome";30
"happy";12
"hard";22
"honest";16
"innocent";30
"interested";24
"interesting";18
"kind";33
"little";6
"lovely";27
"modest";17
"natural";23
"neat";4
"old";10
"open";22
"original";5
"patient";29
"plain";8
"pleasant";26
"pleased";1
"poor";35
"pretty";23
"private";25
"proud";3
"quiet";12
"remarkable";21
"respectable";28
"rich";5
"ridiculous";34
"rough";2
"satisfied";38
"sensible";24
"serious";31
"short";20
"strange";1
"strong";22
"suspicious";37
"sweet";30
"terrible";4
"thankful";13
"uncomfortable";18
"warm";25
"weak";16
"well";37
"wise";25
"wonderful";38
"worthy";19
"young";35
