"terms";"clusters"
"affectionate";14
"afraid";21
"agreeable";33
"alone";12
"angry";25
"anxious";15
"ashamed";3
"awful";41
"awkward";40
"bad";10
"beautiful";10
"big";34
"blind";5
"bright";26
"busy";19
"calm";45
"careful";25
"certain";21
"cheap";14
"cheerful";33
"clean";13
"cold";46
"comfortable";8
"complicated";38
"curious";20
"decent";2
"delighted";7
"delightful";28
"devoted";40
"difficult";19
"elderly";31
"enthusiastic";41
"excellent";35
"excited";7
"expressive";18
"extraordinary";21
"fair";29
"faithful";32
"fat";23
"fine";46
"friendly";18
"gentle";11
"glad";15
"good";22
"grateful";40
"great";22
"handsome";31
"happy";46
"hard";16
"honest";5
"important";15
"impressive";6
"innocent";3
"interesting";32
"kind";27
"little";22
"lively";43
"lonely";32
"loud";46
"natural";35
"neat";2
"nervous";27
"nice";8
"old";22
"open";46
"ordinary";39
"plain";3
"pleasant";23
"pleased";9
"poor";46
"powerful";45
"pretty";8
"private";37
"professional";17
"proper";12
"proud";24
"quiet";23
"reasonable";9
"remarkable";39
"rich";30
"satisfied";25
"serious";18
"short";44
"smart";29
"stable";45
"strange";21
"strong";37
"surprised";14
"sweet";4
"tall";20
"thin";11
"tired";34
"unhappy";1
"unusual";34
"violent";20
"warm";30
"wise";36
"wonderful";42
"worthy";11
"young";22
