"terms";"clusters"
"active";31
"affectionate";2
"afraid";37
"agreeable";37
"alone";33
"angry";24
"anxious";49
"ashamed";45
"attentive";52
"awkward";26
"bad";33
"beautiful";11
"blind";23
"capable";51
"cautious";23
"certain";37
"charming";4
"cheerful";23
"clever";18
"cold";7
"comfortable";7
"concerned";20
"cruel";23
"curious";25
"delighted";19
"delightful";13
"desirable";29
"determined";26
"difficult";19
"disappointed";18
"eager";44
"embarrassed";15
"excellent";3
"extraordinary";30
"fair";43
"fine";42
"foolish";23
"fortunate";4
"friendly";25
"generous";36
"gentle";20
"glad";34
"good";8
"gracious";16
"grateful";39
"great";8
"handsome";50
"happy";21
"hard";32
"ignorant";47
"impatient";41
"important";6
"intelligent";31
"interested";48
"interesting";33
"kind";2
"little";8
"lively";24
"lucky";32
"mean";27
"natural";13
"nervous";31
"nice";27
"old";24
"open";38
"original";27
"plain";14
"pleasant";17
"pleased";40
"pleasing";42
"polite";20
"poor";34
"pretty";11
"private";29
"proper";13
"proud";1
"quiet";28
"reasonable";35
"remarkable";14
"respectable";30
"rich";47
"satisfied";3
"secure";16
"selfish";20
"sensible";40
"serious";2
"short";37
"sincere";36
"strange";41
"strong";22
"surprised";3
"sweet";18
"tall";46
"thankful";9
"uncomfortable";15
"unhappy";39
"unlucky";35
"unreasonable";48
"useful";9
"valuable";10
"violent";19
"warm";12
"weak";36
"well";12
"young";5
