"terms";"clusters"
"affectionate";27
"afraid";16
"agreeable";17
"alone";42
"angry";18
"anxious";3
"ashamed";21
"attentive";20
"awful";25
"bad";36
"beautiful";9
"big";28
"blind";37
"bold";39
"bright";3
"busy";39
"certain";16
"charming";28
"cheerful";23
"clean";29
"cold";32
"comfortable";2
"compassionate";25
"cool";33
"cruel";28
"curious";31
"dangerous";28
"decent";29
"devoted";39
"difficult";16
"dumb";12
"excellent";11
"exhausted";6
"expressive";12
"extraordinary";38
"fair";38
"faithful";2
"familiar";10
"fine";42
"friendly";29
"gentle";24
"glad";32
"good";41
"graceful";14
"grateful";37
"great";41
"handsome";4
"happy";42
"hard";42
"healthy";39
"honest";24
"ignorant";1
"impatient";8
"independent";30
"innocent";23
"interested";14
"interesting";20
"kind";15
"little";41
"loud";20
"mean";15
"modest";12
"natural";32
"old";41
"open";40
"patient";13
"plain";17
"pleasant";3
"pleased";27
"poor";36
"popular";25
"practical";22
"pretty";27
"private";35
"proper";5
"proud";31
"quiet";36
"reasonable";11
"remarkable";32
"respected";12
"rich";35
"ridiculous";15
"rough";7
"satisfied";15
"sensible";5
"sentimental";1
"serious";6
"short";36
"social";1
"strange";31
"strong";42
"surprised";8
"tall";30
"thin";37
"thoughtful";34
"tired";19
"troubled";21
"unhappy";12
"violent";20
"weak";13
"wonderful";6
"worthy";26
"young";41
