"terms";"clusters"
"active";19
"afraid";3
"agreeable";16
"alone";1
"angry";21
"anxious";10
"awake";35
"bad";1
"beautiful";16
"bitter";5
"blind";34
"bold";1
"brave";4
"bright";29
"busy";34
"careful";27
"careless";5
"certain";29
"cheerful";17
"cold";7
"comfortable";11
"cool";23
"cruel";19
"curious";25
"dangerous";36
"delighted";6
"difficult";12
"extraordinary";35
"fair";14
"familiar";31
"fine";38
"foolish";11
"friendly";24
"gentle";15
"glad";7
"good";13
"gracious";2
"great";13
"handsome";15
"happy";17
"hard";38
"honest";1
"impatient";20
"important";36
"innocent";5
"kind";22
"little";13
"lonely";18
"loud";8
"mean";37
"natural";38
"old";13
"open";29
"ordinary";36
"original";32
"patient";30
"plain";10
"pleasant";15
"poor";9
"popular";30
"pretty";28
"private";15
"proper";25
"proud";17
"quiet";29
"reckless";20
"religious";30
"remarkable";26
"rich";32
"rough";12
"sad";33
"sensible";20
"serious";22
"short";9
"stable";26
"strange";7
"strong";9
"surprised";24
"sweet";16
"tall";26
"terrible";34
"thoughtful";27
"tired";28
"unhappy";2
"unusual";24
"violent";27
"warm";22
"weak";28
"well";25
"wise";4
"worthy";3
"young";9
