"terms";"clusters"
"affectionate";10
"afraid";33
"agreeable";37
"alone";12
"angry";4
"anxious";4
"awake";20
"awful";18
"bad";21
"beautiful";42
"blind";47
"bold";4
"bright";42
"busy";17
"calm";29
"certain";12
"charming";39
"cheerful";32
"childish";47
"cold";33
"comfortable";41
"cruel";39
"curious";7
"delighted";9
"difficult";19
"excellent";2
"expressive";28
"extraordinary";1
"fair";30
"faithful";10
"familiar";9
"fine";3
"friendly";26
"gentle";1
"glad";16
"good";22
"graceful";8
"gracious";28
"grateful";3
"great";22
"handsome";38
"happy";16
"hard";36
"honest";5
"hopeful";14
"innocent";13
"kind";13
"little";22
"lively";24
"lonely";31
"lovely";14
"modest";8
"natural";23
"nice";20
"old";22
"open";42
"original";11
"plain";38
"pleasant";17
"pleased";29
"poor";6
"powerful";46
"pretty";17
"private";30
"proper";15
"proud";16
"quiet";12
"remarkable";43
"rich";30
"rough";25
"sad";24
"satisfied";2
"sensible";44
"serious";35
"short";6
"social";15
"strange";36
"strong";23
"surprised";34
"sweet";23
"tall";45
"terrible";25
"thoughtful";34
"tired";47
"tough";46
"uncomfortable";15
"unhappy";11
"unusual";43
"violent";37
"warm";40
"weak";21
"well";27
"worthy";24
"young";22
"youthful";29
