"source" "target" "tag"
6 11 "anne_page::stable"
6 11 "hugh_evans::stable"
589 593 "barnaby::wiser"
589 593 "varden::wiser"
447 672 "gabriel::forward"
329 673 "gabriel::honest"
621 684 "gabriel::quiet"
725 754 "barnaby::just"
562 802 "barnaby::quiet"
754 828 "barnaby::just"
368 831 "mrs_varden::certain"
965 968 "tappertit::gentleman"
1070 1113 "tappertit::just"
72 1116 "john::gentleman"
1116 1122 "john::gentleman"
1119 1181 "john::cool"
828 1247 "barnaby::just"
1202 1247 "john::just"
754 1261 "barnaby::earnestly"
1230 1326 "haredale::deep"
71 1462 "willet::gentleman"
227 1547 "joe::bold"
370 1567 "mrs_varden::consideration"
1462 1706 "willet::gentleman"
1832 1858 "ned::moral"
417 2052 "barnaby::cruel"
1216 2055 "barnaby::quickly"
593 2055 "barnaby::wiser"
903 2133 "barnaby::deep"
412 2136 "barnaby::bright"
1611 2269 "mrs_varden::cheerful"
370 2315 "mrs_varden::kind"
380 2316 "gabriel::bold"
836 2357 "mrs_varden::genteel"
74 2369 "john::dull"
1567 2375 "mrs_varden::directly"
2421 2437 "dolly::frightened"
2459 2557 "dolly::just"
350 2564 "joe::kind"
187 2564 "joe::silent"
1560 2571 "joe::giving"
114 2598 "willet::deep"
2406 2602 "dolly::giving"
2571 2602 "joe::giving"
2457 2606 "dolly::considered"
1700 2612 "john::directly"
2601 2637 "joe::vain"
2564 2642 "joe::gentle"
2437 2660 "dolly::frightened"
2269 2662 "mrs_varden::cheerful"
2419 2675 "dolly::gentleman"
1051 2675 "miggs::gentleman"
1053 2677 "miggs::gracious"
992 2677 "tappertit::gracious"
2717 2751 "chester::expression"
2489 2861 "hugh::quickly"
2806 2932 "chester::proud"
1410 3009 "haredale::kindly"
2445 3017 "haredale::natural"
3009 3078 "haredale::kindly"
802 3093 "barnaby::quiet"
673 3121 "gabriel::honest"
2445 3215 "haredale::melancholy"
2926 3222 "chester::politeness"
2922 3238 "chester::business"
1858 3281 "ned::moral"
2255 3282 "mrs_varden::gentleman"
2675 3301 "dolly::gentleman"
968 3301 "tappertit::gentleman"
2674 3302 "miggs::jealousy"
1873 3314 "chester::kind"
368 3335 "mrs_varden::solemn"
3335 3351 "mrs_varden::solemn"
3282 3356 "mrs_varden::gentleman"
2351 3370 "mrs_varden::justice"
3211 3371 "chester::inquiring"
2751 3383 "chester::expression"
2269 3383 "mrs_varden::expression"
854 3384 "mrs_varden::anxious"
2757 3386 "chester::pleasure"
2736 3391 "hugh::carelessly"
1227 3408 "chester::pleasant"
2870 3419 "chester::dull"
2776 3430 "chester::coolly"
2565 3442 "hugh::stable"
3393 3448 "hugh::carefully"
3475 3501 "willet::dull"
1735 3525 "edward::certainly"
3356 3540 "mrs_varden::gentleman"
2815 3543 "chester::natural"
3255 3543 "chester::restraint"
3215 3566 "haredale::melancholy"
1697 3577 "haredale::cold"
2445 3606 "haredale::companion"
1451 3626 "chester::graceful"
1117 3626 "john::graceful"
1590 3635 "joe::gentlemen"
1122 3681 "john::gentleman"
1698 3724 "joe::gentleman's"
1626 3725 "joe::directly"
2557 3733 "joe::just"
2564 3748 "joe::kind"
3310 3769 "mrs_varden::moral"
3728 3785 "joe::exactly"
803 3786 "varden::gentleman"
3725 3815 "joe::directly"
2565 3835 "joe::stable"
3733 3843 "joe::just"
1742 3874 "ned::cool"
75 3945 "phil_parkes::companions"
71 3960 "willet::silent"
2612 4029 "john::directly"
1228 4040 "john::kind"
3681 4074 "john::gentleman"
3452 4077 "hugh::quiet"
3501 4105 "willet::dull"
3977 4105 "willet::just"
1204 4111 "john::forward"
3120 4121 "haredale::question"
